gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Skin-Atrium)	pct_gene_expr	max_pct_tx_expr
ND4	1.0168350159632345e-4	1	3	0	-0.11966295748241984	1	1
UBE2D3	2.6295847085981614e-15	1	9	0	0.11953710058593575	1	1
YBX3	0.006531142957571791	1	4	0	0.11943300844393141	1	1
VPS33A	0.02170784000144297	1	4	0	-0.11176503631453116	1	1
GNL2	0.039375221809719654	1	5	0	-0.11157463536530676	1	1
GPI	0.045963779807473584	1	4	0	0.1102280497508744	1	1
NAP1L1	6.074754986989108e-10	1	7	0	-0.10913526776903114	1	1
NNT	0.001882083695809392	1	8	0	0.10815091598407989	1	1
ERBIN	0.02216397791622589	1	6	0	0.10750237244720785	1	1
GSN	3.555741789961078e-8	1	5	0	-0.10734924583208025	1	1
ZEB2	0.03374824381666482	1	8	0	-0.10661018355133395	1	1
ATP5PO	0.007042767386171684	0	2	2	-0.10244645158859478	1	1
RTCA	0.009295293804759151	1	6	0	-0.10082856006231611	1	1
PFKM	6.772352623488699e-4	1	7	0	0.10035357353108565	1	1
TIMM21	0.041531301682403945	1	4	0	-0.09871206538813865	1	1
PRKAR1A	0.008520105456537875	1	6	0	0.09351618702816293	1	1
RPL13A	5.2398540588718905e-8	1	3	0	-0.08689600463936178	1	1
RBMX	0.006677162952773293	1	6	0	0.08673341048124834	1	1
PTEN	0.01874708845686745	1	3	0	-0.07955327732916319	1	1
TMED2	0.017677229347402984	0	2	2	0.0772400075683557	1	1
LOC113267793	0.018163659300900758	1	6	0	0.07627093555485598	1	1
CD99	0.03810453225451552	1	4	0	0.07166218444767147	1	1
CCNG1	0.0035210569201332906	1	6	0	-0.06677594683109239	1	1
MYL6	0.04346995503097927	1	3	0	0.06634352237062696	1	1
ACTB	0.02731515668675677	0	2	2	0.0637085773602929	1	1
