gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Muscle-Lung)	pct_gene_expr	max_pct_tx_expr
ST6GALNAC2	0.0018622758444489834	1	6	0	-0.21478141660084812	1	1
POLB	0.007960671037623117	1	6	0	-0.21296133199236034	1	1
STAT3	0.025729201123214914	1	7	0	0.2117297653323753	1	1
STX7	0.009323840220552142	0.2609650005050329	3	0	0.211519656406308	1	1
FYN	0.014862753511020893	1	8	0	0.21149769147687114	1	0.8333333333333334
ASCC3	5.20029913109817e-4	1	10	0	0.21128679167131084	1	1
GUCD1	0.04883911821243116	0.175132292432707	3	0	0.21115190124264382	1	1
PSMC5	0.010754666932172977	0	2	2	0.21101262049725766	1	1
TXNRD1	0.010754666932172977	0.021951935594248292	6	1	-0.2106665084920143	1	1
ALDH1A1	2.2136213057613428e-5	2.216563222188923e-6	3	1	-0.21050924729406467	1	1
PAIP2	0.04953923723203384	0.04593085298852584	3	1	0.2082414170252077	1	1
TACC2	0.005030529931335752	0.3986119264635214	13	0	0.20791946840661563	1	1
VRK2	6.421451859144113e-4	1	9	0	0.20780116088224396	1	1
NDUFS2	6.386481555016226e-5	0.0974341352527141	7	0	0.20728397915063962	1	1
U2SURP	0.01747018000411351	0.0010724658607919463	6	1	0.20618996973730525	1	1
DDX1	0.018464796642581785	1	3	0	0.2055227178986252	1	1
CREM	0.026573362451495903	1	10	0	0.2053741654697026	1	1
ADK	6.724788990383601e-5	0.07913159308156595	8	0	0.20479297526667684	1	1
USP14	0.003652061100474957	0.003848447605831403	6	1	-0.2044608671043734	1	1
LENG8	0.04145616443430632	1	5	0	0.2044073841515674	1	1
KIAA0319L	0.04145616443430632	1	11	0	0.20427439469282072	1	1
ATP2A1	0.014465173511555357	1	16	0	0.20360537277902058	1	0.6666666666666666
SLK	5.48779100672308e-8	1	3	0	-0.2028236118167317	1	1
FNBP1L	0.003933032498764667	1	9	0	0.2022278300521303	1	1
OBSCN	0.04688521364786288	1	6	0	0.20215586554552994	1	1
RNF19A	2.748543356616422e-4	0.00394846073134176	10	1	0.20206539745582264	1	1
PAPOLA	0.004557106694258085	0.05572782339334538	11	0	0.20203138794003098	1	1
RAB3GAP2	0.02363056238915063	1	6	0	0.20192366201761183	1	1
ERBB2	0.003104086378875659	0.03993800998727037	7	1	0.20188646326588155	1	1
TLE1	0.014392840561415536	1	6	0	0.20187477384685037	1	1
IRF9_REC8	2.537300530311079e-4	0.10716546474635336	9	0	-0.20157765855809812	1	1
REV3L	0.02369843150023991	1	6	0	0.2011847369283727	1	1
SMARCA2	8.556909662205479e-9	0.3665926906718378	11	0	-0.20066017674954814	1	1
SLC25A40	0.012462058429654746	1	11	0	0.20018564983532935	1	1
AP1G1	4.243273138451532e-4	0.651418334370516	4	0	0.1997713553871841	1	1
PNISR	0.03838658899580248	1	14	0	0.19964714699560365	1	1
ADA	0.010933511412251224	1	10	0	-0.19944419404915656	1	1
MYLK	4.792205559209741e-7	4.7118980422243306e-4	8	1	-0.19910124986213323	1	1
ZNF517	0.041645618104477866	0.41955478501031074	13	0	0.19894284605901547	1	0.8333333333333334
SASH1	0.026070687182399858	1	6	0	0.198873216183023	1	1
HACL1	0.01768422460919293	0.1272205976228392	8	0	0.19839842421322748	1	1
HSPA14	0.003854995832242252	1	8	0	0.19817113680112802	1	1
ARHGEF10L	0.018257396293634133	1	8	0	0.19769576652935478	1	1
OBSL1	0.04632261795231412	1	3	0	-0.19718727153642518	1	1
CSRP1	0.01853247722369021	0.002221091345132691	3	1	-0.19597561911088568	1	1
ALMS1	0.02779358312680452	0.016475292288326705	5	1	-0.19574995547078228	1	1
HNRNPDL	1.732395317031713e-6	1	6	0	0.19425233868322384	1	1
LOC113245494	0.021444519924255483	1	8	0	-0.1941112647402092	1	1
NSD3	9.26776891623139e-5	0.06057422952102672	5	0	0.1938398923377127	1	1
HNRNPC	0.03226393188595263	0.06068637119352625	13	0	-0.19353570221929714	1	1
TRAF3IP2	0.03924791483171765	0.7252819098277209	7	0	0.19325595927378406	1	1
RBFOX2	9.752808460040174e-4	0.860737626805739	10	0	0.1929491245419408	1	1
ND1	0.0012249728257023825	0	2	2	-0.19292365191147787	1	1
DNAJB2	0.03273456120779183	1	6	0	0.1929039074006858	1	1
SH3GLB1	0.01246639037066376	0.12103709317055278	6	0	-0.19185136444497292	1	1
LOC113264927	0.006678111776070838	1	11	0	0.19059402568391065	1	1
MBD1	1.0943910494146367e-4	1	32	0	0.19041002699260137	1	1
PRKAR1A	0.0018622758444489834	0.00456392050520756	5	1	0.19013806167370645	1	1
CFH	0.0023738180688048782	1.068995949621624e-4	7	1	-0.1897612762161848	1	1
SLC25A3	0.001956841850664657	0	2	2	-0.18939486862568866	1	1
IST1	0.0011570069370010494	0.5829954761590009	5	0	0.18925746618912082	1	1
RAI14	0.024479427507751374	1	12	0	0.18877109979036602	1	1
TBC1D15	0.02123540467233755	1	11	0	0.18810257177609468	1	1
ABCC9	7.291845054210001e-7	0.012072025989177079	15	1	-0.18801598327378558	1	1
FAR1	0.004271825213792286	1	11	0	0.18785682634417833	1	1
SLC20A2	0.010705657384831061	0.6538775659865416	6	0	-0.18767834944707495	1	1
HUWE1	0.011412220360951018	1	8	0	-0.18749164168144164	1	1
APP	1.6000088660564165e-4	1	6	0	-0.18658431963398422	1	1
PKIG	0.016661448041089037	9.569122004074054e-4	5	1	0.18606300772045659	1	1
SRP9	0.02873099514711023	1	5	0	0.1856731712695494	1	1
LOC113261539	0.03675135040250561	1	10	0	0.18567071443070038	1	1
TRIM23	0.02728248709932053	1	3	0	0.18399667200219738	1	1
EIF4G2	0.0012220243683706347	0.10429396454448905	4	0	-0.1837379383912756	1	1
IVNS1ABP	2.2232287879396734e-4	1	8	0	0.18313822134325336	1	1
ARHGEF12	0.012336433647523123	0.4190493321776244	3	0	-0.18256283924008115	1	1
PCNP	0.01576872708238118	1	12	0	0.1820924547577248	1	1
CDC42BPA	2.9350746170396493e-10	0.08150013845693058	7	0	0.18198507243951195	1	1
LRRK2	0.026070687182399858	1	4	0	0.18144599680501583	1	1
NCOA4	2.526258818627552e-5	1	7	0	0.1812125973443195	1	1
TMEM164	0.009017318277915744	1	17	0	-0.17869204690069818	1	1
NBN	0.030679452910555474	1	14	0	0.17719132536220197	1	1
CTNNAL1	0.004020300806420633	1	4	0	-0.1758360913732647	1	1
CBFB	0.03525071871610267	1	3	0	-0.17559494169041368	1	1
DENND5A	0.03220076213111708	0.34034229695083673	3	0	0.17545788454563505	1	1
KXD1	0.011986096848984544	1	3	0	0.17536985113995707	1	1
YBX1	8.958326899400986e-5	0	2	2	-0.1750668811751931	1	1
ARHGAP24	1.3219232959227662e-4	1	6	0	-0.17471022332574604	1	1
SH3BP5	0.026707233846792272	0.884275333829407	4	0	0.17430676583156385	1	1
PTP4A1	0.02777531428626821	1	6	0	0.17403944191517717	1	1
NRP1	0.015239450764301396	1	6	0	-0.17398126991480106	1	1
NFIB	9.572441141946883e-5	1	7	0	0.17389467430404792	1	1
AKAP11	0.022836051243164804	0.17675741240513979	5	0	-0.1737946003169557	1	1
ATP2B4	0.010447722313082082	1	10	0	0.17309995915153742	1	1
PPP4R2	0.013269096861044539	1	4	0	0.17235543873658088	1	1
TRIP12	2.02084347958841e-6	0.005529613771828698	11	1	-0.1723423521412179	1	1
KIF13A	0.014482497180091236	1	4	0	-0.1719790230825561	1	1
LOC113248381	4.6782800502714916e-4	1.3404554050839852e-4	6	1	-0.17100858481761388	1	1
SEPT7	0.007298391168700479	0.43585079613067185	6	0	-0.17047198668641622	1	1
KIAA0232	0.014843192982880735	1	12	0	0.17038984999518803	1	1
NR3C1	0.03772921013618441	1	12	0	0.16998384306575542	1	1
GLOD4	6.136784873855934e-4	1	11	0	0.16961717533184778	1	1
BCL6	0.022836051243164804	1	4	0	-0.1688447861486532	1	1
SYNE1	4.1773043584354637e-4	0.49489126571347564	10	0	0.1683536243286834	1	1
CASC4	3.1231861826027296e-4	1	6	0	0.16769230935388518	1	1
LOC113253249	8.91329336373762e-42	1	5	0	0.16754167644459228	1	1
TRAF7	7.481824887688259e-4	1	7	0	-0.16749202407163133	1	1
LOC113265424	0.03803264947186333	1	5	0	0.16738338007711442	1	1
LOC113258542	0.0025138158181662435	1	15	0	0.16674152171649448	1	1
ARPP21	0.02236828588973376	1	7	0	0.16653613702726075	1	1
UBE2D3	4.0724248238008104e-7	1	9	0	0.1660704113070237	1	1
FAM45A	0.03453157902624857	1	12	0	-0.16590012352667574	1	1
MYO9A	0.007432545369489447	1	6	0	-0.16550977730871952	1	1
MDM2	8.571361695467123e-4	1	8	0	0.16442286530712727	1	1
CAVIN1	8.281672118154727e-6	0.2581640908648117	5	0	0.16415487865947365	1	1
DCUN1D2	0.03229075198055426	1	23	0	-0.16316199023697842	1	1
DUSP26	0.04015758943745355	1	7	0	0.1620391318641876	1	1
RAF1	3.1231861826027296e-4	1	8	0	0.16189448642870732	1	1
PPP2R1A	0.0041262531125705664	1	4	0	0.16142510451599537	1	1
BROX	0.003933032498764667	1	11	0	-0.16136756724115045	1	1
ND4	3.4984773983187156e-7	1	3	0	-0.16075770890990182	1	1
ADNP	0.005500400632993439	1	5	0	0.16054864486660747	1	1
DRG1	0.003514791273714063	0.8275023003166969	6	0	0.15929096106147034	1	1
KLHL24	0.02515513920454237	1	12	0	0.15699613620023342	1	1
APPL1	8.708578776722539e-7	1	9	0	0.15697510732728673	1	1
ACTG1	0.019552644402878974	0	2	2	-0.15687125038358418	1	1
AFDN	5.503989055110103e-9	0.001383915157574231	11	1	0.15679428379322985	1	1
BRD2	0.007686791175697275	1	13	0	0.15678847946219346	1	1
METTL21A	0.04944545519706574	1	17	0	-0.15592762629670634	1	1
ITSN1	0.007623460390096057	1	12	0	0.1558917639518102	1	1
PHKB	0.01395992838442971	1	15	0	0.1555798183702778	1	1
STAT1	6.36310565126898e-5	0.023782883700375596	8	1	0.15491783880398882	1	1
MARCH6	0.03398864287697671	1	5	0	-0.1548530634497738	1	1
ABCB7	0.03800501799860757	1	6	0	0.1529779548080864	1	1
LIFR	0.028732673980928884	1	4	0	0.15075945472902785	1	1
RBMS1	0.0365893258679591	1	12	0	0.1497125722132443	1	1
ARL10	0.02880537069224181	1	4	0	0.1488906005152823	1	1
PTEN	4.0724248238008104e-7	1	3	0	0.14699009145081088	1	1
SZRD1	0.01225110983140499	1	6	0	-0.14619592246256882	1	1
TM2D1	0.010272916886886092	1	9	0	0.14553381567529772	1	1
SARAF	0.034316781597062807	1	5	0	0.14001086813539487	1	1
RAPGEF2	0.005620573135242805	1	10	0	0.13990064196141094	1	1
TLN2	5.193834587708672e-4	1	9	0	0.1395384579325692	1	1
CHPT1	0.004326084375733528	1	3	0	0.1395183846526622	1	1
HNRNPK	0.02365648400294844	1	7	0	0.1383754847064917	1	1
NDUFS7	0.04072258125391284	1	3	0	0.1377234741233464	1	1
COPS7A	0.02369843150023991	1	5	0	0.13719036922349453	1	1
PPP4R3B	2.5378887609820046e-4	1	6	0	-0.13714815702098682	1	1
TFDP2	0.042414703140416364	1	6	0	-0.1350731932059993	1	1
FAXDC2	0.04072258125391284	1	15	0	0.13489984813339995	1	1
RPL21	0.01142315151648457	0	2	2	0.13304166862115852	1	1
YTHDF3	0.018403271832315868	1	11	0	0.13301002185670768	1	1
FAM208A	0.01892885752330282	1	6	0	0.13291334174251462	1	1
MCRS1	0.03451836576831658	1	11	0	0.13263719879324087	1	1
PKIA	8.375384949324372e-6	1	9	0	-0.13215176252957517	1	1
CHTOP	5.218298944256998e-4	1	19	0	0.13177746119535586	1	1
IL6ST	0.017987816493318144	1	4	0	0.13083812176835	1	1
MBNL1	8.137323826989979e-4	1	9	0	-0.1299027561068225	1	1
LOC113249364	2.030328774795915e-5	1	8	0	0.12887492131057507	1	1
TRAM1	0.004624268687406925	1	4	0	-0.12809402060112493	1	1
DCP2	0.02222825283887768	1	3	0	0.12778421669984064	1	1
CUX1	0.02880537069224181	1	5	0	0.12661813277458364	1	1
VAPA	3.000656415757536e-4	1	4	0	0.12456402292944069	1	1
TMOD1	0.03804867658970672	1	3	0	0.1237764594819849	1	1
SF3B1	0.004049679937411091	1	11	0	0.12333620473542722	1	1
PHYHD1	0.02880537069224181	1	8	0	-0.12278474132091105	1	1
IFI44L	0.03285595325579592	1	12	0	0.12261617205326912	1	1
SPART	0.009989171544736155	1	9	0	0.12163422278806878	1	1
NAP1L1	0.006214896414146606	1	8	0	0.11946739575880086	1	1
NCOR2	0.032541373003616515	1	7	0	0.11773334820837544	1	1
LRP1	7.035988966559788e-4	0	2	2	0.11746784614933459	1	1
RPL3	5.542314901497704e-5	0	2	2	-0.11643632486686284	1	1
SPAG9	0.008786061479162395	1	5	0	-0.11372796839367989	1	1
PPP2R2A	0.046975491787438234	1	6	0	-0.11370666775342728	1	1
SERINC3	7.092551492100933e-5	1	4	0	-0.11300249340501156	1	1
RBMX	0.003933032498764667	1	5	0	-0.11179436102361709	1	1
CUNH6orf89	0.023567510251209407	1	5	0	0.10952169688192681	1	1
LOC113265233	0.005433255840239821	1	13	0	0.10678860874197255	1	1
HDLBP	0.008604435757995254	1	10	0	-0.10489309950640352	1	1
TM9SF2	0.021946746477250447	1	3	0	0.10384391410347804	1	1
TSC22D1	1.3313407534835283e-4	1	6	0	-0.10377874520978275	1	1
PCBP2	0.022295027614204727	1	11	0	0.10360799886718097	1	1
CES1	6.186048930046621e-4	1	4	0	-0.10141071572859474	1	1
EEF1G	0.03816217290799023	0	2	2	0.09750948385003977	1	1
DDX5	0.020276022642454036	1	9	0	0.09677860128102722	1	1
PHTF1	0.007857882150366155	1	5	0	-0.09179775289162959	1	1
LNPEP	9.057107713931282e-4	1	5	0	-0.08891968837047833	1	1
PAM	2.0371482089589382e-4	1	15	0	0.08737006875480724	1	1
SDHA	2.540211995462911e-6	1	8	0	-0.08328769813071057	1	1
GSN	2.526258818627552e-5	1	5	0	-0.08225330865275576	1	1
TOMM20	0.036955582702579176	1	3	0	-0.08224323389462404	1	1
ABLIM1	0.0010272423371646782	1	6	0	0.08124450290003508	1	1
HNRNPA1	0.0029181444943596883	1	4	0	-0.08046489566378362	1	1
KDR	0.004557106694258085	1	5	0	-0.07760616440016727	1	1
CLNS1A	0.01520240294170903	1	3	0	-0.07705682364786287	1	1
GMPS	0.006480349174041119	1	5	0	0.07582210325663175	1	1
TPT1	1.5120649393844248e-4	1	4	0	-0.07384088667810779	1	1
RBM8A	0.0264242245836162	1	4	0	-0.0725826770460299	1	1
RPL34	0.003605160240888209	1	3	0	-0.06867405853117087	1	1
SNX13	0.04251046276803173	1	3	0	0.061635083192074155	1	1
RBM3	0.008786061479162395	1	4	0	-0.0516380823335157	1	1
ANXA5	6.912896302861309e-5	1	3	0	-0.05012931304358222	1	1
None	0.0030217512763501464	1	3	0	-0.04061695099474316	1	1
