gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Atrium-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
TMEM175	0.0035067356548913802	0.06510123108263842	4	0	0.3522618330696062	1	1
R3HCC1L	0.0264522501567285	1	11	0	0.3514752504354487	1	0.8333333333333334
KHNYN	0.011822293385265041	0.38922061668458025	5	0	0.35129359525717174	1	1
CCDC80	0.007314305654530751	0.8542118335442269	5	0	0.351249184612782	1	0.8333333333333334
HSP90B1	6.926507087320862e-16	3.0610081327739415e-6	6	2	-0.35124841922948014	1	1
PUM3	0.013085179473089492	1	13	0	0.35098584731655147	1	1
LOC113244308	0.047037558496355235	1	7	0	0.35086695041175525	1	0.8333333333333334
OXR1	6.711187801857832e-8	3.5088867881714296e-5	10	1	0.3508316909801238	1	1
ACO1	0.036901000981425486	1	12	0	0.35078017806386225	1	0.8333333333333334
PRPF40A	0.03952887017132106	1	6	0	-0.3506737490876013	1	1
LMBR1L	0.014521497276510174	1	6	0	0.34995153002601287	1	0.6666666666666666
HMBS	0.010528625778742556	1	8	0	0.34920589553960607	1	1
SPARC	1.369559939884031e-4	4.1525410812085547e-4	5	1	-0.3491305429977165	1	1
USP25	0.00565234809809232	0.01480731012674535	5	1	-0.3487219505832815	1	1
NEXN	9.57500951626603e-8	1	10	0	0.34860181689707637	1	1
MAPK8	2.8289250674277705e-4	1.9760086306618718e-4	5	2	0.3484283070859714	1	1
PDGFC	0.034077109613002116	0.12212026980104643	4	0	0.3483407838493892	1	1
IMPDH2	0.009021058370098771	0.015078579938020482	4	1	0.3483214278856892	1	1
LOC113248431	0.00380717074900438	0.0014147136310703951	17	1	0.34828809160877444	1	1
KLHL31	3.6543232308848826e-5	0.10138504509650023	7	0	-0.34764446619900796	1	1
MPC1	0.007884441881579657	0.010267192095333767	5	1	0.3475394484479478	1	1
KLHL8	0.04638834361117726	1	8	0	-0.3474442583488928	1	0.6666666666666666
TMEM164	0.006319420225407552	1	13	0	0.34734971359241124	1	1
CHFR	0.04079777701423011	1	8	0	0.34709321625545875	1	1
KAT2B	0.013732145866490646	0.0025393329189927288	4	1	-0.3469671327993078	1	1
KANSL2	0.0051342531651474375	0.026059029845745686	15	1	0.3468446867001569	1	0.8333333333333334
HSD17B11	1.0288904613813364e-7	0.6464347451389948	4	0	0.34667242624496386	1	1
DHDDS	0.021290601689961858	1	8	0	0.34663439869372464	1	0.8333333333333334
ODF2	0.03383243279050077	1	10	0	0.34658299470781895	1	0.6666666666666666
GPBP1L1	0.0012888260879860473	0.03686864426671234	13	1	0.34617490006824014	1	1
ACADSB	5.6490497310209705e-6	2.043331788958962e-5	6	1	0.34606049998072747	1	1
TP53BP1	0.011471984856136678	0.03300390292006812	7	1	0.34603833724044125	1	1
MFAP5	0.032238031096999076	0.0637679567984754	5	0	0.34601263423328676	1	1
EMC3	1.1174487036176249e-4	0.37251686377515064	5	0	0.34572060344523603	1	1
ABI1	1.5444088770252902e-6	1	13	0	0.3456459846708238	1	1
GOLGA1	0.028558642343720363	0.7436201043124421	6	0	-0.34558432485655255	1	1
CLK1	0.001964624799910583	0.04996138452333364	6	1	0.3452899019255953	1	1
GCFC2	0.0077091264467223095	1	6	0	0.3451988168460421	1	0.8333333333333334
LOC113270188	3.3509371569016405e-4	0.7132157349664606	7	0	0.34505178138396375	1	1
PTGES3	1.2191042226371089e-5	4.825057176168208e-4	7	1	0.34498144317223156	1	1
GSN	3.3881360179811335e-25	3.953119085385525e-26	5	2	0.34497984486694583	1	1
GPX3	3.241984274527716e-5	0.18843744148899855	4	0	0.34470052612696	1	1
RABGEF1	0.012267801801080305	1	9	0	0.343712711338253	1	0.8333333333333334
UBA3	6.127879082167534e-7	0.003281439871552951	6	1	0.34358866623308465	1	1
RORC	5.223520887095589e-4	0.7351508527684394	8	0	0.3435813895449227	1	0.8333333333333334
LOC113243473	0.01347130495359775	1	6	0	-0.3433766308480787	1	1
LAMTOR3	0.02442554247209684	0.2825203536617634	8	0	0.3432097560130637	1	1
NMT2	0.0010180217371231557	1	8	0	0.3432047705365012	1	1
LEPROT	0.004809305010106238	0.3746668407195194	8	0	-0.3429462577852397	1	1
SNX5	0.004487801652830627	0.041676210233360975	7	1	0.3427732729520205	1	1
GNA12	0.03970883200941983	0	2	2	-0.34272268190732325	1	1
RND3	2.1531495990940258e-7	2.858537579950099e-8	4	1	0.3426773251104518	1	1
DIXDC1	9.516837621144589e-4	0.08849263063391047	6	0	-0.34258591032027674	1	1
OLA1	0.02740645785083868	0.03783158273455007	5	1	-0.34222392354522013	1	1
RING1	0.03116211696980276	0.144804190026092	4	0	0.3419485215055089	1	1
CARS	0.002133249437849648	0.04674724310360288	8	1	0.34190295997073256	1	1
GUSB	6.207461736106647e-5	0.08090003471967676	6	0	0.3413888579259342	1	1
FILIP1	7.497022526085125e-8	1.7711648595217239e-4	4	2	-0.3412140930572246	1	1
CTNND1	1.8015386675630706e-4	0.006131541866774756	13	1	0.34108037639676037	1	1
INO80	0.025328235484653034	0.01776900878103688	3	1	-0.34083003106316717	1	1
ORC2	0.016876840861572755	1	7	0	0.3408255656300181	1	1
KIFAP3	0.005530928047029413	0.0024044176277202775	6	1	0.3404974623558671	1	1
MED4	0.011950388633135151	0.0013536295129348954	3	1	-0.33973611282999927	1	1
NPNT	0.02731744105141807	0.1753868183759518	6	0	0.3395037388472346	1	0.8333333333333334
PLCD3	0.043796678322543435	0.9144810384266043	6	0	0.3392591938471402	1	1
PAIP1	0.033011661908026374	0.3924568409329968	5	0	0.3391053606295395	1	1
NOL10	0.04844631405714034	1	6	0	0.33887818105932005	1	1
SMNDC1	0.02500590453669531	1	4	0	0.3388149612373368	1	1
GAS6	0.017539088332315704	0.31664216397394734	4	0	0.3384727426856159	1	1
CFAP44	0.006585437493326524	0.03795896782165852	7	1	-0.3383997917986353	1	1
PSMD4	7.482687233998689e-4	0.01102153633832308	7	1	0.33825326456251126	1	1
CLSTN1	2.833877446342097e-4	0.3884024124431258	8	0	0.33807803022117955	1	1
CBFA2T2	0.03595162476902931	0.26041960893124183	7	0	0.33793001881796514	1	1
NKAP	0.008372137125809354	0	2	2	0.3377661962987406	1	1
NCBP1	6.385365845292277e-4	0.021526405317163398	8	1	0.33774535552550145	1	1
EXOG	0.0031007818340132755	0.11670743143338036	5	0	0.3377186568172051	1	1
PLEKHB2	2.267321244446269e-12	7.967435358491138e-9	7	2	-0.33764079126199653	1	1
PARL	0.012908217560946914	0.45224636650462197	6	0	0.3374133413181767	1	1
SLIT2	0.008426261296964116	0.4453215801386538	8	0	-0.3373817725255474	1	1
ACSS2	1.8233006866913372e-4	0.057017908422606865	10	0	0.33668393391118434	1	1
NDUFAF5	0.001746464048092664	0.027505921982689505	10	1	-0.336653578228016	1	1
AFAP1L1	0.0025636569960479677	0.022694922201364903	5	1	0.33655120863166305	1	1
PANK1	0.045246363124898575	1	4	0	0.33654903477547254	1	1
FNDC3B	0.008343107519245729	0.003940837235469097	3	1	0.33654551193938864	1	1
ACSL4	1.0055177883082762e-9	0.7427953451818702	9	0	0.3364748978264944	1	1
BAZ2B	0.014263266510429314	0.23644935259385483	22	0	0.3364397696530857	1	1
ARRDC3	4.5983589759288236e-4	4.409697886801704e-4	9	1	0.335925041415581	1	1
ZNF106	8.978246575327642e-10	6.758026590702536e-5	6	1	-0.33581026206562914	1	1
GNPTAB	0.032898385560175	0.09206263861108892	6	0	0.3357874750132164	1	1
GJA5	0.04343756851419795	0.42991026090480317	4	0	0.33559603676744765	1	1
DHRS3	0.01382595310521429	0.0015123425042256693	6	1	0.33544607673350446	1	1
PDCD4	0.04023454610147826	0.5892005174274864	5	0	0.3352254792285556	1	1
LOC113253631	0.029928966477427495	0.1697742973397934	5	0	0.3350577429817804	1	1
APPL1	9.785215539466072e-5	1	11	0	-0.3345719908565718	1	1
UBXN8	0.036547647119116546	1	4	0	0.33454966456409724	1	0.8333333333333334
RXRA	1.6583541722520973e-4	2.1330596550740756e-4	3	1	0.3345250877792568	1	1
PJA2	0.010155910289021016	0.003758007459307974	3	2	0.33418023174950756	1	1
SORBS2	6.687652327799413e-18	1.2516729913177468e-6	11	2	-0.3333346531905903	1	1
SIL1	0.01883967466891562	1	6	0	0.3333222021309094	1	1
RREB1	0.005667329385533647	1	8	0	0.33332148240636056	1	1
ZNF582	0.02369980321279077	1	6	0	0.3331745779439419	1	1
PLA1A	0.020140707478201385	0.5334833204888314	9	0	-0.33317083045486584	1	1
ATG12	0.041165989542891364	1	4	0	0.3331086963890762	1	1
LOC113248372	0.004722823521986401	0.40890614955261095	6	0	0.3326205241384296	1	1
AUP1	0.006631940176756477	0.8918959776745419	7	0	0.3323144990441954	1	1
RAB28	6.002269237164215e-5	0.07091468355751991	6	0	-0.332313244993192	1	1
ZADH2	0.002603036945605315	0.001087172590944406	3	1	-0.3320700527655033	1	1
VEZT	9.807720497604543e-7	0.01481149950497424	12	1	0.33195867182846583	1	0.8333333333333334
THNSL1	0.009474956610859628	0.03728792679997967	5	1	0.3319287354714272	1	1
MARCH7	0.014322888415442407	0.01687137178025536	8	1	0.3318346397376091	1	1
NCOA2	0.032047516751294546	0.47969281469305264	9	0	0.3317385685001069	1	1
KLHL24	0.0047107222101754305	0.10061750805795724	11	0	0.33133175469969367	1	1
CIPC	0.00949202640100556	0.4200429295215775	6	0	-0.33126370083736184	1	1
POPDC2	0.005309856422243107	0.03739205143173606	4	1	-0.3312375966525114	1	1
MON2	0.02888146198112668	0.2957478569226416	5	0	-0.3308994947014342	1	1
KLC1	3.1184005012590925e-4	0.05704433758209389	13	0	0.3304689692718994	1	1
ITGA1	0.04072300151495374	0	2	2	-0.33032967469434227	1	1
FASTK	8.96178933811455e-5	0.004526400353342542	6	1	0.3297550010503821	1	1
SMAD4	5.537442723208543e-5	1	9	0	0.3289560317224497	1	1
MYSM1	0.0334020406386871	0.89769638027993	6	0	0.32885377863932597	1	1
KIF21A	1.1556365688689377e-12	0.01886798684372156	12	1	-0.32857341820397473	1	1
LOC113261710	0.008394421564129046	1	9	0	-0.3284340329902701	1	1
CCNT2	0.0036646859468985158	1	10	0	0.3283888050522491	1	1
LOC113246847	0.034263440228974124	1	8	0	0.3281265526765833	1	0.6666666666666666
HSPA4	9.957688009809208e-5	1.4646834085737907e-4	5	1	-0.32777042379581367	1	1
POMGNT1	0.026968074743266564	0	2	2	0.32751013396756246	1	1
BLVRA	0.04290444604058318	0.06666978289230963	4	0	0.3274977073360227	1	1
HAT1	0.009944317730962184	0.060694354829794454	5	0	0.3272007360425286	1	1
METTL25	0.011642164120195756	1	17	0	0.32706018146268834	1	1
CUNH1orf52	0.047847420521081534	1	3	0	-0.3268520161738977	1	1
TLE1	0.03256879402833761	0.9445057005397453	6	0	-0.3264426326532468	1	0.8333333333333334
PKIA	1.6195048023113657e-4	0.4346070511434748	7	0	-0.32631011391701226	1	1
CNBP	1.3453599366512286e-7	3.7063338135320232e-6	9	1	0.32611518816047547	1	1
PALMD	9.100825164056347e-4	1.820018411659106e-4	6	1	0.3252709690470777	1	1
LPL	0.0011690244672821054	0.004694197893577315	5	1	0.3251677242738178	1	1
CEP350	0.035418197601550176	0.1354211256855498	4	0	-0.3248891946408462	1	1
SMURF1	0.04465140013671273	1	8	0	0.3248159370859711	1	1
DPH2	0.011681485915971797	1	5	0	0.32454156288959835	1	1
novelGene_MIB1_AS	0.016211604732934065	0.1843546378193985	5	0	0.32434373963058477	1	0.8333333333333334
HBS1L	0.005019543870338133	0.5529911731167303	7	0	0.3241668311646355	1	1
PPHLN1	0.04187049500547243	0.9577516826407526	9	0	0.3239967072540226	1	1
ADAMTS1	0.013161742577056896	0	2	2	0.32396284349432514	1	1
LOC113242011	7.74663904562817e-4	8.578675705243095e-4	5	1	-0.3237743790714003	1	1
ZBTB41	0.0022668167714385914	0.002929052314627514	3	1	0.3231470750489387	1	1
YME1L1	0.014140196423008872	0.022684644696519624	8	1	0.32293232142318196	1	1
XRCC5	1.6046369488849192e-8	6.290160693563703e-5	8	1	0.3229252863070789	1	1
KANSL3	1.128734931513844e-6	0.7244757268116253	19	0	0.3226720262402805	1	1
EIF2B4	0.0076894072541425	0.7637810724166006	10	0	-0.3226696013540537	1	0.8333333333333334
TARS	1.1818256286476888e-5	0.0014420433426538706	7	1	0.3226398906035284	1	1
LOC113264370	0.01119229521902543	1	12	0	0.3217241959776644	1	0.6666666666666666
ADD3	0.01829253531801725	0.005900043692237973	6	1	0.32123979488037924	1	1
ADGRF5	0.0039888695678966645	0.4866423101207663	7	0	0.32107117049373907	1	1
LAMB2	0.008886454857252776	0.057765169326817405	7	0	0.3209036045884647	1	1
ABLIM1	4.274303372016712e-22	3.470600459117072e-11	8	2	0.32086955607915135	1	1
FAM131A	0.0037120822138870246	0.19726700589287655	5	0	0.3207832882989893	1	1
ATP2B4	1.9009347741701686e-5	0.042216313346758495	10	1	0.32075863542123073	1	1
SLK	0.01062283892466051	0.0034519117860832877	3	1	0.32075340484719744	1	1
ANK2	4.379084300269966e-6	0.002427040007727711	11	2	-0.32035936509450147	1	1
MATN2	4.2767759804091564e-5	0.02360134938381655	6	2	0.3201533775994244	1	1
ITCH	0.0245436396221218	0.00535172841850125	3	2	0.32004040455167604	1	1
RBFOX2	6.747768805599096e-5	0.0898418418303563	12	0	0.3200109873532186	1	1
AAK1	0.0019776487258752044	0.5789598379742563	14	0	-0.32000998226885136	1	1
RTCA	5.031028255473566e-4	0.09680979792924888	7	0	0.31992164237838494	1	1
BIRC2	9.339340742963128e-4	0.6251367380761067	8	0	0.31954383181112966	1	1
ALDH9A1	1.3200755478336669e-5	0.00707401863617159	7	1	0.31928948308866134	1	1
SEPT6	0.035790292302784445	1	7	0	-0.3188620205669431	1	1
PPP1R10	0.0012698618722272678	0.024654235348083343	7	1	0.31872167973704507	1	1
ZNF25	0.009714020459689067	0.656044154319913	12	0	0.31808569803109166	1	1
CAB39	4.6149040474740085e-4	0	2	2	-0.31792786712801824	1	1
LOC113246261	2.3174733370698356e-5	1.295371558085141e-4	11	1	0.3173777173768914	1	1
ZNF217	0.006445999252084191	1	3	0	0.31733304776391924	1	1
SLC35C2	0.03590498689576314	1	12	0	0.3163490978315686	1	0.6666666666666666
DENND5A	0.007640217031936499	0.06525257338352194	3	0	0.31612188536927094	1	1
ETF1	0.007025621802602923	1	7	0	0.31593992830193185	1	1
CDIP1	0.008700031546385854	0.7061737511289015	10	0	0.3157089183682673	1	1
CLIP1	5.8131293650269135e-15	0.18232258448228789	13	0	0.31555596799290636	1	1
PRKAA2	0.0311982551805571	0	2	2	0.3153880552700729	1	1
ASPSCR1	8.22333489502538e-7	0.05523218877057033	16	0	0.315129540929856	1	0.8333333333333334
GPAM	0.004519154903296479	1	14	0	0.3150891557696409	1	0.8333333333333334
CORO1C	0.0015904143421601009	0.046994684376420764	5	1	0.314580654900407	1	1
ARMT1	7.903026317142064e-8	0.01921611402246452	7	1	-0.31452678874147133	1	1
TMEM254	0.007976859975893013	1	10	0	0.31452467594468003	1	1
ATP6V0D1	0.005966224685778285	7.828668823937475e-4	3	1	0.3142934581360981	1	1
LOC113244149	0.04863302048855457	0.22468788509083115	12	0	0.3139302338633878	1	0.8333333333333334
HPRT1	0.0467819899624212	0	2	2	-0.3133658892843898	1	1
SEPT10	0.013095660743650832	0.16539644744555979	8	0	-0.3133131753920604	1	1
MSN	0.007502021036160399	0.022261375307862416	4	1	0.31327724330256346	1	1
MORC2	0.0093395302602707	1	9	0	0.3132049808418784	1	1
PPIG	0.017816013245415176	0.09246028934743517	5	0	0.31303339148720244	1	1
ERBIN	8.223459970798227e-4	1	7	0	-0.31255082530511696	1	1
JAK2	0.00427868836376339	0.1390902266112763	6	0	0.31229075529870964	1	1
PDZRN3	0.044912853908106	0	2	2	0.3118481702485098	1	1
PPIP5K2	8.013381963320259e-6	0.24069766557951144	14	0	-0.31161538431526364	1	1
LOC113246855	0.01778084828567554	1	7	0	-0.3111798041249933	1	1
ASCC3	0.0020342860711150324	0.3017979492832131	10	0	0.31077767357440184	1	1
DMXL1	0.006062559404868498	0.005449754954491051	5	1	-0.31074391917903477	1	1
SLC7A6	0.005555254146240911	1	11	0	0.3107083765447945	1	1
PPP2R5C	1.2418692346656303e-8	0.03924471203447751	15	1	0.3106386006122137	1	1
CHD8	4.0197058502836595e-4	1	7	0	0.3102130770491224	1	1
ENOSF1	0.023653870611391122	1	6	0	0.31004795952327535	1	0.8333333333333334
VDAC2	2.6178231591598826e-4	0	2	2	-0.3098701625367716	1	1
SPAG16	0.04465140013671273	1	6	0	-0.3097141857603003	1	1
SESTD1	1.0638685541031182e-6	0.9966853675808459	16	0	0.3093914901270318	1	1
CUNH1orf43	0.01298720701856275	0.07938729340663916	4	0	0.3092594782818926	1	1
ACAP2	0.0479434619594142	0.04896985431729813	5	1	0.3086501045016356	1	1
FAM160A2	0.027220155738594033	1	11	0	-0.30856342281672017	1	1
HSF4	0.04010828719678557	1	8	0	0.3081581233597145	1	0.5
PACS1	0.005019543870338133	0.2636898990617605	3	0	0.3081245365376416	1	1
ATL2	2.07153060524022e-4	0.8892747139738089	9	0	0.3078466071088426	1	1
CPT1B	9.421746171749388e-8	0.8717103681966373	11	0	-0.30721488055834706	1	0.8333333333333334
SERINC3	1.4204938647966366e-8	1	7	0	0.3071572420494814	1	1
CREB1	0.036467418916716496	0.041029253094065625	4	1	-0.30702705374009837	1	1
NDUFS2	2.43754405247791e-13	0.010456600875749228	10	2	0.30700548818427026	1	1
AHI1	0.025877558442816403	1	10	0	0.30681009413674765	1	1
PSAP	7.75821127415192e-10	8.627501647568107e-12	3	2	-0.30640215858992403	1	1
DDX46	0.04246446856859995	0.4630716673079572	8	0	0.3062747774469067	1	1
GTF2A2	0.015575284303579334	0.006833890118055041	3	1	0.30621390993662545	1	1
TMOD3	0.045626788563452605	0	2	2	0.3055566826218957	1	1
ABCE1	7.341839662268701e-4	0.10419869525488938	11	0	0.30551270747621084	1	1
LETMD1	0.021945572128495433	1	7	0	0.30549284444381897	1	1
CCNI	9.90942294337277e-4	0.020312996003283273	4	1	-0.30524113429555266	1	1
PABPC1	0.028110456943124303	0.03321520328674673	7	1	0.30516671268129136	1	1
RTN4IP1	0.0014282287620743248	0.014904434228018106	4	1	0.30502427236556184	1	1
MTIF2	0.008426261296964116	0.09195656100563845	6	0	0.30451061178085537	1	1
LSM4	0.0073594998422341325	0.24297313431128603	5	0	0.30450783231738154	1	1
LOC113268731	0.03097911158766229	1	11	0	0.30320128618259934	1	0.8333333333333334
GTF2B	0.0398497793841715	0	2	2	0.3031916098304116	1	1
MAPK8IP3	0.04013621987759941	1	9	0	0.303135536714404	1	1
AMD1	0.00895784544016534	0.04953635405360365	9	1	0.3030026368686828	1	1
RFC1	1.47407458127494e-4	4.277054828480661e-5	5	1	-0.30274221655873046	1	1
ZMYM4	0.03939012200186138	0.22017484340618318	7	0	0.30237445425342596	1	1
TXNL1	0.009452960249524557	0.0012463164492232033	7	1	0.3021312931543043	1	1
LOC113241646	0.00857042978978397	0.290755442350389	4	0	-0.301798283029481	1	1
CYFIP1	6.293518418055485e-7	0.22034438834160958	15	0	0.3016399649066364	1	1
CHD9	0.008948703552011689	9.037207906654704e-4	8	1	-0.30161147057729454	1	1
GATA6	0.008764608548493471	0.0010048902829698301	3	2	0.3014233903064162	1	1
AFTPH	0.008392937064126627	0.12422240528041786	8	0	-0.3009249985762497	1	1
LTBP1	1.6848303696905185e-8	0.0022877515172766484	8	2	-0.30071964437657517	1	1
ACAD8	0.047037558496355235	1	6	0	0.30071086882515136	1	1
ARSD	0.03339941535370359	1	10	0	0.3006168407539579	1	1
YAP1	0.037333271340864546	0.002584840516553105	6	1	-0.30051581876850697	1	1
SNX2	6.639989973115934e-4	0.40343323843573026	8	0	0.30035715483856595	1	1
IREB2	1.729168883066173e-4	0.06833044052396452	6	0	0.30028329916464414	1	1
METTL3	2.868219580877342e-4	1	13	0	-0.29998367822534716	1	0.8333333333333334
GFM2	0.0019102433058882902	0.49216289840756916	15	0	-0.29965387011748845	1	0.8333333333333334
ECHDC1	0.019111854332342946	1	6	0	0.2992454034183264	1	1
ND5	6.226542410055558e-7	0	2	2	0.2990028640388926	1	1
CLIC4	1.470995867566474e-11	1	3	0	0.2989989782307207	1	1
PNISR	0.013835472787378572	0.013628870489181521	11	1	-0.29890750429640844	1	1
MFN1	0.008757567258041898	0.0022441179214352444	3	1	0.29886336364706295	1	1
MIA2	0.011973619852868404	0.17302460661113525	11	0	0.2985645269368503	1	1
FUOM	3.02806376737738e-6	0.0034263627681386808	8	1	0.298063746133384	1	1
NRDC	0.04763460205592856	1	11	0	-0.297990642418127	1	1
EXOC6B	0.003236167430529511	0.021867603757634323	9	1	0.29737383611619606	1	1
FNBP1L	0.0093395302602707	1	8	0	0.2971657656821514	1	1
ATP6V0A1	0.034148112079726345	0.6915030531598159	14	0	0.2967674414330739	1	1
HNRNPDL	0.0027388398660213114	0.02518467340297135	7	1	0.2962757593229194	1	1
COPB2	0.011621425156672744	0.09838511923098422	9	0	0.2956676564985481	1	1
CEP170	0.02607835704538363	0.5905390942384243	5	0	-0.29566184474248725	1	1
PRR13	0.046871320013761125	1	5	0	0.2956397958994124	1	1
DARS	4.5321695910029535e-6	0.00668309305533109	9	1	-0.29553479351556244	1	1
SMARCA2	0.0082297435307426	0.013397866729199622	12	1	0.29543032185353696	1	1
LOC113251315	1.9921454385861925e-5	0.2611037769210464	15	0	0.2953275480961093	1	1
CRBN	1.538940475162999e-5	0.025384931937814534	8	1	0.2953040912831485	1	1
NDUFB6	0.047847420521081534	0.29907927964735975	6	0	0.2951549525185151	1	1
CDK14	0.04470600191810932	1	7	0	0.2947835349176203	1	1
NBN	9.100825164056347e-4	0.2373381328184824	16	0	0.2946406989952841	1	1
ICE2	0.04205479757829415	1	6	0	0.294483595647744	1	1
ZNF692	0.025252327466610963	0.5326176866364087	8	0	0.2944765564633638	1	0.6666666666666666
MYO1C	0.04318141125123835	1	9	0	0.2943987402446668	1	1
DENND4C	0.008102845883735095	0.01450082475512699	3	1	0.2941419414028387	1	1
SNW1	0.008139055101511996	0.04350816657256035	4	1	-0.293819056052783	1	1
DCUN1D2	4.5206017918109183e-7	1	24	0	0.2938183700442272	1	1
RASGEF1B	0.018056970003246266	0.14232830573078492	5	0	0.2932880185905205	1	1
TPMT	0.014230171032757812	0.41965382470029716	5	0	-0.2923128677986695	1	1
KLHL32	0.0010862410776375476	0.006938443344490519	8	1	-0.29215068963404445	1	1
VAPA	9.757490493361767e-6	7.404043707633632e-4	4	1	0.29195605798157886	1	1
RBM6	8.425605896315998e-4	0.6036215980362877	14	0	0.2919527895605847	1	1
CD99	3.117924345600687e-4	0.005133534778920438	5	1	0.29095320848325096	1	1
GNPNAT1	4.8366030383094875e-4	1	9	0	-0.2899204042854451	1	0.8333333333333334
PXN	0.023648937526097973	1	10	0	0.28987509366910186	1	1
OTULIN	0.04167973887150693	0.1570112725235216	4	0	-0.28978527852085456	1	1
SRPRA	0.032242367660627144	1	4	0	-0.28973551926197383	1	1
THUMPD2	0.04682933376077933	1	14	0	0.28962385126849244	1	1
WWP1	1.5956804576222166e-4	1	14	0	0.2896189953248614	1	1
LOC113266361	0.04412362688660097	0	2	2	0.2895545197663425	1	1
FYTTD1	0.008500943395702917	0.1963813832487131	5	0	0.28953977242652906	1	1
KIF1C	1.3897806715384827e-5	0	2	2	0.2894454057499859	1	1
LOC113246149_EPAS1	0.0012027940535649644	0.3350574058070444	6	0	0.2894187644528542	1	1
EED	0.03777765617586918	1	7	0	0.28933029466108134	1	1
CHIC2	7.296211482224744e-5	0.28906753476387836	8	0	-0.2890718289760405	1	1
ATXN7	0.03383243279050077	1	7	0	0.2889297721097843	1	1
TSR1	6.866307014616099e-5	0.02458239743407546	8	1	-0.2888430073972884	1	1
NRBP1	0.012311617606826739	0.17591790018623987	5	0	0.28877662379670643	1	1
TNKS	0.0484788928749441	0	2	2	0.28860778879075066	1	1
POMT1	0.031951537221768335	1	12	0	0.2884943931448795	1	0.8333333333333334
S100PBP	0.010158357421844837	1	13	0	0.28843094943150904	1	1
PLEKHA6	0.005307511535846122	0.2081452067981381	10	0	0.2881342242619257	1	0.8333333333333334
GALM	0.010082406380603105	0.33980891862499124	5	0	0.2878044861137169	1	1
TARDBP	0.046395922581440006	0.45661712737316884	7	0	0.2876280087910581	1	1
EPG5	0.03508207681090767	0.20307478024206402	6	0	0.28757533185223566	1	1
NCAPH2	0.04763460205592856	1	11	0	0.2875589912776502	1	1
SLC2A4	0.008960265364341281	1	7	0	0.2871214054268987	1	1
RAI14	0.009575678350590406	1	12	0	0.2869268665354804	1	0.8333333333333334
FER	0.03677261420221783	1	8	0	0.2868145445118847	1	1
NEDD1	0.019222778315964962	1	11	0	0.2865948705040772	1	1
PRKAG1	9.382250051446472e-6	0.054723673694889216	6	0	0.286255881518031	1	1
VDAC1	1.981874916551696e-4	0.0069063212921353055	6	1	0.2862300818273017	1	1
USP48	0.04470600191810932	1	13	0	0.2861886140888509	1	1
FBXL5	5.223520887095589e-4	0.04247046234855072	8	1	0.28564626759008044	1	1
PRPF3	0.004239861710483131	1	18	0	0.2854125077566367	1	0.8333333333333334
ARFGEF1	0.0024710345029713807	2.0532956830058907e-4	4	1	0.284948272394335	1	1
TCF3	0.028161539729049324	1	10	0	-0.2848708835271218	1	0.8333333333333334
LOC113256813	0.047847420521081534	1	6	0	-0.28481922203097826	1	1
SPICE1	2.4158062577106588e-4	0.022198371559575575	6	1	-0.2846111602849219	1	1
SMARCC2	0.024702594972657296	0.009804725192992362	5	1	-0.2844778368789836	1	1
KEAP1	0.026878696915955073	0.027883006238019387	7	1	0.28442424070296074	1	1
COPS3	2.9936635497551158e-5	0.5193789500882272	10	0	0.2841741828361055	1	1
LOC113253335	0.006229889702182595	0.06926143233667487	5	0	-0.28405093734600095	1	1
MMAB	0.02442554247209684	0.32132262216703594	4	0	0.2838691772060467	1	1
MVB12A	0.033809733953072706	1	4	0	0.28377005351558776	1	1
CCDC14	0.013591607775415366	1	5	0	0.28371780585215817	1	0.8333333333333334
CUNH5orf22	8.533290366691098e-4	0.4980503269571172	11	0	0.28320919413716866	1	1
APPL2	3.177047445006337e-10	3.079008602006301e-5	14	2	0.282364007168859	1	1
NFE2L2	0.01413136101408349	0.643281401091585	8	0	0.2821155642600542	1	1
MACF1	6.3174466091679605e-6	5.637448798069041e-6	8	1	0.2819743787313472	1	1
OCIAD1	0.006986281780653462	0.016054380717937564	7	1	0.2818890022121625	1	1
LOC113252908	0.0023297586742340353	0	2	2	-0.2815592050477459	1	1
STX6	0.010365285648984849	0.04509195283172473	7	1	0.2814514094985515	1	1
RGL2	0.009752489469719672	1	11	0	0.28125940728721466	1	1
SORT1	0.01883967466891562	0.03350892161102679	4	1	-0.2811170752776987	1	1
UFL1	0.021179491075956246	0.014330018492817702	5	1	-0.28072950584115075	1	1
FAM172A	3.4853939109457126e-4	0.019604877885410963	10	1	0.28050592722925155	1	1
JOSD2	0.020492435385417587	1	6	0	0.28024209802804	1	1
UBE2D1	0.031227254641426633	0.0965817323368047	4	0	-0.2798759234200596	1	1
RNF125	0.032301320378375485	0.8644917157540498	10	0	-0.27984640101498603	1	1
DGUOK	0.008238816375634544	1	9	0	0.27980730543130944	1	1
KANK1	0.0019713050868326266	1	14	0	0.27931038998366464	1	1
RNF10	5.528428374390915e-4	0.1089416672197266	6	0	0.2783283823288857	1	1
LOC113261754	0.04010727792525713	0.8882214535115878	4	0	-0.277962658120164	1	1
BNIP2	6.111628027296877e-7	0.004840920358589576	9	1	0.2779475599956068	1	1
SLTM	0.011033888293547886	0.3082612430535244	5	0	0.27785245859282015	1	1
