gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Adipose-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
AZIN1	0.002763692103512175	0.005841912462113008	8	1	-0.201233380413521	1	1
DENND5A	0.049433602111097374	0.32781780577981734	3	0	0.20088047828414907	1	1
LAS1L	0.011533570540255686	1	19	0	0.20080478740779129	1	1
MIA3	4.4455504204199853e-4	1	11	0	-0.2005952919629418	1	1
CSNK1A1	1.5623432413172017e-5	2.6867226876985198e-5	9	1	0.20000539214143753	1	1
MARF1	0.006528997437510905	1	13	0	0.199837134634883	1	1
ADGRE5	8.145810299805489e-5	0.2007776931106887	11	0	0.19971010439128978	1	1
RALB	0.013475464413450416	1	8	0	0.19946102287043455	1	1
ABCF3	0.013475464413450416	1	8	0	-0.19915799600616843	1	1
INTS10	0.020560557445644147	0.6172385884774239	10	0	-0.19888552302098006	1	1
ZNF250	0.0025705339566916585	1	10	0	0.1986386202576393	1	1
MEF2C	0.012501817783083602	0.4144143536323774	15	0	0.19837600475853845	1	1
TPM2	0.01128933416861666	0.10819964100565911	4	0	-0.19761407545936005	1	1
ZFYVE1	0.0414606980381053	1	7	0	-0.1972391451676807	1	1
ST5	0.0021096602621890302	1	8	0	-0.19711228276326875	1	1
ANKRD27	1.804168242375544e-5	0.4555236179295401	14	0	0.19642550648220808	1	1
HMGN3	0.009303745166181052	1	8	0	-0.19545752183003828	1	1
CLOCK	9.915520526497235e-4	0.039578142963927775	9	1	-0.19469885817043361	1	1
NUP50	0.029897888352492154	1	3	0	-0.19461537745398272	1	1
ACSL1	3.3193108448699096e-5	1	15	0	0.19460190843235517	1	1
NFIA	0.04774741043594619	1	5	0	0.1945037172674935	1	1
LOC113244112	0.04210519791603559	0.35051583526779156	5	0	-0.19396682210908212	1	1
LOC113245198	0.048703772580493965	1	4	0	-0.1935155235835532	1	1
IQGAP1	0.033211199127882216	0.46263689408361713	4	0	0.19333673128910306	1	1
ACOT6	0.0306765843340989	1	5	0	0.19311968977476723	1	1
PPIP5K2	0.04550181430764002	1	12	0	-0.1926616641741996	1	1
VPS28	0.02652366074678072	1	5	0	0.19264383065078838	1	1
LOC113262695	0.020336643756808624	1	9	0	0.19200720663213477	1	1
SMC3	0.020343648692694512	0.0029140839473989423	4	1	-0.19180500649024157	1	1
MFGE8	0.012218259594541854	0.20649429350576876	6	0	-0.1913275614282939	1	1
NDUFS2	0.023217789261871527	0.9888488835762311	10	0	0.19108171014085834	1	1
BTF3	0.03999474449830498	0.016206125779515378	3	1	0.19103010936316112	1	1
WWP1	0.04529093226155684	1	13	0	-0.19094968901746415	1	1
ARMC10	0.04889062731912741	1	3	0	0.19094596535560826	1	1
RINT1	0.019895582788215814	1	11	0	0.19069202838758598	1	1
NAMPT	5.425976100430798e-4	1	5	0	-0.18832493765508715	1	1
PCNP	0.0035264565058023647	1	10	0	-0.18821847830133503	1	1
MLH1	0.010092099716007816	1	11	0	0.18774258084995615	1	1
RASSF3	0.041373335560804574	1	6	0	0.18745281078455434	1	1
CREM	0.0038594855403101796	0.5291524081052444	15	0	-0.18725019832211962	1	1
DOCK1	0.028471854581119487	0.6631290665381268	11	0	0.18712477019541535	1	1
USP15	0.0025516925272163382	1	12	0	-0.18712130008635852	1	1
VCP	3.6438699144201374e-5	5.998017102752177e-4	6	1	0.18681680743302612	1	1
LOC113251245	0.006944651934484594	1	13	0	0.18680760848087705	1	1
SASH1	5.006319985817378e-4	1	9	0	0.18642834680402132	1	1
DYNC1LI2	0.02556008478477679	0.10567637578347715	5	0	0.1859650651839075	1	1
PLOD1	0.028463541212415237	1	9	0	0.1859599232303274	1	1
FAM168A	0.043827490542998206	0.012702518428510761	4	1	0.18588651394988487	1	1
SND1	0.019851896618704054	1	12	0	-0.1857438845161686	1	1
TSC22D1	0.02827681156174876	0.10934222229364397	6	0	0.18541826085941793	1	1
CNBP	0.008316859758474227	1	9	0	-0.18525864969050568	1	1
FNTA	2.0137747340083505e-5	0.0042805779369966945	6	1	0.18499320174242634	1	1
ZNF331	4.8548522549536356e-4	1	13	0	-0.18462353389836622	1	1
NRP2	0.0037500766720681773	0.6429326444477268	4	0	-0.18457984230253582	1	1
KLHDC3	0.020783300911762358	1	10	0	0.18397979545994403	1	1
HMOX2	0.03495250815693217	1	8	0	0.18366763255006358	1	1
FAM193B	0.02652098742672869	1	9	0	0.18328646410842128	1	1
EIF5	0.029355626877115695	0.46150608373507934	9	0	-0.18302935412621119	1	1
NDUFA10	0.02439990794621316	0.4891809475790434	12	0	0.1820587962570406	1	1
KLHL24	0.0171062060114276	1	12	0	-0.18153144977339455	1	1
LIPE	0.03289353305205009	0.20964810666450306	5	0	-0.18123605349119098	1	1
MYOM1	0.0010624180091844421	0.9897724698180299	16	0	0.18066257488534468	1	1
HLTF	5.615528808225129e-4	1	7	0	-0.18056635287056388	1	1
SMARCA2	0.04025550321260233	0.007694988814105377	12	1	0.17982481388076615	1	1
DYNC1I2	0.004424596371957331	0.4497513340064187	6	0	-0.17974731476377345	1	1
LOC113249365	0.01636627531843993	1	14	0	0.17799192337286351	1	1
DIDO1	0.021271767358653715	1	10	0	-0.17679753107974128	1	1
UFL1	0.0400833164566616	1	5	0	0.17589061242957413	1	1
POMT1	0.03279510106883924	1	12	0	-0.17558452186008894	1	1
ACIN1	0.0054590000079174856	0.05546573286147537	15	0	-0.17556967397133316	1	1
SORBS2	0.021271767358653715	1	10	0	-0.17474581074283324	1	1
EWSR1	0.003745600721517545	1	11	0	0.1744015892740983	1	1
RB1CC1	0.02786583424446875	1	6	0	0.17418362835688822	1	1
FSTL1	0.014762307157219044	0.0030090507226353475	3	1	0.17378327251554726	1	1
NIPBL	0.030788184206788593	0.1673918882695934	7	0	0.17317792146493302	1	1
LOC113262256	0.026687106295746707	1	11	0	-0.1728300341094543	1	1
FAM114A1	0.02012419782545424	1	5	0	-0.1720990305191324	1	1
CALU	0.00216004059366972	1	8	0	-0.1709433476999156	1	1
UBAP2L	0.03284011349171955	1	15	0	-0.17072514608827594	1	1
TRAK1	1.5028244573793847e-9	0.07226860323810544	8	0	0.17064282963083371	1	1
PITPNC1	0.027717821357815135	1	5	0	0.17061569195185555	1	1
LRRC61	0.008306682494419314	1	5	0	0.16957541772796025	1	1
CSRP1	0.04826083580058644	1	6	0	0.16923864923131615	1	1
USP3	0.04741223982860216	0.18496716625965462	11	0	-0.1691775611734898	1	1
TRAP1	0.01137893694692385	0.10151266028388922	15	0	0.1684927764988965	1	1
EEF1A1	5.739099638254235e-15	1	3	0	0.16720104778730216	1	1
EPB41L2	0.04310216597267614	1	10	0	-0.16674039472033708	1	1
ACOT8	0.018446463968383484	1	8	0	0.16594608818064405	1	1
NAALADL2	0.041052206635036594	1	5	0	0.16560450907883717	1	1
LOC113267890	0.004247328428695959	1	12	0	0.165592064121942	1	1
PLIN2	0.04846014443081723	0.4726308806476688	10	0	-0.16548999709635334	1	1
AKAP13	0.04846014443081723	1	12	0	0.16526363715544795	1	1
VIM	1.0508026190715084e-9	1	3	0	-0.16358106633088831	1	1
AMPD2	0.02693581731741413	1	13	0	0.1632152685827365	1	1
TJP1	0.0011871934700763615	1	10	0	-0.1613714138731202	1	1
LOC113248431	0.016485987236804618	0.6657527873762167	16	0	0.16021900194322056	1	1
LRRC8A	0.04291674392729297	1	4	0	0.1595280378093074	1	1
TTN	0.006919808608363265	1	28	0	0.1590344036218475	1	0.75
SDHA	0.03456938134085186	1	8	0	0.15855836660740263	1	1
SH3GLB1	0.030777720577721747	1	8	0	0.15829952928924795	1	1
ELF2	0.019011805681308464	1	5	0	0.1573734899973656	1	1
TSPAN12	3.258089901956189e-4	1	13	0	-0.1567839052095801	1	1
MTDH	0.02012419782545424	1	3	0	0.15593475882510566	1	1
GATD1	0.016051676441351897	1	14	0	-0.15576233335423853	1	1
UACA	0.004897715389727164	1	11	0	-0.15570792392026545	1	1
RBM3	0.002524223011511759	0.44201475068291063	5	0	0.1549426709434849	1	1
EIF4G3	0.04764853660836354	1	10	0	-0.15484575682296664	1	1
P4HB	0.017741107646664058	0	2	2	-0.1548047079802094	1	1
VWF	2.122084929018654e-4	1	11	0	-0.15473766244918957	1	1
FAM45A	0.017987750795309766	1	15	0	0.15447506238298142	1	1
TPT1	0.010018999863870734	1	4	0	-0.15287212978522474	1	1
PCSK7	0.048703772580493965	1	8	0	0.1528689580182967	1	1
AMOTL1	0.017594552863825184	1	4	0	0.15253989792789124	1	1
CREB3	0.009753103149390594	1	5	0	0.15207535391534868	1	1
PRKAR1A	0.009855942583334186	1	6	0	-0.15115093128989088	1	1
SLC6A6	0.0020329512371066965	0.2246482976844746	7	0	0.14945206523657834	1	1
MYLK	0.04104712426202319	1	11	0	0.14916020980509276	1	1
HNRNPA1	0.013085887385760522	1	6	0	-0.14860855966307207	1	1
GPI	3.29944264047979e-4	1	5	0	0.14856371506303365	1	1
NUMA1	0.043006394187800785	1	9	0	-0.14822660041832597	1	1
ARNT	0.011016988884399713	1	11	0	0.1474689750684509	1	1
QKI	0.0018286716295744577	1	5	0	-0.14156992040239827	1	1
SMARCA1	0.033199235148312516	1	9	0	-0.14149396041732287	1	1
SCUBE2	5.672808322330642e-9	1	10	0	-0.14070135430755001	1	1
VAPA	0.004347472357617195	1	4	0	0.13723060101251658	1	1
CLIC4	0.00287825190246459	1	3	0	0.13696437467900044	1	1
LOC113265126	5.953166937401591e-4	1	4	0	0.13637608759983078	1	1
MTUS1	0.016425012013741736	1	15	0	0.13631641600764155	1	1
MTCH2	0.006528997437510905	1	7	0	0.1350085212316765	1	1
TLN1	6.447108459584872e-8	1	6	0	0.13482529502778817	1	1
CLK4	0.00287825190246459	1	18	0	-0.13405182741581387	1	1
CSDE1	0.014451575603598766	1	9	0	-0.1331717742483517	1	1
BZW1	0.003568810874173906	1	7	0	0.13229532187064041	1	1
SZRD1	0.014120807468119796	1	5	0	0.12898240480354634	1	1
ANXA6	0.024627446645146774	1	4	0	-0.12896678722590582	1	1
RDX	0.01670490544528379	1	5	0	-0.12769792575270766	1	1
SRP72	0.00325066221696233	1	4	0	-0.12655774828788213	1	1
TRIP12	0.009160778482226538	1	13	0	0.1257274515089424	1	1
BAZ2B	0.03444107162218175	1	18	0	0.12467598552893458	1	1
TRIP10	0.005747476201918575	1	9	0	-0.12307602794018496	1	1
SEPT11	0.04741223982860216	1	6	0	0.12276590162242504	1	1
FLNB	2.665929851524658e-5	1	8	0	-0.11888162930163555	1	1
SFT2D2	0.016311219754950666	1	8	0	-0.11354277467780183	1	1
DAPK3	0.046151188765827814	1	3	0	0.11223044079861604	1	1
HDLBP	0.033564742335014754	1	9	0	0.11188289534745977	1	1
DHRS3	0.01687082275275196	1	6	0	-0.1088576440758971	1	1
LOC113249364	0.0021806019050023867	1	8	0	0.10784810208411916	1	1
LOC113247645	1.0339688207249755e-4	1	7	0	-0.10461012013026494	1	1
ILK	0.019433164239264587	1	7	0	0.1017232309952673	1	1
PNP	1.0352043135081888e-10	1	5	0	0.10044483580500684	1	1
HPS1	0.032724201949400386	1	15	0	-0.09994512921853083	1	1
CSNK2A1	0.048519340024711956	1	6	0	0.09582804991016282	1	1
SKAP2	0.030020502781362823	1	8	0	0.09376451235450246	1	1
ITPRID2	0.04873106397368955	1	7	0	0.0898083133889585	1	1
NAP1L1	0.020515950779002215	1	7	0	0.08389673824447941	1	1
None	0.04239327192256825	1	3	0	-0.07980316804339016	1	1
MATR3	8.905089583095142e-4	1	4	0	0.06616039604076777	1	1
AHNAK	0.004952880049149732	1	4	0	-0.06602434806337017	1	1
