gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Lung-Atrium)	pct_gene_expr	max_pct_tx_expr
ITPRID2	0.013147665056553627	0.32778951470647794	5	0	0.2716228854488023	1	1
NECTIN3	0.011200301070702417	0	2	2	-0.27158512896029874	1	1
MAP4	1.8040915189448552e-16	3.760684848599744e-7	9	3	-0.2710036060602424	1	1
IDE	5.775720958846309e-4	7.081946426715219e-5	4	1	0.2707590156364014	1	1
LOC113261567	0.007170175224758176	0	2	2	-0.2705484299503019	1	1
FNBP1L	0.009186225885776259	0.25282711915249323	5	0	-0.27054509091330453	1	1
RREB1	0.04762831136025676	1	7	0	-0.2705144669643668	1	1
PCM1	3.0674446256965256e-8	0.01602020030053132	8	2	0.2703704221627603	1	1
MPDZ	3.0012954178670394e-8	0.002727614897206528	7	1	0.2703187624131863	1	1
S100A1	2.736474331863732e-4	0	2	2	-0.26972923653856595	1	1
CCDC50	0.0013909258052734004	0	2	2	-0.26896507023763017	1	1
RIN2	0.04932041310984949	0.013103781921875663	3	1	-0.2689316306012638	1	1
CCDC51	0.015196612863157292	0.7055087086887698	5	0	-0.26882351213187466	1	1
KBTBD4	0.029939009785576363	1	6	0	-0.2686495671525118	1	0.875
KITLG	0.022508121615970197	0.021091302116945924	4	1	-0.2686166284486323	1	1
WDPCP	0.04902238133454115	0.6247362197650055	9	0	-0.26831134858403777	1	1
NFAT5	0.003863733993595137	1	7	0	-0.26805180209303126	1	1
CCDC141	4.2554607955040974e-8	1.2341429059815647e-6	6	1	-0.26756618084869654	1	1
RASGEF1B	0.003144220783152908	0.054992874592508866	5	0	-0.26680712798924533	1	1
LOC113253409	0.04158362167911542	0.0069198097493246066	4	1	-0.26557381980105277	1	1
PRKAG2	0.003942076060424017	6.333053817343e-4	3	1	-0.26539881193737835	1	1
HAX1	0.01956468017197262	0.006987301943206119	3	1	-0.26519718620856636	1	1
WHAMM	0.02405140009544167	0.8823279394755983	7	0	-0.2650637306982382	1	1
ARMC8	0.04449386787782701	1	5	0	-0.2645891529050184	1	1
LOC113261754	0.02588838493060922	0.0034462927659914826	3	1	0.26444055259420046	1	1
CTNNAL1	7.213218170912297e-5	0.01953919508178194	4	1	-0.26407863811327004	1	1
EXOC1	0.001621044013492038	0.573135089611262	6	0	0.2635741009700351	1	1
GORASP1	0.037982127986200626	0.06474812491973889	7	0	-0.263435665998188	1	1
TNS1	6.228180313364228e-6	2.909669191472802e-5	6	1	0.26317133911464974	1	1
PRKAB2	8.167982271826743e-5	0.005256526058664998	9	2	-0.2629917191410689	1	1
LOC113250367	0.01805108269916209	0.027018340050445122	9	1	0.26277399056907663	1	0.875
BTBD3	0.02002183437126403	0.02472932801066305	4	1	-0.2611452601733878	1	1
EHBP1	0.006917011882212454	0.038630899128708436	9	1	-0.26093373517090396	1	1
FMO2	0.01917370687515645	0.051154584166272284	7	0	-0.26044527309489773	1	1
TTC3	2.385346940385755e-5	0.004457038620585058	6	2	0.2601090928199433	1	1
SH2B1	0.006719838905005489	0.4605946551000611	13	0	-0.25894866136716876	1	0.75
GNPAT	0.03141175635878696	0.11403339973244289	12	0	-0.25868852603497494	1	1
RBM6	0.003743058590327901	1	11	0	-0.25754780514888026	1	1
ORC4	0.022722657925395802	1	5	0	-0.2574587816811793	1	1
SIPA1L1	0.0034188471034866793	0.27522200831901733	5	0	-0.25742073274676947	1	1
PHF21A	0.01015008330486457	0.23215463219824573	5	0	-0.2570142129085785	1	1
PLEKHA2	0.002887677956956774	0.31043003072128184	6	0	-0.2567416606738589	1	1
TRNAU1AP	0.03623908562575764	0.09987519321242908	6	0	0.2566740061995225	1	1
PHKA1	0.016417241547711528	1	10	0	-0.2566518870088838	1	1
TAF15	0.03124574315683171	0.6359845447779604	3	0	-0.25656915181972856	1	1
CSNK1A1	2.6685086455710587e-22	2.1466445066426473e-14	7	2	0.2563392598899159	1	1
TSC22D1	0.03189940786272938	0.04359694114771663	6	1	0.25618597445904817	1	1
ALDH3A2	0.03662807098875552	0.6856808533729228	13	0	-0.25605882741520514	1	1
AASS	0.04865556655513101	0.041632976974943996	5	1	-0.2560167672592717	1	1
ISCA1	0.011877932035925132	0.0014282774210270582	3	1	0.2558398009990007	1	1
STARD13	3.510264181482988e-5	3.4077599508636635e-5	5	1	-0.25558981808646963	1	1
MRPL47	0.045499079104471	0.010030150790172849	3	1	-0.25557158641187383	1	1
IBTK	0.03022456088493133	0.018212922496903143	7	1	-0.25551097297267755	1	1
SDHD	9.335381900101962e-6	2.937373168358137e-6	4	1	-0.2554101798943582	1	1
ENG	0.034974754201890536	0.0701587825391867	6	0	0.2553251324219845	1	1
ATG9A	0.02269934473759374	1	14	0	0.255141764695646	1	0.875
WDR43	0.03603538469624776	1	6	0	-0.25478296671736556	1	1
MARK3	0.00555396049810084	0.044784445798255815	6	1	-0.2539717311111479	1	1
LOC113265291	0.003966381223725385	0.018221327626178316	5	1	-0.25395880621882283	1	1
DCAF8	4.037151240372552e-4	0.024968287433025003	7	1	-0.2537572510860637	1	1
NAPRT	0.047583600788193466	0.31421777656274547	8	0	-0.2532922103665058	1	0.875
XRCC5	0.027970169312642162	0.010996657323089166	5	1	-0.2530816089834842	1	1
NFYC	0.021061555194877946	1	9	0	-0.2529373648053955	1	1
RAB11FIP1	0.014927600464127095	0	2	2	-0.2521220041091653	1	1
ZKSCAN8	0.0036528851857721653	0.7092538184197839	4	0	0.2521146944447911	1	1
FER	0.005091458812731754	0.04002461356917424	5	1	-0.25148740214381154	1	1
NSFL1C	0.03051878575637485	0	2	2	0.2514620735245312	1	1
LOC113263699	0.023145999594489996	0.0066074714028987675	3	1	-0.2511944667697632	1	1
MED15	0.0017506250219921232	0.11976638198431125	8	0	-0.25082970116692904	1	1
NRF1	0.01763625763294388	0.4283117462866005	7	0	-0.2503240435753836	1	1
DHX40	0.026868007018548808	0	2	2	-0.24992690304062248	1	1
WDR41	0.03471984401596491	0.3124683921563884	8	0	-0.24977798198052464	1	1
LOC113248379	0.037834255670610245	0.018228240616855126	3	1	0.24971119976687906	1	1
NUMA1	0.0027648068464890875	0.007521597595037077	7	1	0.24948516797819612	1	1
SDAD1	0.008020290162328185	0.005046180094431006	5	1	0.24934113395289306	1	1
TARBP1	0.034631369835082006	0.0014037221115971107	6	1	0.2485651866812874	1	1
ACVR1B	0.025880566926435093	0.1622966742444205	4	0	-0.24839210244332288	1	1
TLN2	2.534671418783955e-5	0.007268742693148565	9	1	-0.24798056713357783	1	1
WWP1	8.19527115989808e-6	1	11	0	-0.24775468164956793	1	1
ABCC9	7.016661786049148e-5	0.02917509301438877	10	1	-0.24709379597162417	1	1
LOC113246855	0.04100241161352408	0.06864516609744206	7	0	0.24700807879084874	1	1
CDK10	3.2143655739427107e-4	0.024027891563812707	9	1	-0.24679956672740042	1	1
COQ8A	2.0325704088125838e-5	0.009701533968838678	4	1	0.24646531008821193	1	1
CUNH15orf40	0.014392750611558638	0.31567753678772537	7	0	-0.24631869899814574	1	1
SYNE1	9.034513965915079e-27	1.9127739443475025e-6	8	2	0.2448328928695857	1	1
PLS1	0.04262339936820592	1	6	0	0.24479568583888794	0.875	0.875
SCFD1	0.007099095954945458	0.35852046951089317	6	0	0.24430728408255675	1	1
TXNRD1	0.0017583001073000586	0.0045026273222411525	5	1	-0.2441638698604478	1	1
IKBKG	0.016181585886741633	0.33247733296430576	9	0	-0.2437359094559376	1	1
MDC1	0.03429569153579964	0.6226872462658082	9	0	-0.24348644597531305	1	1
MGRN1	0.004253019560436151	0.08384554670204063	6	0	0.24337457791075348	1	1
PKP4	0.039213101306156434	0.12049125291631821	7	0	0.2432825422042167	1	1
CALD1	3.821156932932592e-10	0.1350237423574158	12	0	-0.24238383942417832	1	1
TUT7	1.53184212880471e-5	0.026303036826636924	11	1	-0.2423798365924717	1	1
AP2B1	5.7751016088651634e-5	0.014707105018900907	6	1	0.24226663440766338	1	1
DOCK9	4.2802601436591793e-4	0.03585271429556822	7	1	0.24204140776563832	1	1
FAM160A2	0.025254072806960282	0.4661218752409	10	0	-0.24199678321958903	1	1
PRMT7	0.001797589719430868	0.05146224843728296	4	0	-0.2416333678950734	1	1
LMAN2L	0.011688191597122153	0.23585080404703718	7	0	0.2414157167227311	1	1
MRTFB	9.149939493587637e-4	1.3977245705419349e-5	5	1	0.2411719404848056	1	1
SUSD6	0.004057553421376264	0.2065640380517268	7	0	-0.2410176252351447	1	1
STK3	0.006623282704191232	1	6	0	0.24076158644265905	1	1
RILPL1	0.008879103369782643	0.0016680341583300245	3	2	0.24070712786886628	1	1
UNK	8.648221190931677e-5	0.04505724459916826	12	1	-0.24013776554797855	1	1
SOX6	0.01816838941231937	1	9	0	0.23989292848318977	0.875	0.5
LUC7L3	0.0031651554109355714	0.07055762936157844	9	0	-0.2397058413618799	1	1
SKAP2	1.1056707761839832e-4	0.02063418081349244	6	1	-0.23967440893977165	1	0.875
LEPROT	0.025669948124571254	1	7	0	-0.23952937321315784	1	1
CORIN	0.001869018883628661	0	2	2	0.23886794300398861	1	1
MLH1	0.011174765827164918	0.4573118253881113	8	0	-0.23882936683995892	1	1
MID2	0.01944564409783878	0.06447538797850934	5	0	0.23873473805400436	1	1
COG1	0.03680297613987313	1	8	0	-0.2386941184144279	1	1
CAPG	0.030285471976559977	1	3	0	-0.2380931401228722	1	1
ADGRA3	0.007310803231548604	0	2	2	-0.2374529036230909	1	1
KLHDC3	0.003921101902967441	0.10275243960425999	9	0	0.23735466121717028	1	1
NET1	0.0015891954012150784	1.4158943495397387e-4	4	1	-0.23729055325608378	1	1
CUEDC2	0.019129084293989202	1	3	0	-0.23728219578700271	1	1
IQSEC1	0.009133015925426884	0.13681622409190788	7	0	-0.23713116088007902	1	1
NBN	0.030049939027823866	1	9	0	-0.2366647477759961	1	1
NASP	3.4250846757910295e-8	0.07628312887947	5	0	-0.23662247759704264	1	1
LOC113252531	0.028835326483119837	0.2772695389281529	8	0	-0.23609516854545018	1	0.875
KYAT3	0.029889753499825047	0.9126799764343617	7	0	0.23604224773942586	1	1
NEB	0.008990267796009636	1	15	0	0.23575762218745164	1	0.625
AZIN1	0.026831566982937583	1	7	0	-0.23544968586151582	1	1
SLC39A11	0.011931712172493033	0.7273279923215732	9	0	-0.23526614153599756	1	0.875
ATP2C1	8.262738930216132e-4	0.08420626895228153	9	0	0.23516443504784423	1	1
HIKESHI	0.042922877797256113	0.13031637182373018	4	0	-0.2348737017893321	1	1
CEP85	0.02759970228707333	0.5344419885927301	11	0	-0.23479186203960464	1	0.875
SUPT5H	0.0031943408273231435	1	4	0	0.23475698161103378	1	1
NSMCE4A	0.003612896990700408	0	2	2	0.23461278163010413	1	1
MRPS5	0.0021610792205993754	0.16096411259271215	4	0	-0.23360217101273517	1	1
HNRNPM	1.3489541971818582e-8	1.3070800518285427e-9	7	1	-0.23356899242396048	1	1
DMPK	0.009186225885776259	0.10265674109823508	9	0	-0.23334290410844544	1	0.875
RALGDS	0.04173504327595378	0.322632423210904	5	0	-0.23314566345853427	1	1
FLI1	0.0015266998258061854	1.286352703002279e-4	3	1	0.23224675270668282	1	1
PAOX	0.03141155607666344	0	2	2	-0.23195964937167846	1	1
SCP2	1.9118519414386647e-6	1.9521184428812627e-5	4	1	-0.23187407926307602	1	1
CD99	0.0013738299527418115	6.883225566453796e-5	3	1	-0.23181875836416832	1	1
MTMR3	8.580881743021721e-8	0.014782352570745633	13	2	-0.23161745049049368	1	0.875
NUDT4	5.267861023862994e-5	0.028108879992882238	3	1	-0.23062350448619667	1	1
BAG6	0.0016043775985690697	0.024886741016668438	11	1	0.23053875984703384	1	1
CUNH9orf3	2.8841996397914853e-6	2.608707258378226e-6	4	2	-0.2302630009426735	1	1
YTHDF3	4.983001804095836e-4	0.009726289951320535	9	1	-0.2299401095923837	1	1
FRY	0.02473675404297209	1	5	0	-0.22969337154789138	1	1
PHF1	0.012240787662622432	1	7	0	-0.22959647768404	1	1
COPS7B	0.007953978951632443	0.7238151061205724	9	0	0.22950610722357503	1	1
SECISBP2L	0.041535050339949496	0.019705331156922978	4	1	0.22923885707499042	1	1
NDRG2	9.931000209145198e-8	9.59111507771978e-6	4	1	-0.22894341366826898	1	1
DDX6	0.022165018077458486	0.010821422919685518	4	2	-0.2286020636364992	1	1
NCBP1	0.014989514244818746	0.7261591224753091	6	0	-0.22835464182907173	1	1
ERC1	0.006195525414109336	0.19458055510920674	4	0	-0.2280071554561991	1	1
ZNF133	0.013877787007002422	1	5	0	-0.22731242382131356	1	1
SPTAN1	1.7602654642698073e-34	5.454948066536655e-7	10	2	-0.2271899400925949	1	1
CASP6	0.03708337791222965	1	6	0	-0.22711727628784062	1	0.875
TSPAN12	1.7414266879404778e-10	5.063947226956476e-4	11	1	0.22690781500789092	1	1
ARFIP1	0.004067626631890069	1	14	0	-0.22687356940397213	1	0.875
LOC113243115	0.03836208497020722	0.433655009858836	13	0	0.22677644869113198	1	1
LTN1	5.500632105048563e-10	0.003543198253071124	7	1	0.22620675860413295	1	1
RPS6KA3	0.001180653172628825	0.005978607588534155	8	1	0.22589739378996815	1	1
ACOX1	0.0028645331848700596	0.9703069482418433	7	0	-0.2258847298755257	1	1
ABR	6.201923198755198e-4	0.014303024209980229	3	1	-0.22535939140099698	1	1
RPE	0.004800904926597107	1	6	0	-0.2251399876532172	1	1
RNF31	0.013775529062881302	1	8	0	-0.2250569394948061	1	0.875
LOC113246149_EPAS1	0.02586450545839703	0.00650486330310699	3	2	-0.22494729439444394	1	1
BCLAF3	0.006728586358238029	1	4	0	-0.22471205689749063	1	1
PAM	1.6643131369155115e-86	1.0416140800830553e-19	12	2	0.22396338392255524	1	1
ZC3H7A	0.030756931648516145	1	7	0	-0.22356226523977313	1	1
CNOT4	0.01300090526248394	0.8499942511694194	8	0	-0.2234929312531971	1	1
PGM2	0.007621894293021782	0.0010511157038025245	3	1	0.22319914833508428	1	1
RABGAP1L	9.361102947565669e-11	1.0276253124728254e-11	3	1	-0.22309849434675066	1	1
SLC44A2	0.002796846658692696	0.001650008090273501	7	1	0.2229086955635341	1	1
STK25	0.021422647289711307	0.2793548104497784	5	0	-0.22263480472267164	1	1
CWF19L2	0.043974436423877696	0.14928702068823962	6	0	0.22234246282057438	1	1
VNN1	0.001029358866670962	0.32559324452702565	6	0	-0.2220272756680892	1	1
PKIA	4.666168237372157e-4	0.08131126856570343	6	0	-0.22181137348844904	1	1
PAK4	0.004105066472579867	1	3	0	-0.22153119587873427	1	1
SCHIP1	0.003710458318488608	0.005395708303412654	5	1	-0.22146982110833935	1	1
PGAP2	0.03651367219456892	0.6190433592306717	8	0	0.22138502953462322	1	0.875
CCNC	0.024912002295049415	1	7	0	-0.22137502487986166	1	0.875
TAF12	0.04658604964227174	0.8475359596943453	3	0	0.22080216549214182	1	1
KANK1	8.551790983125777e-4	0.2082472431406301	9	0	-0.22057692750819546	1	1
KIF3A	0.034168670522742875	0.10037902831485683	4	0	0.22020473317114975	1	1
KLHL24	0.031145931043205257	1	10	0	-0.22015308226147112	1	1
NDUFS2	3.531238415169352e-11	0.00449401535251984	7	1	-0.21989339542091102	1	1
SPICE1	0.0014553993155585576	0.0035579544242375686	6	1	-0.21967918648485962	1	1
PCNX1	0.0024171554640470606	0.0013698943642879646	8	1	0.2196240374887076	1	1
EHHADH	0.04838379271186929	1	8	0	-0.2194244784002825	1	1
PPA2	0.016033704444439138	0	2	2	0.21847254964093332	1	1
RSRC2	0.0026591459078766006	0.010766113336863923	8	1	0.21749278065737757	1	1
JAM2	9.422970509244722e-4	5.415519733094894e-5	3	2	0.21726571732313638	1	1
SOX5	0.029753677475298432	1	11	0	0.21693703093474986	1	0.75
HIP1	0.005823301143096844	1	5	0	-0.2168904734761279	1	1
LOC113255141_ATP6AP1L	0.014557455897559381	0.30610431329946053	8	0	0.21688225802805808	1	0.875
RAD21	0.030756931648516145	1	7	0	0.21653695151805916	1	1
ARL14EP	0.01139608595916511	0	2	2	0.21616357125363672	1	1
RBM39	0.008661957235702357	0.4912500860106732	6	0	-0.2160960775217649	1	1
VRK2	0.03827965939204225	0.13293625890284966	8	0	-0.2159569141192037	1	1
KIAA0319L	0.0010477099690060876	0.034816163784697984	7	1	-0.21576721443862176	1	1
LOC113244552	8.085742848918957e-4	0.17225233175944382	4	0	0.21566779519843948	1	1
THNSL1	0.005766675689833739	0.3181964203322537	5	0	-0.21547591706067193	1	1
YBX1	3.2012292014215796e-8	0	2	2	0.21502071488100438	1	1
SERPINH1	0.00858337079511361	0	2	2	-0.21464445919325958	1	1
ANGPT4	0.02780154431915798	0.08006259518401743	4	0	-0.21434994922225004	1	1
PPP2R5C	0.01987603300917605	1	10	0	-0.21403033861063578	1	1
CMC2	1.7978984576840607e-7	0.0700232621088865	11	0	-0.21386503273684515	1	1
APBB2	5.420984402027514e-5	0.0024024195260410816	6	1	0.21383203145766638	1	1
RAB28	4.556755151541055e-6	0.0153161128107453	6	1	0.2131877675200563	1	1
MINOS1	0.04932041310984949	0	2	2	-0.21306292154605	1	1
ADAR	0.04304803141372003	0.003354587640757694	5	1	0.2120758877083278	1	1
PTK2	3.6541375029968864e-13	0.16299798803061546	8	0	-0.2120158379521314	1	1
CEP350	0.045639860935372756	0.16494870447105162	4	0	0.21164395177096768	1	1
SLC1A2	3.868596422089975e-4	0.38468358907831035	6	0	0.2114773909933599	1	1
AMPD2	0.04735677935797201	1	12	0	-0.21121525756515014	1	0.75
ULK1	0.04068344592554228	1	3	0	0.21119904822446414	1	1
LDB2	0.009638230573165625	1	10	0	-0.21068037356541278	1	0.875
VPS13B	0.003362847271204298	0.004571359259854842	6	1	-0.2106295095331365	1	1
HELB	0.005835815034254636	0.4116029227230769	3	0	-0.21037190209512072	1	1
IQGAP2	0.03626049720448809	0	2	2	-0.21022625010970453	1	1
CUNH18orf25	0.0022032983330475798	1	5	0	0.2096965743367565	1	1
MAP4K4	0.0014800188138653955	0.21361931759696387	9	0	-0.20940338289898963	1	1
SIRT5	0.02428962103673926	1	7	0	-0.20919981415428038	1	1
BZW2	0.03949851670838518	0.005744605581314302	3	1	-0.20878090654141535	1	1
PLS3	0.037982127986200626	0.006417718027467732	3	1	0.20853259335325436	1	1
SLC20A2	1.2698890326459426e-6	0.020258304932366338	5	1	-0.2082990386974936	1	1
METTL14	0.03910614452929931	1	8	0	-0.2082277604713655	1	1
MKLN1	1.6205486126473492e-5	0.09611920971359353	9	0	0.20802756631971608	1	1
SHMT1	0.004136895992636051	1	12	0	0.20778585513344386	1	0.75
UROS	0.04982786212434106	1	10	0	-0.20646092139464575	1	1
DUSP27	0.01716779602154546	0	2	2	-0.20639869303754677	1	1
SDCCAG8	0.014698535417843888	0.1004397690327596	9	0	-0.20630978343044737	1	1
ETFDH	0.0075612929311825545	1	8	0	0.20625452495463253	1	1
SH3D19	1.5386562209233176e-5	2.0060938459136933e-6	5	1	0.20589470544188374	1	1
BTRC	0.037982127986200626	0.04084712378477994	6	1	0.20586673331833802	1	1
PLA2G7	0.0026032276002570694	0.5691381777428882	8	0	-0.20556522464980778	1	1
RCBTB2	0.03872067448234499	0.3167287412891712	9	0	-0.20529179441822948	1	1
ZMYND8	0.031679819463118326	1	8	0	-0.20486333494926434	1	1
KPNA2	0.03775314558115325	1	3	0	0.20417060935640974	1	1
KLHDC2	0.00423353475066248	0	2	2	0.20399485190529565	1	1
ATP6V1H	0.0099872281774718	1	4	0	-0.20371741599395088	1	1
ATP7A	0.02028225965376755	1	3	0	-0.20358361249570794	1	1
FLII	0.048206833508300524	0.10263685090650396	5	0	-0.20313235001884922	1	1
PNRC2	6.201923198755198e-4	3.4177612912185314e-5	3	1	-0.2030959813051525	1	1
APPL1	6.061899212142315e-13	4.284317675673278e-4	7	1	0.20304151534388087	1	1
MYORG	2.0901003182500404e-4	1	6	0	-0.20251925937445336	1	1
SEPT10	0.0011920207820685534	0.1769685342411725	6	0	-0.20247926472843703	1	1
GOLIM4	0.002628158368898357	0.44404751266001585	6	0	0.20223666856635025	1	1
SLC38A1	0.04134184320149204	0.7721755237349077	5	0	0.20201028269181986	1	1
INTS3	0.004899331700943769	0.7197918960722557	5	0	0.20195067573672448	1	1
CD9	0.015386137521751641	0	2	2	0.2017544142357447	1	1
AGL	0.0013737077013751963	0.09579427332411221	9	0	-0.20106947536774775	1	1
SLK	3.333322759424956e-8	4.816237901340153e-10	3	1	0.20088910051823755	1	1
MFF	1.0242092480004718e-16	2.3681910660099774e-5	11	1	0.20051134648528002	1	1
SNAP23	0.023146326434489432	0.15887210679779204	6	0	-0.20041496556589156	1	1
SPECC1L	0.0021378405390640224	1	5	0	-0.19986995283112807	1	1
HECA	0.042079143379068436	0	2	2	0.19938247487027333	1	1
SMARCC2	3.699386139832203e-5	1	5	0	-0.199339375063056	1	1
RUSC2	0.011783808715043323	0.2307500435802733	11	0	-0.19920266594456648	1	1
ATP5PF	0.005605945571736305	0	2	2	0.19896729477049296	1	1
YARS	0.04947278906854296	1	8	0	0.19891452761232048	1	0.875
PSMD13	3.0481658677726582e-6	1	3	0	-0.1988498239770896	1	1
SYTL2	0.0035990939316818734	1	6	0	0.19858378596244491	1	1
PSMD5	0.04581620090840149	1	3	0	0.19825345921744345	1	1
PKIG	0.013143206535535074	0.04285661425641473	5	1	-0.19786300526747314	1	1
MAP3K7	0.030756931648516145	0.37977378191913475	6	0	0.19762215618754408	1	1
GLO1	0.03827965939204225	0.04335018399743898	3	1	-0.19672626594860598	1	1
SYNPO2	3.625974980725517e-4	0.48745004260755714	5	0	-0.19590970366948085	1	1
ZNF331	0.0011814892984936735	0.3656021165951321	14	0	-0.19557478608184148	1	1
PCBP2	0.013775529062881302	0.32774774498399745	10	0	0.19530966450195508	1	1
LOC113250365	0.015930789604031072	0.05587394788171799	13	0	-0.1945177324216237	1	0.75
RPA1	0.002092318153276587	1	3	0	-0.19376694269547745	1	1
MYL6	0.00889902001973762	0	2	2	0.19358722807351514	1	1
WAC	0.01839574250051135	0.0011057077394316895	4	1	0.19317343197283765	1	1
LONP2	0.02825881268032851	0.16407870281741288	5	0	-0.19305817470353348	1	1
MPRIP	1.2004678185268667e-9	0.0077585596949140325	6	1	-0.1929457799504526	1	1
NEMP2	0.04287032902280538	1	7	0	0.19288512000668523	1	1
DCAF11	0.006902282788220719	0.17068060565154985	14	0	-0.19287952894316315	1	1
DNAJB6	0.023090531472695162	0.4228848635803317	9	0	-0.19264905489561546	1	1
ND1	4.2873734293902186e-5	0	2	2	0.19252645694433834	1	1
LOC113248372	7.651659138860581e-4	1	5	0	-0.1922996301645158	1	1
TMCO3	0.04086591814300393	0.6174714819683552	14	0	0.19206254457725724	1	1
CHFR	0.012416018087384403	0.321142299302867	6	0	-0.1917908150113275	1	1
CRBN	0.002836232357813843	0.4889404024810547	5	0	-0.19169530561062134	1	1
CUNH5orf22	0.026054029381701302	1	11	0	-0.19160002856091662	1	1
PACS2	0.03427405066185077	1	8	0	-0.19149432716824977	1	1
PTPN2	0.0032636431575988473	1	7	0	0.1914052454482832	1	1
MYLK	0.009996727497063639	0.8581080093158033	6	0	-0.1913212306491892	1	1
MMD	2.461486965487238e-4	0.5810860955712654	9	0	-0.1907933570895668	1	1
CEP120	0.017007786519291444	0.4233339778031294	4	0	0.19076018785340604	1	1
TBCK	0.04582781469607534	1	7	0	0.1906569005006721	1	1
G3BP2	0.0018147727231687444	0.010756509069351916	7	1	0.1902953658361754	1	1
AHI1	0.004675831283892373	0.7677478819153692	12	0	-0.19029342252848708	1	1
TSC22D3	9.361425230523577e-4	1	5	0	-0.18987702574208823	1	1
RBPJ	0.00317366095438084	0.2392672500986144	6	0	-0.18957124579932394	1	1
LOC113267549	0.03022456088493133	0.01849258322798979	3	1	0.18937511372929428	1	1
CLTB	0.0018544790048798583	0	2	2	0.18919494526527192	1	1
DCUN1D2	0.03251513725839469	1	12	0	0.18901507588472755	1	1
FOCAD	0.03107696214967669	0	2	2	0.18853490608312895	1	1
RETREG1	0.0388702523357524	0.11900043957484258	4	0	0.1882656074816651	1	1
NDUFB6	0.001344365351075103	0.0725661666104904	3	0	-0.18825872195529314	1	1
ZFP62	0.047674845018074445	0.004061634694591217	3	1	-0.1875383430876828	1	1
PBRM1	2.9712464859283115e-4	0.008312944408867286	9	1	-0.18739403336599225	1	1
MTFR1L	2.008258527345095e-8	1	8	0	0.18716934050288878	1	1
RCHY1	0.0181109766404707	1	5	0	-0.18668055483180584	1	1
MRAS	5.807434278411981e-4	0.03997266186924401	6	1	-0.1864417577239038	1	1
NDUFA6	0.023663579577603237	0.018412877554939092	3	1	-0.18641559908751715	1	1
AXL	0.04932041310984949	0.0962295177142417	4	0	0.18616677398673598	1	1
ARRDC3	0.015082281610875378	1	7	0	-0.18601140778060354	1	1
TRAM1	0.03527052713600085	1	4	0	-0.1859664984960021	1	1
CIPC	0.012338815366964797	1	6	0	-0.18564256548783525	1	1
RPS24	2.2922213250598283e-5	0	2	2	-0.18556936794150358	1	1
CCDC88A	0.015863838609405462	1	5	0	-0.18533061617727148	1	1
CAP1	0.02103604121890836	0.5135639824303488	7	0	-0.1853226334984095	1	1
GNPTAB	0.0369171727266958	1	4	0	-0.18506158870598122	1	1
GALT	0.009363548943735499	1	6	0	0.18490904208564873	1	1
ZNF573	0.00874158111493175	0.006231047275238603	8	1	0.1846966128787707	1	1
BTBD1	0.010760324065378562	0	2	2	-0.1841284754233643	1	1
HADHA	0.001789761102290324	0.45731010716002934	9	0	0.18410712872316531	1	1
HERPUD1	0.0461126914123438	1	3	0	-0.18379927232207316	1	1
UNC45A	0.00571011902042336	0	2	2	-0.18374438173169028	1	1
DDX52	0.04092884917597953	1	6	0	-0.18349479163812635	1	1
ZNF655	0.023223878813016414	0.3631160545104249	14	0	-0.18269044370696977	1	1
DOCK6	1.0713915289919112e-6	0.06688773459666769	7	0	-0.18215561030808589	1	1
SLC40A1	7.166302681498675e-4	0.0601747150743724	3	0	-0.1819741139360571	1	1
ANKRD27	0.04314244938703952	0.1235197793269006	9	0	-0.1818611187025879	1	1
HSD17B4	0.0458274160018791	1	5	0	0.18171118189482574	1	1
SH3GLB1	0.024156031278841892	0.3509997598619822	5	0	-0.18094178603907496	1	1
CAV1	2.2708765669594025e-4	0.17423763907077244	5	0	-0.1807832378407338	1	1
RGL1	0.03825719547532295	0.004004664175277851	4	1	0.18077011162518553	1	1
SMAD4	0.04694100491129089	0.4445927080598486	8	0	0.18028224945741828	1	1
GCLC	0.02886284101064284	1	5	0	0.17980858158394003	1	1
MAP1LC3B	0.011391002347685674	0.07428478052262737	3	0	-0.17898283903343856	1	1
FAM129A	0.008332067018229859	0	2	2	-0.17892265932080154	1	1
DARS	1.0372426727192958e-4	1	5	0	-0.17874526233945248	1	1
ZNF514	0.004415980883351566	1	8	0	-0.1783597397522187	1	1
FBXO21	0.0015025052046818727	0.7514976045646173	9	0	-0.17812879746266064	1	1
CD36	0.017167529579411374	0.28959343011493227	8	0	-0.1780803903989	1	1
HDGFL2	0.038271849398517556	0.1952910439742628	4	0	-0.17807574959700925	1	1
GSTK1	0.005317208591615231	0	2	2	-0.1780657074876415	1	1
PUDP	0.032269369327619785	1	7	0	-0.17802495388577266	1	1
MRPS17	0.045180162759265334	0	2	2	-0.17775928915190808	1	1
MXRA7	0.011375181598350116	0.025826407014500938	3	1	0.17771431551470412	1	1
IWS1	0.022165018077458486	1	9	0	-0.17758748914854078	1	1
GTF2H1	0.025905106534620123	0.45685520968493476	8	0	-0.17746553343471352	1	1
MAPK8IP3	0.01717280462451487	1	5	0	0.1773998711473529	1	1
GALM	0.04516303886698873	0	2	2	0.1766041478324289	1	1
ARMT1	0.01718777269129334	0.08395404212387719	5	0	0.17658135540610437	1	1
