gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Lung-Ventricle)	pct_gene_expr	max_pct_tx_expr
DNM3	0.017609897145254915	0.31971195124684554	8	0	-0.3058011106582752	1	0.75
DCTN2	2.7409501091665053e-4	5.129168530887098e-5	3	2	-0.30538512757669123	1	1
HSD11B1	0.04317936440549989	1	6	0	0.3045732402831398	1	0.75
IZUMO1	0.008834280133853106	1	7	0	0.3044200850938588	1	0.875
NECTIN2	0.010108002766555938	0	2	2	0.30421639042309745	1	1
TCAIM	0.006688681143253453	1	8	0	-0.30416884830820734	1	1
PFN1	0.025618078997563548	0.03561582791154351	3	1	-0.3028066619099506	1	1
FUOM	4.519112046207342e-4	0.0015447031484568802	7	1	-0.30272686213347233	1	1
KYAT3	0.004469330906454557	0.028075273287114212	7	1	-0.30259297669924023	1	1
PPP1R10	9.372372107724859e-4	0.01869280971766435	5	1	0.30252648790728476	1	1
SLC25A37	0.001887007844276582	0.005683008592498739	9	1	-0.30232244059229285	1	1
TRNT1	0.007663048084429157	0.08578592559294508	5	0	-0.30226742946245383	1	1
TIAL1	0.04386726371900963	0.4128881784422646	9	0	-0.30141270545345056	1	1
PDE7A	1.6188401250267213e-4	2.2049457991640365e-6	5	1	-0.3010688236864305	1	1
TNNT2	5.264747218156623e-7	0	2	2	-0.3004424973012785	1	1
CXADR	1.4140150591477734e-6	0	2	2	-0.3000286476052546	1	1
FGR	0.03814522575589654	0.03988424662600765	3	1	-0.29985464868881817	1	1
MEF2A	5.297933592322338e-22	8.668677612235633e-7	12	2	0.2997979459184664	1	1
SGCG	9.344081070052732e-7	4.674818428224085e-4	6	2	-0.2995808751258934	1	1
PHLDB2	1.7119336672515937e-8	0.0016573322123212405	11	2	0.2991631586137015	1	1
METTL8	0.045057533468000725	1	8	0	0.29819599102500544	1	1
JMJD1C	0.0026835283182668136	2.2599790454794943e-4	3	1	-0.29816153683427227	1	1
KLHL21	0.007611898618630673	0.0016768921974819836	3	2	-0.29809009726987873	1	1
GANC	0.002008548754920766	0.6264541263959162	8	0	-0.29800216969898907	1	1
MFSD11	0.007355397248325795	0.02203381206536449	4	1	-0.2979188236240904	1	1
THOC2	0.022178726806968665	0.201184194312026	10	0	-0.2973744936304968	1	1
WDR12	0.016869584272128278	0.0025797478204666545	3	1	0.2972929389357253	1	1
GLB1L	0.04576293836380176	1	9	0	-0.296954807863368	0.875	0.625
SMNDC1	3.652520313495932e-5	1.2422593443677004e-5	4	2	-0.2968278747781825	1	1
PPP2R1B	6.456871589772615e-5	0.13235689225230746	12	0	-0.2964702654992049	1	0.875
PPP1R12A	0.02598707754168892	0.13321674570000733	4	0	-0.2964512153062796	1	1
TSC22D2	0.0028975351208165305	5.497179717445269e-4	3	1	0.29562888951162425	1	1
UPF1	0.03865231862353009	0	2	2	0.2953278494100693	1	1
FBXL17	3.426179720582533e-4	0.03428849265656375	4	1	0.29521503339765626	1	1
NAB1	0.03881231829650095	0	2	2	-0.2944747080655358	1	1
MTR	0.017665890110158268	0.012155262713773108	5	1	-0.29366760784805845	1	1
LOC113261754	1.7364755780504318e-4	6.4262422944305704e-6	3	1	0.2931534494391498	1	1
RAB11FIP3	5.277845056819009e-4	0.0049127030643864545	3	2	-0.29314913550047506	1	1
XPA	0.04343007932255517	0.00801031666661205	3	1	-0.2930159599040739	1	1
ZNF646	0.0030539365848036007	1.9443590692697118e-4	3	1	0.29299636099232507	1	1
CMC4	0.03724664423133424	0.023064520359893096	3	1	0.29297906445817123	1	1
GON7	0.0020734754686666077	0	2	2	-0.2924599678480956	1	1
RBM18	1.1427866136148366e-4	3.772900211540859e-5	3	2	-0.29245803450893504	1	1
TSEN2	0.006445659608692029	1	10	0	-0.2920349166060088	1	1
N4BP2L2	8.71874893888498e-12	2.7117431247875034e-5	7	2	0.2916609941759021	1	1
novelGene_AKNA_AS	0.01962969559282855	0	2	2	0.29146310270128273	1	1
TMED5	0.03333180942195085	0	2	2	-0.29123403601240816	1	1
PLSCR4	6.754611173258546e-4	0.2997210962241482	8	0	-0.2912111521774936	1	1
PEX1	0.013767479755354374	0.3419154606173479	6	0	0.29075561642714104	1	1
PIGBOS1	0.0024994410972955065	0.49178733030685917	4	0	-0.29071082841552126	1	1
BTD	0.02092722471419621	0.7339658417316883	8	0	-0.29060928794896584	1	1
YTHDF3	5.650391720245795e-4	0.008673806412805981	10	1	-0.29048111394889026	1	1
GGNBP2	0.04609967945626862	0.056327192679582826	4	0	-0.2904750955617609	1	1
MAPK1IP1L	0.028746646695401366	1	7	0	-0.2904062443515367	1	1
AP1B1	3.2943530089154733e-5	0.012503204558890079	10	1	-0.29023627877739044	1	0.875
PDS5A	2.330592817676921e-4	7.487580448341741e-4	3	1	-0.2902064486731918	1	1
SH3D19	0.0034643397533736606	1	6	0	-0.2900964660070996	1	1
INTS1	0.011673991397373969	0.03476032115329119	3	1	-0.28996327416450973	1	1
CAND2	0.02828869920410472	0	2	2	-0.2898145810735291	1	1
TTI2	0.04476443652433637	1	7	0	-0.28967310267879914	1	0.75
IBTK	0.00563898612054758	0.010344120675748462	9	1	-0.289269512083761	1	1
ZFP30	0.013737587557500009	1	11	0	-0.2891692469786623	1	1
VEZT	0.003964496983232751	0.2709520043287906	9	0	-0.28912676499120277	1	1
ARHGEF26	0.001933568339333015	0.12098959887053388	5	0	-0.28905965075086315	1	0.875
NCALD	0.0010874827921184497	0.8903320816352006	7	0	-0.2889549451318342	1	0.75
CCDC127	0.017688925137823774	0.019310886917814327	4	1	-0.28877523284011425	1	1
LOC113245319	1.1677659332804207e-8	2.7896174389149068e-8	5	1	0.2884703119348547	1	1
NUP85	0.021045017341419465	0.19094215272016316	9	0	-0.28781263846649746	1	0.75
KLHL31	0.004398469116954732	0.008582847203522734	5	1	-0.2876973724315097	1	1
YBX1	9.48717313150466e-31	0	2	2	0.2871465195729357	1	1
ULK2	0.022718623477751543	0.017273223881624434	4	1	-0.28710990369343625	1	1
CLK4	2.894537802660969e-4	0.043902576704053065	9	1	-0.28698061439289063	1	0.875
WWP1	5.240522747174523e-6	0.15653681123985877	11	0	-0.28693406149971323	1	1
MITF	8.088435845430408e-6	0.006836057539954215	7	1	-0.28685636648475155	1	1
ARHGAP29	0.004980038026037175	0.0012756064095860696	6	1	-0.28674761739041055	1	1
FUS	6.021718490174558e-4	0.6589998197250806	8	0	0.28669148868489724	1	1
PIK3C2B	0.024278702818006852	0.04773323620768017	6	1	0.28667749102942514	1	0.875
LOC113252977_RMDN1	0.03608062108724015	0.050972750056943704	6	0	0.286654879471139	1	1
PLXNC1	0.041399536701617445	0.8946899849152424	4	0	0.28629167049610366	1	0.875
SCHIP1	5.40599492569056e-4	1.757749033840899e-4	5	2	-0.28615598113569696	1	1
VPS28	1.92405161331576e-4	3.036085074139027e-4	4	1	-0.2860737832898246	1	1
PCM1	6.622926808709287e-12	3.794431369877349e-4	9	2	0.2859954448959992	1	1
HP1BP3	0.01948793679394391	1	8	0	-0.28578694725491166	1	1
ISCA1	0.00303428640392893	2.983078686858031e-4	3	1	0.2853694139830264	1	1
VMP1	0.021290009969876317	0.0016333211174518272	5	1	0.28516077634624026	1	1
STK25	0.005535173005439332	1	5	0	-0.284955216569195	1	1
ZNF529	0.03449264792933488	0.3532996717185522	8	0	-0.28495443865172954	1	1
ZNF7	0.006342551994579673	0.08064208393065811	10	0	-0.284492183367875	1	1
NRDC	0.0019885839767834574	0.04991205591156024	7	1	0.284461790270327	1	1
APPL1	7.283409230500342e-20	5.583317431549833e-5	7	1	0.2836711287262325	1	1
CCDC51	4.296694808801268e-4	0.12459994458043527	5	0	-0.28323884303985525	1	1
RETREG1	9.240177197905374e-10	2.1097898635957335e-7	4	1	0.28321176340229515	1	1
AP2B1	4.5026973976175785e-5	0.012579174676371886	5	1	-0.2831439555849379	1	1
UPF3A	0.020601331672423145	0.054377146227605117	9	0	0.2825421566536496	1	1
ARHGAP25	0.039106584692232355	1	6	0	-0.2825363023606341	1	1
NCOR2	0.0328007125973403	1	7	0	-0.28226963023442136	1	1
ZNF624	0.040718685624103	0.09424317666806926	4	0	-0.2814604318502789	1	1
DNAJC7	0.032470990531387814	0.3321662978791379	7	0	-0.28100811210779714	1	1
FLI1	9.155551792304211e-5	5.484604760357572e-6	3	2	-0.2805074079152472	1	1
CCDC141	7.186829549255871e-8	1.2578091236936884e-5	6	2	0.28038291593836995	1	1
UGGT1	0.016505648996698864	0.08137479194545894	6	0	-0.2803574735706135	1	1
ALAD	3.0642039180586657e-4	0.25094170735195254	10	0	-0.28014273353761526	1	1
CEP63	2.3200801812333225e-4	0.19173546663719995	9	0	0.280104600218972	1	0.75
TRMU	0.03699348373209564	1	10	0	-0.27996270545595503	1	1
CSE1L	0.007878353541930524	0.13724385672779074	7	0	-0.27965011031448905	1	1
ADAP2	0.02373817592685223	0.012492398517776367	5	1	-0.27928684379763735	1	1
GATAD1	3.1910071427215797e-4	1	5	0	-0.2790954199284279	1	1
AKAP13	1.993354160628118e-12	5.149970745206872e-5	10	3	-0.2788134475447488	1	1
TBC1D1	0.012594133075506796	0.05828741660111708	10	0	-0.2786565395549504	1	1
IMPA1	0.00453062729210392	0.11679512142787857	5	0	-0.2786411138260485	1	1
S100A1	5.6910677181401526e-5	0	2	2	-0.27840153894447617	1	1
NSFL1C	0.010995586730755376	0	2	2	-0.27835949464502685	1	1
EMC3	0.04599653056808804	0.008287271792381635	3	1	-0.27821454318696526	1	1
CPEB3	0.0013366565625235062	0.03525729311272815	5	1	0.27821308292572966	1	1
ERMARD	0.0033982317567257153	0.6235129731213497	13	0	-0.27778725290356354	1	0.875
CSNK1A1	3.268071214588707e-47	4.159717548222801e-25	7	2	0.27768591095027356	1	1
NOP58	0.016238823442144713	0.016528852000811462	5	1	0.276881314853961	1	1
PHF14	0.004973882963240658	0.14061474419775594	7	0	0.2767322712675246	1	1
LOC113264906	0.015098806788512754	0.023206440189579382	6	2	0.2762175736163566	1	1
CD99	5.6191004137615575e-8	2.1737273069767346e-9	3	2	-0.27613244547862115	1	1
ACSL4	0.02156797347151889	0.26519435282808035	7	0	-0.2760617064825878	1	1
ATF1	0.04166794042506224	0.10531148870502405	3	0	-0.27595671748731254	1	1
CWC22	0.01471640773735024	0.029747183619475648	3	1	0.2756765627147757	1	1
STAU2	0.0033573760557482043	0.01577257265016471	10	1	-0.27563134733733635	1	1
WDR43	0.0076790169350588475	0.826125020806212	5	0	-0.2755031791336219	1	1
ADGRL2	2.332498385065135e-4	0.04013390362299329	9	1	-0.27532999001278924	1	1
PRMT9	1.869693592785188e-5	0.006141674633526465	5	2	-0.2752714183647532	1	1
COL12A1	0.0028975351208165305	0.13148072704032687	4	0	-0.2752186719191584	1	1
ZNF75A	0.03929640885879492	0.9392858534854125	5	0	-0.2751130600018297	1	1
TMEM182	0.00767489379354456	0.053088646712743555	4	0	-0.2745793785645986	1	0.875
ACOT6	4.5020687554745073e-7	2.7772574272084526e-7	4	1	-0.27391057415362297	1	1
PCBP2	4.327546052096142e-5	5.351421492713851e-4	12	1	0.2734060112334519	1	1
CALM3	0.004850281636792079	0	2	2	0.2733614947834463	1	1
ACAA2	4.6292411693126865e-7	5.8779090536051895e-9	4	1	-0.2725526344197521	1	1
CDK5RAP3	0.0058449278368492875	1	5	0	-0.2721261459029858	1	1
MTDH	0.034416123457674544	0.34269290519871903	4	0	-0.2718611691521049	1	1
SOAT1	0.008751297902934269	0.09598544347376456	4	0	0.27182141754442696	1	1
GOLGA4	2.4682258677739135e-29	1.0878089208977056e-9	5	1	0.27110622113841926	1	1
BCR	2.750562478637444e-9	2.8553776720570516e-6	4	1	-0.27082981402974704	1	1
ABCC5	3.9707382870969036e-6	1.2625747746057669e-5	4	2	-0.2707894128616435	1	1
DENND4B	0.045898833792054346	0.30523198105208776	5	0	-0.2706756398520499	1	1
BRF2	0.04368740710052668	1	3	0	0.2706426947286588	1	1
GNB4	5.635537631079395e-4	0.04842772676804876	4	1	-0.2700718303277646	1	1
NR3C1	0.010713029164274818	1	9	0	-0.2698545400609842	1	1
UBFD1	0.004442795820471491	0.0861777029668026	6	0	-0.26973595630093206	1	1
LOC113248437	0.0011551245766907143	6.248405160398611e-4	4	1	-0.26915298979826763	1	1
PTK2	1.6608752807789448e-6	0.5139147746484108	8	0	-0.2689429574219959	1	1
SNX14	3.458084222681228e-8	0.021563902662157672	12	1	0.26881040590698746	1	1
PDCD6IP	1.7470280503138812e-4	0.018190973204430767	9	2	-0.26830535266974687	1	1
SEC31B	4.910208298726053e-12	0.018802117196352955	13	1	-0.26826618934884056	1	0.875
USF1	0.04591758846032918	0.04308709487415138	9	1	0.26804943260808844	1	1
SLC9A3R2	1.5140779910817938e-7	0	2	2	0.26785627887458563	1	1
STOX2	0.001778727296132179	0.19885803650283135	4	0	-0.2677763775147086	1	1
CREM	0.011402153480637604	0.10667581750631339	7	0	-0.2671572267369645	1	1
SUCO	0.0304315449154265	0.13560795619833757	5	0	-0.2669433573659108	1	1
SDCCAG8	8.693433130868067e-4	0.043937571842405924	9	1	-0.26678836929900096	1	0.875
USP15	0.007212780175808812	0.002589207914621749	10	1	-0.2667130762460876	1	1
SNRNP48	0.0013005628207460767	8.379309073951871e-4	4	1	-0.2663403012970399	1	1
CCDC50	0.0018899050537881485	0	2	2	-0.2658629785069899	1	1
CXCL12	0.008859953268026534	0.014517010998490407	4	1	-0.2656128767776941	1	1
SMUG1	0.016649327923883787	0.5695922724221555	8	0	-0.26478577446234286	1	1
FOXO3	0.030001435496716956	0	2	2	-0.2645777336557621	1	1
RNF145	0.010232295704417884	0.22184700719048187	4	0	-0.26456272257019764	1	1
COPS7B	0.004459304602154037	0.6843413922731668	7	0	0.2642748104810071	1	1
ZZZ3	0.01203954080354426	0.7203509199310137	11	0	-0.2637587086953453	1	1
ERC1	3.2159529918160833e-5	6.746735744933848e-4	4	1	-0.2635381767806715	1	1
EIF4E2	0.021990528901923198	0.011334831837149197	4	1	-0.2632937417231014	1	1
FBXO3	2.2452263815171184e-5	5.6153393257268434e-5	4	2	0.26307684845848367	1	1
YPEL5	0.007491011676903447	0.001368135819673738	3	2	-0.2630529504593254	1	1
FOPNL	1.83856639272813e-5	1.2892542390627013e-5	3	2	0.2627383833472975	1	1
GDAP1L1	0.018292884602427183	0.04489288344989297	7	1	-0.26263290908932146	1	1
AXL	0.020608447436661348	0.024239949238756914	4	1	0.26195693772657425	1	1
GPBP1L1	9.487893197406128e-6	0.015247709772724742	8	1	-0.26154616106788825	1	1
HYKK	0.04955029637161996	0.6483842567110791	9	0	0.2613919493281111	1	0.75
MRPL30	0.006163518137666931	7.088592060024538e-4	3	1	0.26109286567680673	1	1
LOC113246178	0.02511883806058003	0.6227780874652769	8	0	-0.26058368636051954	1	0.75
RMDN2	0.03230992076451566	0.19110724137751134	4	0	-0.26050938053756356	1	1
SPNS1	0.023920482565789675	1	6	0	-0.2604226162117662	1	1
APBA3	0.0459516014680217	0.13944834231709813	5	0	-0.2603009781540703	1	1
LOC113243734	0.020943211983543826	0.7796930688169235	8	0	-0.259921372166392	1	1
DNASE1L1	0.03221271396588979	0.07578828431381973	5	0	-0.2598148893402624	1	1
LOC113258542	2.170791844071013e-6	0.0069363845521475944	12	1	-0.25965211767872254	1	1
KPNB1	1.531341543176426e-6	1.9030984401747522e-7	4	1	0.2595062473602055	1	1
METTL26	0.020151887906459626	0.3745580756960819	5	0	-0.25897055457414936	1	1
KCNIP2	0.0024680219320549614	0.010405797819459184	9	1	0.2586704246272391	1	1
ATP2C1	7.422346026238746e-4	0.017669372203589946	9	1	0.2586656387704609	1	1
ARL14EP	2.335154232775225e-5	0	2	2	0.2584222254148254	1	1
SPART	7.965462773278088e-5	5.909883849217189e-5	7	1	-0.2581321072069236	1	1
LOC113251518	0.01748908828748529	0.3674670354843947	10	0	-0.25806400088187215	1	0.875
THAP9	0.0037865740946759897	0.003261242094395017	4	1	-0.2577881618127603	1	1
PPP3CC	0.04410888038412913	1	6	0	-0.25730529611476893	1	1
LOC113249104	5.2851510837280455e-6	0.0027754196154950806	11	1	-0.25695902491328226	1	1
ACADVL	8.666253409198228e-7	1.5965722017362988e-7	3	2	-0.25682360390239645	1	1
TMCC1	0.0033795833911981553	1	4	0	0.2566007464156544	1	1
GPATCH8	0.04636029592131689	0.28729254061940396	4	0	-0.2563372972189645	1	1
PAFAH1B1	3.990732556622839e-6	0.0262182834989638	6	1	0.25623474323337203	1	1
RGS3	0.005740371633865491	0.0017613684255891738	7	1	-0.2557936384498609	1	1
DGKZ	0.012152377557884505	0.981976446782242	9	0	0.25547742745306357	1	0.875
DCAF11	0.0037868091582816486	0.08729671226267334	13	0	0.2551721117798651	1	1
LDB1	0.049785089441944576	0.3679088777763725	4	0	-0.25487905368163455	1	1
MFF	1.6616359935178707e-16	0.0010080912116776615	11	2	-0.25458677580360545	1	1
NEB	0.0010897755756426569	1	17	0	0.2545709882344077	1	0.625
LOC113263699	0.0017725534979527767	2.6115503429594375e-4	3	1	-0.2545283976801589	1	1
RILPL1	4.2672742644704715e-7	1.3030875588106368e-8	3	2	0.2543862449625187	1	1
PAF1	0.03437408178173349	0.024851243604147494	4	1	-0.25387543164058635	1	1
ARHGAP32	0.00950996444577402	0.21257988216565457	5	0	-0.2531317594238207	1	1
PTPN13	0.04555048426405261	0.2748501197323858	11	0	-0.2529190795326507	1	0.875
DNM2	4.145827457512339e-14	4.4855199872345414e-4	9	3	0.25284366019721366	1	1
SMIM20	8.060799180433317e-6	0.0021673412704691472	7	1	-0.2528155122761537	1	1
LEPROT	0.023692283765334925	0.026981452970629042	7	1	-0.25266598420155517	1	1
NABP2	0.0055146231804000636	0	2	2	0.2525570683074929	1	1
SH3TC1	0.03021597035567659	1	6	0	-0.2524446398055743	1	1
PARP6	0.03395764538009346	1	11	0	-0.25187897470872594	1	1
METTL24	0.021493749688203022	1	4	0	-0.2513301223442701	1	1
PLA2G7	0.010012174087945988	0.133033645496972	8	0	-0.2511236928139032	1	1
KIF21A	2.901093339816164e-8	0.015143823210078091	11	2	0.2503594857935528	1	1
ATP11B	0.0014066395179938448	0.002429540810264654	6	1	-0.25035209022392346	1	1
PARD3	0.0020734754686666077	0.004140164943904291	7	2	-0.2501881481889568	1	1
STK40	0.0023937612016911906	2.149441873754577e-4	3	1	-0.25010787605580903	1	1
LOC113262222	0.042613059047240935	1	6	0	-0.2500128209333742	1	1
TMCO3	0.04588892128890302	1	9	0	-0.24992889224631884	1	1
MDC1	0.047724233566964605	0.6017132903955988	11	0	-0.24919728970990346	1	0.75
MAPK9	0.0014080045076055611	0.041966578271214104	7	1	-0.24894723814329936	1	1
ZNF106	4.669068767375819e-11	2.0062185412737893e-9	8	2	-0.24891754026759633	1	1
NISCH	0.043765538833840795	0.1371689737551642	6	0	0.24858064212054515	1	1
COL4A5	0.028573763845390645	0.2614366188226178	3	0	0.24850971154681345	1	1
FAM118B	0.014186835596731529	1	9	0	-0.2482640628162401	1	1
RMDN1	0.028986404322211334	0.9164091425161992	6	0	-0.2480505292888544	1	0.875
ABCG2	0.004080020995376658	0.17907231439999893	8	0	0.24785202933046263	1	1
DMXL1	0.011109303534486742	0.07215307983198124	5	0	0.24782578329620458	1	1
HSDL1	0.021132938078573717	0.135779202773406	6	0	-0.2474431250408209	1	0.875
ADNP2	0.02749792336045174	0.07872862468683921	3	0	-0.24727293877912493	1	1
KLHL24	0.005835392704814287	0.6594462086962677	10	0	-0.24699321748785566	1	1
S100A16	0.007122662423214121	0	2	2	0.24694784523699698	1	1
KLHL5	0.020139373227436322	0.04598701854837619	4	1	-0.24690914455380786	1	1
MCRIP2	8.105940476027474e-7	0.002393335927767154	6	1	-0.24684387982171258	1	1
GBA	0.03804642431281804	0.27039091657839737	11	0	-0.24672635130123846	1	0.875
XRN2	0.016884659811071224	0.4514912650372902	4	0	-0.24672096661314863	1	1
CIAO3	0.033917347161169814	1	6	0	-0.24664709746109348	1	1
FBXW7	6.588311741681305e-4	8.603135996433752e-4	3	2	0.24651088555210526	1	1
SPICE1	8.509417370983435e-4	0.003602596085629576	6	1	-0.24640367911654235	1	1
GNPAT	3.088606788246382e-5	0.0014159709063527122	10	1	0.24636170964557508	1	1
BFAR	0.02482175060077876	0.40154060217328474	7	0	-0.2463502029785208	1	1
APLP2	9.165425533794638e-4	0.0057834560192063554	4	2	-0.2461960692158941	1	1
SENP5	0.007200097703817213	0.03831930887705268	4	1	-0.2460651487739548	1	1
ATP5PF	8.733094661748362e-7	0	2	2	-0.2460493205866665	1	1
LARP4B	1.550124975833278e-7	0	2	2	0.2457113107429496	1	1
TRAK2	8.197341092181538e-7	0.111552347142923	5	0	0.24563795459996307	1	1
CDK5RAP2	0.001334227229755032	0.18886504346790203	9	0	-0.2451738917606902	1	1
GTPBP8	0.009567025212542725	0.9419182099768942	5	0	-0.24486901011450748	1	1
STRADB	0.014056187584114704	0.7469470846246349	9	0	0.24455647905185518	1	1
ANP32A	0.013987969806609366	0	2	2	0.244500012295213	1	1
ARHGEF6	2.1409047702577834e-5	0.0042480345955795236	6	1	-0.2441293287586851	1	1
SMARCC1	6.507752239706917e-4	0	2	2	0.24405874479653566	1	1
EHBP1	0.0029539679250322626	0.003572115494654228	10	1	-0.24356267908862886	1	1
SBNO2	0.009063680029538031	0.012714997682049197	3	1	-0.24267687737283428	1	1
BBIP1	0.023364114287600577	0.025517332299212624	7	1	0.24266248192461035	1	1
KIAA1551	0.032191690113030524	1	6	0	-0.24260839009397084	1	1
PAPOLA	0.014056187584114704	0.029282513425084544	8	1	-0.24227571945043014	1	1
LRRC28	0.01639971638729771	0.14630441866338637	7	0	-0.24217621170111586	1	1
DEAF1	0.0347923334385442	0.027970815399737923	3	1	-0.24217389936041211	1	1
SPG21	0.002790140131272921	0.0029976710885043336	3	1	-0.24211865742968586	1	1
BZW2	0.026512332302162815	0.009201029699237187	3	1	-0.24142137614762138	1	1
PI4KB	0.0028662145970921537	0.46282023759076507	10	0	-0.24132122901878525	1	0.875
BMPR1A	0.009521421562400685	0.8504256816554052	4	0	-0.2412775587207907	1	1
LCORL	0.005769896833612296	1	8	0	-0.2412435552560337	1	1
HIP1	0.001572350676962217	0.3321150031984607	5	0	-0.24109813065424368	1	1
ENPP2	0.04584283273572078	0.28310125950115894	9	0	0.24062910114277064	1	1
SPAG1	0.008123964593452576	0.8563721902132287	4	0	-0.2402259413573532	1	1
LOC113244843	8.567675275795855e-19	0	2	2	0.2401909100359394	1	1
LOC113263785	0.02828869920410472	1	3	0	0.24011370849203997	1	1
YES1	1.9124884481571845e-4	0.2252915787141978	5	0	-0.23942552104019388	1	1
MRPL18	0.04660068330602486	0.35168451623471736	4	0	-0.2388867954568383	1	1
SCRN3	0.005535173005439332	0.014857494970967722	4	1	0.2388584245963451	1	1
NIN	0.01677626976969453	0.00866847812743021	5	1	-0.2384314319152351	1	1
NDUFA6	2.546890513849095e-4	2.053120297839963e-4	3	2	-0.23804014181900102	1	1
GTF2I	0.042760014480199185	0.598460339357648	8	0	0.23782643501360812	1	1
PBRM1	7.090439087904854e-4	0.033697580497559124	7	1	-0.23781236633355746	1	1
LOC113262286	0.04138673593634483	1	12	0	-0.23752380655557606	1	0.75
ARHGEF25	0.047590827856687494	0.021791242429464456	4	1	-0.23751728789974502	1	1
CRY2	0.03929640885879492	1	9	0	-0.23748066140428598	1	1
SEPT11	0.012267759115088667	0.010264327512058443	5	1	0.23747471995483987	1	1
FAR1	3.5701063910678287e-12	8.141864559238225e-4	8	2	-0.23715903467304353	1	1
BOC	0.032153479963092015	1	6	0	-0.23715107178249595	1	1
ABR	1.5933734687553204e-5	0.0018637871279002462	3	1	-0.23709561500078116	1	1
MPDZ	0.0017143099569604397	0.0015992345744434042	9	1	0.23693533708384593	1	1
SDHD	3.887358775198625e-13	1.656806528878938e-11	4	2	-0.2367460986208696	1	1
SETX	0.03565978380912426	1	7	0	-0.23616029177054845	1	1
ASRGL1	0.010349947570182375	0	2	2	-0.23586195418226763	1	1
MRPS5	3.83234956529191e-5	0.002178564890825644	4	1	-0.2357608027753807	1	1
PPIE	1.85006095837289e-4	0.06788890274352014	6	0	-0.2353043054169341	1	1
ATG13	8.8598359358379e-9	0.17138736233462043	14	0	-0.23528816496325955	1	0.875
LYRM7	0.001771240665954422	0.016352525458604095	5	1	0.23485793668777577	1	1
LOC113263209	0.00225178798676473	1	7	0	-0.23478264314284236	1	0.875
ATXN1L	1.2890845121741767e-5	0	2	2	-0.23443161940384272	1	1
ABHD16A	0.010740149787536023	0.0612556217956193	4	0	-0.23421005452764487	1	1
GMPPB_AMIGO3	0.023371563471259352	0.26000951041129483	3	0	0.23392637976889183	1	1
LDHD	0.010771904342425018	1	6	0	0.23389805437423095	1	1
UROS	2.3239210184969556e-5	0.1613944667175311	11	0	-0.23325968549090179	1	1
HIKESHI	0.00845237162172144	0.007709433722064906	4	1	-0.23250069044936628	1	1
YAP1	0.0035763958676507655	2.9225526730686653e-4	5	2	0.23244129253876483	1	1
DDX59	3.256461146326358e-4	0.09669105604991132	4	0	0.23229650643623634	1	1
CAPNS1	0.0399826056710679	0	2	2	0.23196830680477287	1	1
VAMP5	0.011673991397373969	0.11564275285991603	3	0	-0.2314267501657482	1	1
LOC113255141_ATP6AP1L	0.04032423573084267	1	8	0	0.2313627241174443	1	1
DENND4A	6.283721825317781e-4	0.0035110054451063	4	2	0.2311895112080236	1	1
BCL2L13	0.0320867004943672	1	9	0	-0.23099457514091443	1	1
CMC2	7.295660492762483e-8	1	11	0	-0.23089804239203965	1	1
TSN	0.009681167700790784	0.0029527840653727896	3	1	0.23048782862611022	1	1
ATPAF2	0.04367321839783087	0.5686608146441232	4	0	-0.23043829705404317	1	1
INTS10	0.006763610619757401	0.0021953791901181906	9	1	-0.23039313645011086	1	1
LOC113268718	0.01915707702808352	0.0022874238708682597	4	1	-0.2299381698855525	1	1
FILIP1	3.263419123023907e-8	2.8164555058181167e-7	4	2	0.229886844088729	1	1
PHLDB1	9.063501970579609e-4	1	9	0	-0.22955544358353797	1	1
CIAO2A	0.04757369619731985	0.19677818190840216	3	0	-0.22921656048326988	1	1
RPRD1B	0.029216447410867413	1	4	0	-0.2291580549016966	1	1
AMOTL2	1.92405161331576e-4	0.047261760510695354	4	1	-0.22840656084441985	1	1
LACTB2	0.010646205448096116	0.3363905268425212	4	0	-0.22825690235001905	1	1
MTFR1L	9.82723644067649e-8	1.5990590533295352e-4	8	1	-0.22817750817701554	1	1
TOPBP1	0.0010227418946907665	0.0048519392000980766	7	1	0.2280486181813507	1	1
ALDH1A1	3.256461146326358e-4	0	2	2	-0.22799005804275807	1	1
PER1	0.015681026732327578	0.8908770130299712	10	0	-0.22748841445483636	1	1
LOC113248518	0.02526089195062775	1	11	0	-0.22738544963537005	1	0.875
PRMT7	0.019402335139656262	1	6	0	-0.2272744341728059	1	1
GOSR1	0.029845323081295623	0.09295743114939807	3	0	-0.22720951484990914	1	1
IFI44L	1.6099842142013916e-4	0.009121833854859984	8	1	-0.2271014259462263	1	1
ALB	0.025667767164673925	0.5372165336421627	11	0	-0.22661564469250928	1	0.75
AKAP9	0.0014994297808623778	0.05135950725886081	8	0	0.2265973911665359	1	1
BAG6	0.0018442974224450177	0.799693067556143	14	0	0.22625481479876342	1	1
CWC25	0.0033267228225939967	0.047411254564185545	4	1	-0.22570360147449053	1	1
KLHDC2	5.452127630382478e-7	0	2	2	-0.22569665868804123	1	1
KIAA0100	0.0242546292407054	0.24541278342078876	6	0	-0.22549043275088637	1	1
HCFC2	0.04912844805798575	0.274573241850243	4	0	-0.22493777746758792	1	1
ASCC3	0.040790810747591735	1	10	0	-0.22448781766641066	1	1
