gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Ventricle-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
RBKS	0.024428325777359174	1	11	0	0.3620496319173071	1	0.8333333333333334
RHBDD3	0.005645602774129162	0.058146052912426485	8	0	0.36201004761360744	1	1
FAR1	9.831313411578664e-9	0.009698628024642084	7	3	0.3619972892337953	1	1
SMNDC1	0.001317469556430646	0.25070522059042083	4	0	0.36183183686531956	1	1
SH3GL1	0.015566729012038453	0.13732303093150763	4	0	0.3613278846844561	1	1
PAMR1	0.022627248830635063	0.3955648458368368	7	0	0.36064890002517913	1	0.8333333333333334
THAP9	0.0015091592503423768	0.2561723890616033	4	0	-0.36063052981094623	1	1
AFG3L2	0.044659552894632214	0.28233491179438364	6	0	-0.36055378417608663	1	1
BCL6B	0.032703396607726115	1	9	0	0.3600035664520407	1	0.8333333333333334
THRB	0.008664816754413569	0.6966863339599355	14	0	0.359628565893396	1	1
ZNF207	8.238488582429154e-4	0.007109657039871562	8	2	0.35940486767377106	1	1
AP2B1	1.0462092660347233e-7	4.5069453675244275e-5	5	2	0.35930865028137066	1	1
PPHLN1	0.0497662111170997	1	11	0	-0.3586538721128696	1	0.8333333333333334
MCC	0.04988224157349323	0	2	2	0.3585707866366077	1	1
XDH	0.022055694100926296	0	2	2	0.35850286802850884	1	1
SPG11	9.144418509081903e-4	0.020895124168321188	7	1	0.35822284382136327	1	1
XPO4	1.3472030506170165e-8	0.007205736568622826	7	1	0.35820320204226763	1	1
EIF2B4	0.026894224782051473	0.6521758740291554	10	0	0.35736620931047197	1	1
LOC113253631	0.0053328992736689715	0.05140602014918155	5	0	0.35728951918555074	1	1
ADGRF5	4.31535740813737e-5	0.004270853684222736	6	1	0.357229482835477	1	1
FGFR1OP2	2.140911678214978e-5	1	5	0	0.3570755596072094	1	1
MLXIP	0.01115613879068641	0	2	2	0.35702259218926746	1	1
PDE1C	0.03654652039034222	0.01261782504073302	4	1	-0.3567749575783039	1	1
DGKH	0.044659552894632214	0.04431685428018991	3	1	0.3566411169327393	1	1
LCMT1	0.03654786119408082	0	2	2	-0.3562609962350993	1	1
TRPM3	0.0035513061339807164	0.0014533187746350123	4	1	-0.3560968467090381	1	1
FAT1	0.004966890363469398	0.01681020720492658	7	1	-0.35609492397232845	1	1
LOC113263699	0.009317180953219904	0.0011024289261226143	3	1	0.35552931873153526	1	1
STOX2	0.034220377734364336	0.6008893983877074	4	0	0.355283558726568	1	1
TGDS	0.04141887861297838	1	11	0	0.3550592055139792	1	0.6666666666666666
PPP1CC	0.01638259908837127	0.014196743827183155	4	1	0.3549903606119894	1	1
FERMT2	1.9917755172506488e-19	7.367085597754123e-7	11	3	-0.35449185168142927	1	1
PJA2	0.020234546535865556	0.009905278709801353	4	2	0.35436807679352506	1	1
PLA1A	0.020763282143923624	0.35841118218809026	8	0	-0.3541893688888379	1	1
SNX2	0.04131571805946426	0.1480909493356341	7	0	0.35413898034408114	1	1
TMOD3	0.00971653833595481	0	2	2	0.3539835929234062	1	1
PPP3CB	0.0039569810726112	0.03612430616316807	6	1	-0.35384053519880665	1	1
NEDD4L	3.1988499218958004e-6	0.01114133036012455	9	1	0.3532204179633102	1	1
DCUN1D2	5.108203882894341e-5	1	25	0	0.35308360478463763	1	1
RORC	9.07706293592844e-4	0.8754879182953702	9	0	0.3530395262048341	1	1
COL15A1	7.241626874155625e-5	0.022465998439101614	10	1	0.35301535165464915	1	1
GATB	1.0358394697144286e-5	0.03400488416179745	5	1	0.35294716796301345	1	1
ZSCAN9	0.049353019554085484	1	5	0	0.352906096296276	1	0.8333333333333334
CLIC4	1.490482694605042e-11	1.753673145370751e-4	4	1	0.35288354980709286	1	1
PANK1	0.009287911297269006	0.1615065253772343	4	0	0.35250072648181624	1	1
EEF2K	0.04609205386245957	0.270746684446502	7	0	0.35187646447636367	1	1
TCF7L2	0.0267276282860167	1	13	0	0.3516905207968611	1	0.8333333333333334
ST6GALNAC6	0.04835938488999595	0.3514857127920164	10	0	-0.3516712430851501	1	1
PPP4R3A	0.0014519915894543106	0.010343062346901537	7	1	0.3512769269245451	1	1
ABCD3	5.9349640717128045e-9	0.26069672434498736	11	0	0.35103121500431567	1	1
XRCC1	0.010834332858187773	0.9066751032581983	5	0	0.35066538893929194	1	1
ITPRID2	0.035234426195178345	0.1850297601798002	8	0	-0.34925965814932564	1	1
NEB	0.004857089297651836	1	30	0	-0.3492315573767706	1	0.8333333333333334
GNL3L	0.004826977863078737	1	14	0	0.34911617337126327	1	1
SPIN1	4.931428598849581e-4	0.10088040161769192	5	0	0.3485687042919683	1	1
TBC1D23	0.01006912433446991	0.9346981700864573	9	0	0.3482550481936898	1	0.8333333333333334
LONP2	3.0414238911246065e-4	0.0014755344164263749	8	2	0.3473253835304205	1	1
LOC113256813	0.006902981575311877	0.510356674554484	6	0	0.3472132284289768	1	0.8333333333333334
TXNL1	7.647824545427913e-7	2.1959791511921847e-6	6	1	0.3472112398077004	1	1
ESS2	0.026730652709451193	1	5	0	0.34669291617870107	1	1
LAMB2	0.006624852307331243	0.1651783728796079	7	0	0.3464406367956045	1	1
BIRC2	1.827637735162894e-4	0.30913675929886314	9	0	0.3463339257925814	1	1
MEMO1	0.02343705266243153	0.18086645234057241	4	0	0.3462184009911753	1	1
novelGene_LOC113270085_AS	0.03229881168459486	1	7	0	0.34549803584019206	1	1
LETMD1	0.002083091371849181	0.8975977814066514	7	0	0.34531976863254116	1	1
HM13	0.0034432195663836205	1	7	0	0.34494982960271436	1	0.8333333333333334
VAT1	0.04284021368461596	0.014320211063185847	3	2	-0.34468362707548517	1	1
SPAG9	0.010851444973984062	0.04579028546321484	6	1	0.3445324561805235	1	1
LOC113263209	0.02920622668144544	1	9	0	0.34349610740339764	1	0.8333333333333334
TIMM17A	0.02710986745448693	0.010325770261848295	3	2	0.343176882018551	1	1
FBXL5	2.743937857918423e-4	0.016070862789215896	8	1	0.34312928829955924	1	1
AMD1	4.1939357427398806e-4	0.00529825712349528	9	2	0.3429507713307209	1	1
VPS26B	0.0043370407043531334	0.023085068033833568	4	1	0.3428392448469188	1	1
EMC1	6.729564113959558e-4	1	9	0	0.34282805760539337	1	1
SLK	0.0015748854135685887	0.17461104530834237	3	0	0.34276713428511707	1	1
LOC113264370	6.262179006518977e-4	1	10	0	0.34239369432210665	1	0.8333333333333334
POPDC2	0.009261069790992829	0.06262369914154527	4	0	-0.342235183638548	1	1
HNRNPA2B1	2.008622865094772e-34	1.7460342290956386e-12	10	2	0.34206929067834047	1	1
COL3A1	2.462183307469816e-7	0.01791873355948607	7	2	-0.3416747079098905	1	1
LOC113258085	7.269049846134912e-4	0.04812510163286846	10	1	0.3415161557324122	1	0.8333333333333334
NDUFAF5	1.0685295338738243e-4	0.013128612245134699	8	1	-0.3412127225944023	1	1
RNFT1	0.00805364482725165	1	7	0	0.3408892765964918	1	1
PALMD	2.3845719601504482e-5	3.193059470810871e-6	6	1	0.34086168865728445	1	1
MARK2	0.004175813852907301	0.36544232686400707	8	0	0.3406712731238837	1	0.8333333333333334
LOC113258594	0.033655779473694504	1	7	0	-0.34041209318581783	1	1
ERGIC2	0.03539625170563292	0.030377858816307318	3	1	0.3398842364294972	1	1
CTSB	0.02054083840313447	0.6225556597050116	5	0	0.3396726584716664	1	1
SORBS2	2.347780960459932e-28	1.748973291192494e-8	12	2	-0.3396354852364312	1	1
RCSD1	0.046736873262976646	0.421800715863502	5	0	0.3393032613004495	1	1
novelGene_MIB1_AS	0.014866519012298515	0.2107384332999217	5	0	0.3391642795269374	1	0.8333333333333334
TNIK	0.015136440912462513	0.1232594036967324	6	0	0.3387021996212304	1	1
KLHL31	2.3385961596097352e-4	0.1337711137788073	7	0	-0.3385781951937271	1	1
LAMTOR3	0.0011895218152134623	0.09668721472077246	8	0	0.33851197819873213	1	1
CUNH1orf198	3.3002839006816026e-11	3.558573850464611e-5	6	3	0.3381153123634177	1	1
DARS	3.750596312232418e-6	0.013166357847023894	10	2	0.3378177887998213	1	1
HIPK3	5.668733571799939e-11	0.06173403511705188	7	0	0.33763016571060916	1	1
RNF8	8.465036996033046e-5	0.005033578123175353	6	1	-0.3368510972231944	1	1
NMT2	0.007164486614718924	1	7	0	0.33650055558232717	1	0.8333333333333334
NCL	0.0021695839666101475	0.0034162748244519147	8	1	-0.3363927366793882	1	1
UGP2	1.1189289936164763e-4	1	10	0	0.3357821061564972	1	1
THRAP3	0.04184230658574312	0.23908569036589963	8	0	0.33575413984059554	1	1
UBE2Z	0.024126014464172094	0.2812047345467528	3	0	0.3356573547509555	1	1
SPARC	0.018413154530175176	0.02158510666983473	6	1	-0.33554584641083296	1	1
GPR180	0.009287911297269006	1	8	0	0.33508752768093947	1	1
B3GNTL1	0.04929034523546931	1	8	0	0.3347965370646817	1	1
XRCC5	6.030822226112494e-5	0.0010306574350851304	8	1	0.33479526457291453	1	1
ZBTB38	1.124418218289703e-4	0.0487368218573408	9	1	0.33476111775848993	1	1
LBR	0.010267335700692111	0.3100896703577846	9	0	0.3343954114803872	1	1
NAMPT	2.357144303859196e-5	0.18523507154627566	5	0	0.33438599253728346	1	1
TARS	3.689886024929092e-8	0.008374323680641048	7	3	0.334280739024424	1	1
SLC41A3	0.025042064873473435	0.9804533331087184	7	0	0.33423923778899145	1	0.8333333333333334
EHBP1	0.003753194366977752	0.017682009694396074	11	2	0.3341647769109905	1	1
MSN	8.755651039928329e-7	1.8085206246136305e-4	3	1	0.3337624554389349	1	1
FOPNL	3.8840584816003713e-7	0.0023430433119215363	6	1	0.33318777774888964	1	1
SRRM2	0.021413637342938323	1	8	0	0.33312560286297943	1	1
GALNT10	0.0299091086684018	0.018723841298693245	3	1	0.3331173515710534	1	1
DENND4C	0.001424346161818579	0.011572670476340089	3	1	0.3330473489486332	1	1
INO80	0.039199727268792284	0.16899975872383696	3	0	-0.3326248333474211	1	1
PLEKHB2	1.179988839146554e-10	1.0553180407668762e-7	7	2	-0.3322637479102699	1	1
USP48	8.330256521058333e-4	1	13	0	0.3321656225256072	1	1
NFE2L1	4.334413704520284e-8	1.0555465463895912e-4	6	1	-0.3321581954401367	1	1
NMI	3.434471288308651e-5	0.37827855946563343	11	0	0.3316128775890033	1	1
ARMT1	4.5206280642965086e-8	0.002506906430130849	7	1	-0.33099661344300996	1	1
ZADH2	0.002421499513801932	0.001043148288251096	3	1	-0.3307961932758185	1	1
MAPK8	0.0015237296052306058	0.027362311456889638	5	1	-0.33008252793149373	1	1
CPSF1	8.215106680173779e-6	0.09125763705736178	14	0	0.32993570832853414	1	1
CAB39	0.011959325359707418	0	2	2	0.32980034685280757	1	1
GTF2A2	0.011598167605680356	0.005539492069460517	3	1	0.3294635330657575	1	1
CCPG1	4.609577745829109e-8	0.4430986790589861	12	0	-0.32938484990346545	1	1
PIK3R1	0.0013380404497650882	0.02463124334723194	5	1	0.32873270356914597	1	1
GGT5	0.016849963079384092	0.12715738222577294	8	0	0.3287036675468746	1	1
CDIP1	0.007697667556812	1	10	0	0.32812913236948116	1	1
RUFY3	8.755651039928329e-7	0.001448487649425233	8	2	0.327431754814552	1	1
ACSS2	1.8584538448267907e-5	0.10309281094284085	10	0	0.3273292738414543	1	1
DCTN1	1.9379522576623952e-4	0.05051275882144386	18	0	0.3272723851014024	1	1
RAD23B	0.02190399148617679	0	2	2	0.326902213149036	1	1
COPS7B	0.006860729160798443	0.3665487072470582	9	0	0.3267061813021874	1	0.8333333333333334
AKTIP	0.0034432195663836205	0.10523854046220397	7	0	0.32662295073671066	1	1
TMCO4	0.035390402097379633	1	8	0	0.3264339973527168	1	0.6666666666666666
MAST4	0.0015856778583459483	4.936506893670314e-5	4	1	-0.3261861458042005	1	1
CREB1	0.04225070205148447	0.04040572551494545	4	1	-0.3257215838975871	1	1
PCBP2	5.843537184937086e-6	0.002739671495397539	14	1	-0.3256914424729376	1	1
KIF1C	1.919928574958212e-5	0	2	2	-0.3253248331968287	1	1
MTOR	1.1051108830231235e-7	0.25185079207053546	8	0	0.32503783045372636	1	1
RALGPS2	0.03815909700423436	0.021983485453178672	3	1	-0.3248903808998573	1	1
MYLK	2.1328685120191377e-5	1.0654078763295271e-4	12	1	0.3248194129415812	1	1
COPS3	2.206598457882399e-6	1	10	0	0.32388669286440297	1	1
ATG4D	0.03433287538015323	0	2	2	-0.32368117783660166	1	1
RAPGEF6	0.032254872655320704	1	8	0	0.3234435551430123	1	0.8333333333333334
OXR1	4.028251165658135e-4	0.2800370349577116	10	0	-0.3228080932243705	1	1
IKBKG	0.029658216250281734	1	10	0	0.322541933981385	1	0.6666666666666666
PTPN12	0.0011629989710031556	0.021470798928728885	5	1	0.32251820217806626	1	1
CAVIN1	2.123770224528152e-7	8.51900099219525e-10	4	2	0.32249500062083614	1	1
GPBP1L1	1.2895861182486297e-4	0.12236851524186912	13	0	0.32237393130659825	1	0.8333333333333334
MAP4K4	0.005066805791112308	0.0898463536450291	12	0	0.3222604176709514	1	1
AHCTF1	0.03815909700423436	0.3570716562402852	10	0	-0.3219602212538392	1	1
ITCH	0.03308134330818151	0.035220400590855405	3	1	0.3218840837251662	1	1
LOC113265424	0.02820131269088657	1	4	0	0.32139454458193806	1	1
PAM16	1.3778630719445632e-5	1	6	0	0.3212068596305348	1	1
LOC113244747	0.014290027878553848	1	9	0	-0.32088458290811317	1	1
ZNF106	4.9067991759055116e-14	1.879489417346767e-4	6	1	-0.32086579855924835	1	1
LIMA1	0.026894224782051473	1	11	0	0.32068776587502706	1	1
TOMM20	0.0010865294879845715	6.266728582860902e-4	4	2	0.3205841007746879	1	1
RNF10	4.5069238324548975e-4	0.006968198020501863	6	1	0.32041861127945925	1	1
APPL2	3.2187549483299723e-6	0.008553250326883815	14	1	0.32041422006050746	1	1
ZFAND5	6.358985677952567e-6	0.007513392800382384	5	2	0.3201639350290384	1	1
ELAC2	0.043422748437119185	0.12051721183086098	3	0	0.3197942425310435	1	1
ARHGAP24	0.004396490249584415	0.5600185860961786	7	0	0.31973883218994903	1	1
PAPOLA	9.91120530184116e-4	0.40444319501788323	11	0	0.3196930749060569	1	1
TMEM164	0.002366399646037616	1	16	0	0.3194736490834932	1	1
AMOTL2	0.005560956442485715	0.10139548180224003	4	0	0.3190674470646314	1	1
ABCA5	0.01575333392286865	0.18693363909439212	5	0	0.31892083343910804	1	1
ATF3	0.04473428939366772	0	2	2	0.3187252122725943	1	1
GFM2	4.221088081376916e-6	0.13095254892929745	13	0	-0.3186718184538434	1	0.8333333333333334
RIOK3	8.922542371642101e-4	1	12	0	0.31866163412692616	1	1
PLXNB2	0.009493246969352461	0.48493511479894863	12	0	0.31865404657042967	1	0.8333333333333334
GID8	0.007544421600183385	0.23258322734108203	5	0	0.3182562940299424	1	1
HNRNPL	0.03573708294130037	1	6	0	0.31736571072895353	1	1
DEF8	0.0074266195017595625	1	6	0	0.3171966804319709	1	1
FYTTD1	0.0010674703270265604	0.06215169529378026	5	0	0.31716697872035937	1	1
GATA6	0.007697667556812	9.283269265844816e-4	3	2	0.31709850807216	1	1
CTTN	0.008639880986721749	0.09632709948619432	8	0	0.3157507599509182	1	1
NRBP1	0.005301154574022301	0.0749254773115702	5	0	0.31548115360223017	1	1
GTPBP8	0.014632637571894215	1	6	0	0.3152768450995665	1	1
TBRG4	0.025625755578012603	1	9	0	0.3152189033252275	1	1
BCL2L13	0.012065818028393958	0.0037193950338697203	10	1	0.31459312793512456	1	1
ATP5PF	0.019352233780548924	0.002710700063671025	3	2	0.31441669812175543	1	1
MADD	0.005535692565404595	1	12	0	0.31440738984977873	1	0.5
GLO1	0.009991263776531065	0	2	2	0.3143614815730499	1	1
THNSL1	0.005030012431201615	0.021747313005813382	5	2	0.3143481316031673	1	1
LOC113242011	0.014582259346095227	0.029628998024579235	6	1	-0.31412638021485345	1	1
TNFRSF9	0.01575333392286865	1	9	0	-0.31410166540410667	1	0.8333333333333334
CHIC2	0.029526506769809713	1	8	0	0.31375593431515525	1	1
LOC113249104	2.398935241350853e-7	1.5479981083971373e-6	10	1	0.31356756038535816	1	1
CORO1C	0.008377728991028224	0.17997405925310941	5	0	0.31343242821242756	1	1
PHIP	0.030235863859369914	1	5	0	0.3133509740766745	1	1
ASB3	0.012051794598609415	0.986084586748585	9	0	0.31321913565390624	1	1
VDAC2	3.158590996581089e-4	0	2	2	-0.3131927489688704	1	1
TPM4	0.0060679256999903695	0.0926000416197004	5	0	-0.31309099875719654	1	1
CBX3	0.049649236171000546	0.013609284215414059	6	1	0.3129700138481315	1	1
NPM1	0.004350276647318054	0	2	2	-0.31262414578270903	1	1
FAM13C	0.028423622265680498	0.836414260062004	8	0	0.3125757705779123	1	1
COPS8	0.045625826939897154	0.5078408760317134	4	0	0.3122295198882481	1	1
RAD21	0.003628320581187685	0.19690858680989706	9	0	-0.3120639067914821	1	1
LAMB1	0.005535177605275502	0.6119351866154648	13	0	0.3120266498734961	1	1
ACOX1	0.0012884538996742615	0.5643230335724028	7	0	0.31178313547849323	1	1
SPART	0.010834332858187773	0.016088776399578595	9	1	-0.31167358503652587	1	1
NR2C1	0.04782885579893648	0.03436432514024933	5	1	-0.3114618366632762	1	1
CLOCK	0.015802130783466494	1	8	0	0.31125196222587015	1	1
HNRNPDL	8.229350896756463e-5	0.08423152621101945	8	0	0.31090819239889644	1	1
UBL3	0.001098050473305706	0	2	2	-0.3107135232446613	1	1
AFAP1L1	0.0018738981833997515	0.032144090480892056	5	1	0.310678772419444	1	1
WWP1	1.7019732484162626e-5	1	15	0	0.31035830672202264	1	1
FUOM	7.815750253720565e-5	0.0028092542658769088	8	1	0.31024646234115794	1	1
DNAJC15	0.04284021368461596	0.009733911826875484	3	1	-0.30964546854614006	1	1
AKAP2	4.258807134540108e-10	2.3064400454105724e-4	10	2	0.3085034972085555	1	1
DCUN1D1	0.019140784725037732	1	15	0	0.3084419559681213	1	1
SND1	0.039834649177832505	1	12	0	0.3083492522596807	1	1
ARL5A	0.007060407389925104	0.016349516507717328	3	1	0.3083265663783744	1	1
CCNI	0.015303427321154897	0.02469077931843752	3	1	-0.30815230544995087	1	1
CPSF2	0.004255204834934035	1.6168911039309263e-4	4	1	0.3081454388080298	1	1
CNBP	1.7856397731163695e-7	5.618550934967582e-5	9	1	0.30778019745485724	1	1
SEC63	8.234443938199274e-4	0.005479544570444283	9	1	0.3077279171467529	1	1
PPP1R2	0.004436773906866282	0.13335317717023218	4	0	0.30765245052454127	1	1
RTN4IP1	0.001424515549180002	0.001659458346917025	4	1	0.30751043674866096	1	1
TTC38	0.019902139737552896	0.2839579373461781	6	0	0.30722107304587376	1	1
TTLL7	0.004976918043191037	0.0756755787955769	5	0	0.3070232887829699	1	1
RAF1	9.880928372792048e-8	1	8	0	0.30685459586888153	1	1
ILK	0.03941287859172219	1	7	0	0.30672867814058147	1	1
PCMTD2	0.028605631106567917	0.28163562635125383	5	0	-0.3065267520367341	1	1
LOC113248302	0.014203019857842355	1	10	0	-0.306049438942019	1	1
PGAP3	0.016835667642732925	1	7	0	-0.3059046495491436	1	0.8333333333333334
LOC113258953	0.04377657966487869	0.3332224222712876	5	0	0.3057346145306541	1	1
GAS6	0.004222472403435978	0.07150223853502247	4	0	0.3054617603436258	1	1
PRPF8	0.02202176901773087	1	7	0	0.3038838771813074	1	1
TM6SF1	0.036954770520949344	1	11	0	0.3037908749615354	1	1
CAV2	0.0027167836967596152	0.004452414942621736	4	1	0.30310775068002993	1	1
AFDN	1.2978056277315751e-8	0.21073645156192486	12	0	0.30280056867254906	1	1
ZSCAN23	1.938321150410892e-4	0.001767615611339873	12	1	-0.30271953130283163	1	1
PSMD3	0.009885372730463393	0.028378370874356632	3	1	0.30255250865479544	1	1
HAUS6	0.020210588917953704	0.4047021771533254	5	0	-0.3025200487249875	1	1
LOC113253249	2.3351205714204167e-14	3.604720296579642e-15	4	1	0.3023969384039479	1	1
LOC113247645	3.219362922855934e-6	0.007482135897781418	7	1	0.3021715348829259	1	1
ATRX	0.022011396327080417	5.179754989750817e-4	11	1	-0.302007713006694	1	1
ACADM	0.02150082137733197	0.062681299798671	4	0	-0.3019283241170763	1	1
CRBN	1.8165406139431669e-6	0.009915354545630497	6	1	0.301771563279255	1	1
CLSTN1	0.0013380404497650882	0.6326867342598093	8	0	0.30173488779042623	1	1
LPIN3	0.01638259908837127	0.7200514047233197	5	0	0.30172091680817226	1	1
FAM135A	0.0483193290076794	0.11025107354430042	8	0	0.30144344296549164	1	1
RXRA	0.006264518004167507	0.0014107393706257513	3	1	0.3014057716294972	1	1
ZNF227	0.03359357708898374	1	8	0	-0.30095903096866156	1	0.6666666666666666
ND5	6.758176686975617e-6	0	2	2	0.3004411067842593	1	1
PAIP1	0.013836139654624272	0.56294852537231	5	0	-0.300420164625149	1	1
LSM4	0.006154725011537062	0.16596716927013241	5	0	0.3003548688194304	1	1
TSR1	7.711255502340847e-7	0.018439298030775205	8	1	-0.29981360835951554	1	1
SEC23B	0.04057378755036373	1	8	0	0.2987204374469399	1	0.6666666666666666
SNW1	0.0020713845803829005	0.011353135914379983	4	2	0.298717269436107	1	1
NDUFS8	0.005362882395549153	0.010432050923722075	4	1	0.29867222336535293	1	1
CPT1B	6.275280175527716e-8	0.9749688824018286	11	0	-0.29812577657300166	1	1
LAMA5	0.0071477413137926455	0	2	2	-0.29807293203759067	1	1
ERBIN	0.004348332719257876	0.04838698960684387	6	1	-0.29743260508195707	1	1
CEP170	0.004486391341367325	0.5359838748065201	5	0	-0.2972483783459384	1	1
TOX4	0.0020908387994189076	0.004590856417674084	4	1	0.29685426827196254	1	1
PIGG	0.002632189317992574	0.7636962434783636	5	0	0.29672648240310007	1	1
CCDC47	2.764531179078969e-4	0.011391911785608907	6	1	-0.29650224402413605	1	1
RBMS1	6.073600250835095e-4	1	16	0	0.2964919163643893	1	0.8333333333333334
MTUS1	6.378962033818862e-9	1	15	0	0.296030860187776	1	1
SH3GLB1	6.35592763339533e-6	0.024572529755759406	7	2	0.2959979689712892	1	1
GPD1	3.87208573910931e-6	0.2788685002465556	10	0	0.29597822807218177	1	1
RBPMS	0.024628341075690566	0.06551512307245982	5	0	0.29559000551815123	1	1
ARFGEF1	0.0068334634557327785	0.01464719837522885	4	1	0.2952184343924536	1	1
CDV3	9.847486906037088e-9	0.0027623603154733746	5	1	0.29437507169965726	1	1
ZNF277	0.03901948609598439	0.05921240059753914	3	0	0.2942564995441437	1	1
HSD17B11	0.0011895218152134623	1	4	0	0.29417213132929304	1	1
MACF1	4.537501833368747e-7	2.332946544621557e-5	8	1	0.29332712430784164	1	1
PSKH1	0.04721387094718585	1	9	0	0.29332338212170683	1	0.8333333333333334
PDE7A	4.6211381998141725e-5	2.9398112228445648e-5	7	1	0.29325508487625473	1	1
SP3	3.9627838261549063e-4	1	5	0	0.2932162956069541	1	1
SVEP1	0.009500016983070207	1	5	0	-0.29268016521223894	1	1
KLHDC2	0.005535177605275502	0.010021917090271084	4	1	0.29237119936551015	1	1
CCNT2	0.030377856649259172	1	9	0	0.29222905058050364	1	1
OSBPL1A	0.023562577121153963	0.21491078414590148	6	0	-0.2921570318224417	1	1
ENOSF1	0.004875155009296355	1	6	0	-0.29207756543620805	1	1
ABCE1	6.430683175284041e-6	0.08770800519195739	10	0	0.29196011825087004	1	1
MBD1	3.5561706387879756e-4	1	23	0	0.2911138820545605	1	0.8333333333333334
MFN1	0.02419150778514543	0.016370299505175226	3	1	0.2910886301935637	1	1
CCNL2	7.228912983397609e-4	0.037191525601210515	12	1	-0.29043623240622496	1	1
KLC1	5.05474790211953e-5	0.016183234038954858	13	1	0.2900698639281124	1	1
SEC61G	0.02770420314791646	0	2	2	0.28944851640060154	1	1
SPICE1	8.000067832567991e-4	0.038385201322280155	6	1	-0.28920440626350935	1	1
UBE2D1	0.019914120212476412	0.12451007752955931	4	0	-0.2890935727362123	1	1
DCP1A	0.04288080382699996	1	7	0	-0.28864001333780154	1	1
LOC113270361	0.03702745425663039	0	2	2	0.2885147229625955	1	1
PPP2R5C	7.5035023766747985e-6	0.2121168759150132	14	0	0.2883104766245087	1	1
ANXA11	9.979822909877765e-9	0.01809398973461436	10	1	0.28784302031558473	1	1
TEX10	0.03530447217429396	1	9	0	0.28778012621757537	1	1
IBTK	9.846068163879254e-4	0.01660120501992497	12	1	0.2877462968301722	1	1
ZNF184	0.021068536596661098	1	8	0	0.28753203941303535	1	0.8333333333333334
CDC42EP4	0.0029129442079319284	1	4	0	0.2874566196018901	1	1
CCDC141	0.004072146461470179	0.43206600926073857	9	0	0.2871780553406415	1	1
DGUOK	0.008883149486322588	1	8	0	0.2871746307457954	1	1
FASTK	8.573271804904321e-4	0.12969562685641275	6	0	-0.2869712798667089	1	1
TEK	8.727674750556118e-5	0.0018208322028180847	4	2	-0.2865467414758799	1	1
CARNMT1	0.036991940445582176	0	2	2	-0.28627646884043056	1	1
LOC113246291	0.021326650527700768	1	11	0	0.2857214179678318	1	1
FMO2	0.004058726331587602	0.22048685409844354	9	0	0.2856586898423354	1	1
LOC113252908	0.0019646767808989885	0	2	2	-0.28561055708587435	1	1
TSEN2	0.017072712015657774	1	11	0	0.28499123392474723	1	1
DPM1	0.005066805791112308	0.10115729017993226	3	0	0.28471626600493133	1	1
KLHL7	6.805262849620315e-5	1	14	0	0.2845601107647517	1	1
PUM3	0.008220886294391262	1	14	0	0.28447515697696635	1	1
KIAA0319L	0.04284021368461596	1	9	0	0.28433782803471197	1	1
SEMA4G	0.021511877158250113	1	9	0	0.2842885499725928	1	0.6666666666666666
VIM	5.68335999531786e-9	1.5080033172632708e-6	3	1	-0.28427274313009165	1	1
CYLD	7.096936170046112e-5	0.041614326364964614	11	1	-0.2841169179381515	1	1
PTPRG	0.02763575076650377	1	6	0	0.2838587949309479	1	1
PAFAH1B1	1.6629977342603691e-12	2.8416382687730797e-6	10	1	0.2835139373355321	1	1
PTEN	3.912894927869601e-6	0.021795085946847908	3	1	-0.28347732748351556	1	1
ENOX2	0.016457061779628118	1	11	0	-0.2825354702091704	1	0.6666666666666666
MIA3	6.588635490549367e-14	2.2446575041177922e-5	12	1	-0.28239173810978346	1	1
STX6	0.046599533508786234	0.4290211978642666	6	0	0.28232089728456916	1	1
RPAP2	0.001812484983310822	1	6	0	-0.2817548573322423	1	1
ADCY4	0.04309939174499824	1	11	0	0.2816789401189805	1	0.6666666666666666
NFIX	0.023172089284566117	0.41998098586484717	6	0	0.28145916403821936	1	1
TSPAN12	5.03308228216588e-5	0.04874655939405367	15	1	0.281342225031309	1	1
LOC113254378	2.75242740573028e-10	0.02287714480291571	10	1	0.281111298348878	1	1
ATXN2L	0.014632637571894215	0.4542901132227623	10	0	0.2810219446911934	1	0.8333333333333334
ARGLU1	0.021511877158250113	0.009113663567532756	8	1	0.2810063863724921	1	1
LRRC28	7.76539324827361e-4	0.30322169271007676	12	0	0.2808977449086944	1	1
PPP6R3	8.664350647046937e-10	0.002565263823399059	19	1	0.28087828470409715	1	1
GNE	0.0037464806052471275	1	15	0	0.2806851253332766	1	0.8333333333333334
TMEM59	5.7085148943067305e-5	0.060416839784489605	7	0	0.280655398538212	1	1
PSAP	3.2995429236760206e-4	1.7682425210530504e-5	3	2	-0.28060724768380735	1	1
B2M	3.306700001046404e-4	1.3829673365938655e-5	3	2	0.28010300983587466	1	1
GTF2H1	0.015475881702382668	1	11	0	0.278963802551746	1	0.8333333333333334
RAB1A	2.1328685120191377e-5	0.17982191215511556	5	0	0.2780810357217066	1	1
TRAPPC12	0.018413154530175176	1	8	0	0.2773492688380199	1	1
TSG101	0.00350801814760247	0.11503228931089399	11	0	0.27688624884094987	1	1
DPH2	0.019215509660650512	1	5	0	0.27680297231545953	1	1
