gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Lung-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
REV3L	0.012721580852032885	0.05790171945400416	8	0	0.24967201961141172	1	1
ACAT1	0.04884828890146453	1	7	0	0.2496477370519522	1	1
HTT	0.035584104781777544	0	2	2	0.249346243447928	1	1
FMO2	7.047378244828246e-5	0.4921414978309983	9	0	-0.24911901744016118	1	1
FYTTD1	0.009509952000731275	0.002340501169420202	5	1	0.24901469307371393	1	1
GYPC	6.863713865861421e-4	0.010568135685997425	5	1	-0.24896000717752018	1	1
ATG16L1_SAG	0.025156655138304323	0.18463393447445503	7	0	0.24893522681428712	1	1
IL1R1	0.01744943093732212	0.005443879933714414	9	1	0.24823747866694024	1	1
CD93	0.001156966255025349	0	2	2	0.24797803696713594	1	1
COL4A4	4.7025494387121846e-4	1	8	0	-0.24787964414019603	1	1
PTPN21	7.258687413618384e-4	0	2	2	-0.2476570115644069	1	1
NDUFS2	0.001430237739170941	0.023550135165280206	10	1	0.24738633750401087	1	1
ARL8B	0.030614487312447793	0.021495305889178976	3	1	0.24736669896537045	1	1
RFWD3	0.015155393327503517	0.06328734392667118	3	0	-0.2473470097071685	1	1
SMARCA1	1.070148003290446e-5	1	10	0	-0.24707347764021048	1	1
FAM129A	2.6389930839034164e-4	0	2	2	-0.24684079749593135	1	1
PDLIM5	0.004885992327647826	0.8137112798307962	10	0	0.24677041792180798	1	1
ZNF184	0.009981680485046555	0.38282958886782414	9	0	-0.2463406403627029	1	1
TARBP1	5.775740433719294e-9	0.0018971964632566102	8	1	0.24609028440024555	1	1
KIAA1217	0.0402720389283083	0.4422957002723835	4	0	0.24565581943853526	1	1
FBXO3	0.0033837552932934824	0.014143403754890017	7	1	0.24523407345625614	1	1
N4BP2	7.416208974911355e-4	0.6721174101702164	10	0	-0.24466964915331765	1	1
THOC2	4.865283067905117e-8	0.6507085829061592	14	0	-0.2444808109153918	1	1
NCL	0.0012185558806821484	0.0017525270830323835	8	1	-0.24400042783793113	1	1
PICALM	5.55009369613513e-6	1.0737871376617416e-6	6	1	0.24378086901277896	1	1
FMNL2	3.991662746819019e-6	0.010216145889568526	6	1	-0.24374491870926018	1	1
EIF4G1	0.04837842535736276	0.17296023937811383	12	0	-0.2434477608326307	1	1
LOC113246291	2.1944897498929183e-8	3.749142198797983e-6	9	1	0.24316445481596355	1	1
DPYSL3	0.03054744689568108	0	2	2	-0.24304503372437003	1	1
SRPRA	0.027467280049819194	0.07713719985052148	3	0	-0.2424377074146055	1	1
TGFBR3	0.003041819335178377	0.019585442088575843	7	1	-0.24217656137568816	1	1
LOC113261047	0.0032109600980540667	0.12789560480223702	7	0	-0.2420844310470392	1	1
TMEM104	0.029744570193003576	0	2	2	-0.24201501158085312	1	1
LOC113268059	0.01871159887172674	0.321252919552115	6	0	0.24183614224319694	1	1
CNBP	9.158641769415144e-7	3.5349701493138625e-5	9	1	0.24164602909008975	1	1
LOC113261754	0.04825352803074713	0.23091832589538144	4	0	-0.24155540183195792	1	1
NQO1	5.094829105819293e-4	5.279833384466543e-6	5	2	-0.2413796667903072	1	1
AMZ2	0.014918195537405874	0.02768079764881143	5	1	-0.24136054936247942	1	1
ITGA5	0.003920258722608254	0.06777633033607099	7	0	0.2411523605469832	1	1
DNAJB6	0.03887749535952845	1	10	0	0.24098485917445672	1	1
SIAH1	0.005098959422152745	1	3	0	-0.24072389243835346	1	1
COG6	0.028021186605486723	0.041698807220591876	4	1	-0.2400418348531639	1	1
SLC29A1	0.031080819031758886	0.004940704553350695	8	1	0.23985846356874008	1	1
LAS1L	0.004032586289359902	0.7319320135709914	21	0	0.2391341668120481	1	1
ANXA11	1.2802373850392924e-6	0.004441113772624104	10	1	0.23905230683619583	1	1
TGFBI	0.01861204032285927	0.03820651624934268	4	1	0.2390492926642901	1	1
LOC113249365	0.023490271915424965	1	15	0	0.23887596457213667	1	1
PACS1	0.012603184106898634	1	3	0	-0.23821408489774737	1	1
ETS1	0.0034662816360754647	0.16917769925138895	5	0	0.23817222723926512	1	1
ZNF391	0.0491089313077059	1	14	0	0.23808432358382925	1	1
CLCC1	0.015271070728729503	0.14639702652486697	13	0	-0.23695841961821124	1	1
SNW1	0.014985033181884875	0.021273948977818778	4	1	-0.236714029828748	1	1
CREB1	0.014933746762727797	0.0306211750030976	4	1	-0.23666494779212885	1	1
PTGES3	0.018898724634719265	0.0035104663321507542	7	1	0.23620068070371325	1	1
FERMT2	9.542811396221004e-6	1	11	0	0.2360980438309111	1	1
FIG4	0.037971329098749576	1	8	0	0.2357075626980108	1	1
BIN1	0.014942505371756816	1	14	0	0.2355469640392452	1	1
AMMECR1L	0.023968620144764505	0.6792401939727677	5	0	0.23538867007781705	1	1
CPSF6	0.04416878260828447	0.3238316826954944	4	0	-0.23535422516308124	1	1
COASY	0.03973697601460269	1	14	0	-0.23476975683872742	1	1
ARHGEF7	0.0015458213077594754	0.009671056884142949	18	1	0.2344906730387724	1	1
FGFR1	0.0030146101510557036	0.0012919142168887376	7	1	0.23446153368679917	1	1
PLD1	0.011244816099833936	0.043033860727603755	5	1	-0.2343985646142962	1	1
FOXJ3	0.029317111158548282	0.10224314586890919	5	0	0.23431016285577222	1	1
RPS2	0.010790555838813517	0	2	2	-0.2342828050013901	1	1
ARHGAP29	1.1539119080820346e-10	2.5865515924041886e-4	8	3	-0.23416440818234568	1	1
WASHC5	0.01624292910653105	1	9	0	0.23405990745528535	1	1
USP11	0.010833122598885525	0.017039849851369443	18	1	0.23357222435689298	1	1
HNRNPDL	7.114792403175674e-4	0.08229543488395986	8	0	0.23263747330768647	1	1
IPO11	0.043406066791756306	0.8419111960419132	13	0	0.23244274722086336	1	1
PHIP	0.025444730178017266	0.020361104729263748	4	1	-0.23200644904606937	1	1
VRK2	0.021230819872565605	1	10	0	0.23147787285027369	1	1
KIF1B	0.01386149164118454	0.022829335395195882	4	1	0.23084238262958956	1	1
ESYT2	0.001156966255025349	0.00399402234867027	9	1	0.23080516131371864	1	1
RFC1	4.6826208439135404e-4	9.442898625385048e-5	4	1	-0.23073065114240626	1	1
BRD2	4.865283067905117e-8	2.689018750783043e-4	13	1	0.2304916245693477	1	1
TNC	6.247760983515216e-5	1.0100010531915094e-5	4	1	0.23033296408134185	1	1
VGLL3	0.0011443514068147633	0.022118431692424632	7	1	0.22983619106823933	1	1
SBF2	0.008592285411850765	1	5	0	0.22981537288804088	1	1
CD44	8.53560916313391e-4	0.8441351244515797	8	0	-0.22977324448405795	1	1
VNN1	0.0015395103611437174	1	8	0	0.22944096989109902	1	0.8333333333333334
JMJD1C	0.0011404945470830869	0.022432279520698987	6	1	0.22901545422837122	1	1
CSDE1	7.396430499486988e-5	0.809479180578695	8	0	0.22870057094082144	1	1
ST5	0.015675965317999623	0.025738026488572062	8	1	-0.22863666856758103	1	1
LRP1	6.740771982544573e-4	0	2	2	-0.22839735341842862	1	1
WASF3	0.009281386254893798	1	5	0	0.22836408067659353	1	1
FAM208A	0.005454664104959525	0.0020556582717962666	5	1	0.22766377174957234	1	1
LAMC1	5.623928326702753e-6	1.0054213190275146e-7	3	1	0.227165530184994	1	1
BMPR2	0.007666477334014464	0	2	2	-0.22690883521707217	1	1
LOC113265816	9.40067749571328e-4	0	2	2	-0.22686983024899587	1	1
SUGP1	0.018677685420493036	1	6	0	-0.22670361400087768	1	1
MDM2	0.007773230828506396	0.9311515207369178	9	0	-0.2266470178522223	1	1
PPP1R12A	0.004682843394951418	0.6602902241370504	4	0	-0.22631354187746622	1	1
EWSR1	2.3430892777666063e-6	0.17172624643043613	10	0	0.225588428539264	1	1
NOP58	0.031099724873140982	0.10936344632983702	5	0	0.22522686781665407	1	1
B3GALNT1	0.0018364614041121573	0.6452205331379453	18	0	-0.2243050320120542	1	1
NIPAL3	0.010624893611472397	1	6	0	-0.22399717130954908	1	1
ZNF280D	0.03315708611347993	0.03419331135573489	12	1	-0.22396401511332117	1	1
FAM13A	7.154468622726484e-7	0.012591203477397698	17	2	0.2235503797738494	1	1
PKIG	0.022289415297781272	0.2825852055618489	7	0	0.22354568608489478	1	1
PAICS	0.038218303671413434	0.005507278636168269	3	1	0.22339896930441006	1	1
WSB1	0.01064009755587374	0.006881177041635784	9	1	-0.22337343737383272	1	1
MAP4	0.0016469844199548682	0.0028826516379849673	11	1	0.22314819145091946	1	1
SEC63	2.7920794800919085e-4	8.151509518500319e-4	8	1	-0.22157353115109324	1	1
IL4R	0.007328375588451304	0.012091114859211239	9	1	0.2214276920532431	1	1
CTNNAL1	0.004850267280366005	0.6095596227957498	6	0	0.22063405613802717	1	1
COPS7B	0.029124904811665586	1	9	0	0.22052838719535417	1	1
TMEM260	0.001645063457231249	0.02554103826920638	5	1	0.22048330658101156	1	1
LOC113250851	3.382785823754056e-4	0.636791672823982	13	0	-0.22020259284452226	1	1
SYNCRIP	0.003173770739654623	0.7471748574542024	6	0	-0.22014723342604323	1	1
LOC113270188	0.003938963717220328	1	8	0	-0.2195802836249199	1	1
NAMPT	9.145023973050836e-4	0.6823090981495141	5	0	-0.2195073350288719	1	1
IFNAR1	0.0024760368060830506	0.9670735908095625	8	0	-0.21945658759480058	1	1
USP15	0.003652323462858854	0.445886625346548	13	0	-0.21934662058648455	1	1
CYFIP1	8.032101856314804e-6	1	12	0	0.2189436049579329	1	1
NKTR	0.030321403052360994	0.07320088529205322	10	0	0.21731514962408893	1	1
EMP1	6.738677235177948e-4	0.005612727366687098	5	1	-0.21722128238700267	1	1
PARL	0.017105216659848068	1	6	0	0.21676472318923468	1	1
ARGLU1	0.0043485630508096436	0.003905482332839004	6	1	-0.2160986154348988	1	1
NEXN	0.038457265008507664	0.6067059956198495	10	0	-0.21595610562211662	1	1
SLC12A6	0.0014344338897499692	1	5	0	0.21549931201537692	1	1
GNG12	0.04374055611998938	1	4	0	0.21515068141955995	1	1
LUC7L3	0.007956451274450351	1	13	0	-0.2149523138611451	1	1
LOC113265233	0.005976227516404563	1	14	0	-0.2149517104715662	1	1
RNF138	0.01800984643281316	0.16315728822723313	9	0	0.21490645446981713	1	1
HIF1A	5.971212479410202e-4	0.0254634118799464	11	1	0.21480631251085436	1	1
FYCO1	0.0034268251218843764	1	5	0	-0.21398658821188588	1	1
LRCH1	4.623888922790082e-6	0.09094137272618107	6	0	0.21266565939373439	1	1
ACSS2	0.036396178602257065	1	9	0	0.21235951768485514	1	1
EHHADH	0.04745346607126188	1	11	0	0.21234406346020884	1	1
RXRA	0.009209100674418545	9.427309556474798e-4	3	1	0.21226917965921532	1	1
CTC1	0.012643409743034973	1	10	0	-0.21212987279199336	1	1
BIRC2	6.516526255725405e-5	0.07502981861932313	8	0	0.21197876408613436	1	1
VCAN	0.00801246651851429	0.005550088333428267	6	1	-0.21178967336912496	1	1
SCAMP4	0.028648836764061734	0.22833901016262775	5	0	0.2113198391010357	1	1
FAR1	2.6312569802969688e-8	0.07088122284107794	8	0	-0.21077575868831963	1	1
PPP4R3B	1.819882029114151e-6	0.2582556864404511	6	0	-0.21012382393431722	1	1
CAT	3.3528943603486897e-4	0.5460611744387395	18	0	-0.21001558327249154	1	1
P4HB	3.088517377831055e-5	0	2	2	-0.20995342952269347	1	1
TRAF3IP2	0.003938963717220328	1	7	0	0.209456551050054	1	1
PSAP	0.026379808348454617	0	2	2	0.20924106416993238	1	1
EMP2	0.038218303671413434	0	2	2	0.20890215848586635	1	1
DPH2	0.00887018716010379	1	6	0	-0.208395053446673	1	1
TMEM199	0.010715283756249567	0.006523057538957142	7	1	-0.20743754119084568	1	1
ZNF248	9.343767945564503e-4	1	6	0	-0.20663424385077905	1	1
RB1CC1	0.0027211768785875895	1.9303368687010607e-4	7	1	0.20652805365844093	1	1
SENP2	0.04764695241362433	0.21074299847014943	14	0	-0.20622633376714966	1	1
CHD4	0.007306522094441751	0.11686363294510006	6	0	0.20530005295831022	1	1
ACSL4	0.04102635316749038	1	9	0	0.20519599352201573	1	1
RBPJ	0.002631459100279088	1	7	0	-0.20480609948629958	1	1
YBX3	6.738677235177948e-4	0.2839335477833238	6	0	0.2045273894355042	1	1
CLIC4	2.3205619103893643e-11	1	3	0	0.20440787714338304	1	1
ND5	0.0025574765302070293	0	2	2	-0.20397263920746755	1	1
MROH1	0.04221400115991659	0.43049458779074323	8	0	-0.20381720158894118	1	1
ADD1	5.678861305002753e-7	1.624704013157825e-5	5	1	0.2036120662050573	1	1
MAP4K4	5.1135775670049646e-6	0.338563842973302	9	0	-0.20353887004043159	1	1
SERINC3	3.485243951711682e-14	1	7	0	0.20351555994024959	1	1
CAP1	6.407208224922622e-5	4.377143392183977e-4	8	1	0.20301900539771978	1	1
ERC1	0.03305842828519003	0.08792198774811606	5	0	0.20277387868674968	1	1
MTFR1L	0.010110821560581901	1	8	0	0.20274485897462882	1	1
CSRP1	3.1919156569071604e-7	1.178284263721489e-4	5	1	0.20264350013896953	1	1
RGL2	0.03787088546763282	1	11	0	0.20236746542490935	1	1
ANKRD11	0.03928863563936329	0.008392198955454065	3	1	0.20187397344265862	1	1
COL4A3	0.004110428628929865	9.180354747756032e-4	6	1	0.20180308820397938	1	1
RNF10	0.011279079756809137	0.14692770597179214	8	0	0.20132860911585793	1	1
MAN2B1	0.010863596374325556	0.0902877574987589	4	0	-0.20131061964928976	1	1
SLC25A51	0.0037297876229091813	1	19	0	-0.20111315300630653	1	1
PLS3	0.002397345606674987	0.0039138124062549845	5	1	0.20072749660176847	1	1
FYN	0.01222297288434878	0.2334852998091951	7	0	-0.20061433029382253	1	1
CLIP1	0.02476302221653022	0.1560970949637557	9	0	0.20045284602513377	1	1
COL6A2	0.010092001868510397	0.007819042111521594	3	1	-0.20040983905868326	1	1
SLC6A6	5.0314167451626905e-5	1.3863774956144692e-4	7	1	0.2003453489344612	1	1
PAFAH1B1	0.0019678758096150434	6.621170065024164e-4	10	1	-0.200323062905314	1	1
ALDH3A2	0.0025574765302070293	0.26367874219081283	20	0	0.20004014496222902	1	1
IFNGR1	0.015456667019444191	0.004856271000682445	3	1	0.19994033502382813	1	1
FRY	0.046708580778082244	1	8	0	0.19897492284572563	1	1
LOC113251518	0.027945961349568386	1	13	0	-0.19839868883465137	1	1
MYO18A	0.03543668951411595	1	9	0	0.1975890656307153	1	1
SMC1A	0.028126825052870133	1	8	0	-0.1973903369140531	1	1
COL4A1	0.042920639373290326	0	2	2	0.19728440328691454	1	1
GLOD4	0.00887018716010379	1	12	0	0.19601745683472277	1	1
HIBADH	0.027467280049819194	1	11	0	0.19563213793154147	1	1
USP48	0.02847373994205354	0.3608936880342787	14	0	0.19531631710238723	1	1
KIF2A	0.01017607400467766	1	5	0	0.19489474454609546	1	1
PGM2	0.024658124259226748	0.006581466874238327	4	1	0.19470759585870392	1	1
GTDC1	0.03155380332724049	1	13	0	0.19455674508842685	1	1
NFIX	4.381893001226774e-5	0.004635207870339483	6	1	0.19432397676998955	1	1
NFE2L2	0.04485253513864771	0.6216674686889324	8	0	0.19426970697929888	1	1
ADGRE5	0.00711760101298086	0.008577767674768314	10	1	0.19413417282756704	1	1
ZSCAN22	0.04064126424280538	0.7013499714982326	8	0	-0.19350082699801918	1	1
WDR37	0.035584104781777544	0.036036669112696484	11	1	0.19347255325984605	1	1
TMEM164	1.0018028886760994e-5	0.09718118335644431	16	0	0.19317384295278045	1	1
FGFR1OP2	0.026309067064213744	1	6	0	-0.19298529433685535	1	1
SF3B1	0.0016119349977005985	1	9	0	0.19286379905504283	1	1
MBNL1	4.57045648840121e-9	1	12	0	-0.1922947035622386	1	1
PLCD3	0.022289415297781272	1	5	0	0.1921291676338851	1	1
CHD8	0.02382654266344793	0.19010870679098452	8	0	-0.19208820771251836	1	1
DOCK6	0.027736911547119925	0.24902120267946923	8	0	-0.19203117195453248	1	1
EZH1	0.02449355118486088	1	7	0	0.19194713498567367	1	1
TFPI	0.04745346607126188	1	13	0	0.1910913409902012	1	1
GTF3C6	0.03567086900859633	1	4	0	-0.1910461758881184	1	1
PI4KA	0.028526077487979237	1	5	0	-0.19058612955404142	1	1
NSD1	2.3347122465115384e-4	1	9	0	-0.19046891334919225	1	1
CDC42BPA	7.070370167611707e-10	0.0035895205513481543	7	1	-0.1902527316025009	1	1
RDX	8.278569471646376e-12	1	5	0	-0.190201700715112	1	1
NEDD1	0.009984993433314071	0.11835197089535526	10	0	-0.19008605075753882	1	1
VCAM1	0.04882784207144783	0	2	2	0.18981261424102325	1	1
SERBP1	0.003941766661600594	1	4	0	-0.18909446269387692	1	1
ERLIN2	0.0028124391204919254	5.441746911086422e-4	5	1	0.18905797871009836	1	1
TBL1XR1	0.028532969612167863	0.15617049498658092	10	0	0.18895745740934794	1	1
SDHA	2.772628402007784e-4	0.20478706501282562	9	0	0.18888891703343924	1	1
YES1	4.381893001226774e-5	0.011173395419991114	5	1	-0.18821644394754883	1	1
BTRC	0.03591907562466343	1	9	0	0.18740154069597142	1	1
PRKAR1A	4.865283067905117e-8	0.08318125480584812	6	0	-0.18690542159663315	1	1
LOC113258542	8.790275358775086e-5	0.23874156586348286	14	0	-0.18671135531417804	1	1
ARMC10	0.021950463971086548	1	3	0	0.18663438772780128	1	1
DDOST	0.0266779686834678	0.016390942971520495	4	1	-0.18658323960490175	1	1
HSDL2	0.005979617566563917	1	7	0	-0.18552576917350225	1	1
TSPAN13	0.00673821839338962	0.31065531777662964	4	0	0.18547491076297906	1	1
EXOC2	0.039219069541485345	1	12	0	0.1852562319301298	1	1
RPL11	0.047566748814015465	0	2	2	0.18491876941960395	1	1
PCNX3	0.031752527007284224	1	5	0	0.1848816388005707	1	1
LMNTD1	0.005781379205089071	0.040974789205298914	12	1	0.18479476790283603	1	1
HACL1	0.0018471587534980695	1	9	0	0.18478424987532038	1	1
EXOC6B	0.029903547630725547	0.07656172798446811	8	0	0.1846410291174509	1	1
HNRNPA1	0.004004488343120629	0.002572690651393305	6	2	-0.18446339435591536	1	1
ARL5A	0.04249468287362136	0.06192403674953183	3	0	-0.18438675386189457	1	1
CDH5	0.013490132680125961	1	10	0	-0.18415885592833053	1	1
CLOCK	0.0359568724685639	0.27271441702414917	9	0	-0.18399397948407498	1	1
YAF2	0.04264666870696905	1	8	0	-0.18386172662780986	1	1
SMARCC2	0.039636138109066306	0.006155065527302692	4	1	-0.18306668585942243	1	1
HLTF	0.011143473115783696	1	8	0	0.18266648526018517	1	1
CUNH6orf62	0.028683484573931745	1	7	0	0.1824275031658456	1	1
STAT1	5.208102206553811e-7	0.015289062457494711	9	1	-0.1817919199677842	1	1
COPA	0.0036917020686570755	0.75892714279182	10	0	0.1814058351590355	1	1
DNAJA3	0.03651279570108986	1	5	0	0.18087158515839377	1	1
RHOF	0.010285143840679965	1	13	0	-0.1804744248890741	1	1
TJP1	1.9704674342223904e-7	0.09009805512995206	11	0	0.18008372827407076	1	1
ABI1	3.419457672493202e-11	1	11	0	0.17896396814168808	1	1
NCOR1	0.005447335243922189	1	9	0	-0.1783820616162921	1	1
POLR2A	0.015566068125749056	1	3	0	0.17794682944649415	1	1
ICAM2	0.0038049862551946824	1	7	0	-0.17724197795875868	1	1
LOC113249104	0.01244753793249144	0.4894530176212639	11	0	-0.17715340745719332	1	1
HNRNPM	0.0020518223780047694	1	12	0	-0.17708066638950493	1	1
VDAC3	0.03648535268832642	1	4	0	0.17684518368973545	1	1
LOC113252869	0.00021398241766785921	1	5	0	-0.17651278090502232	1	1
SMARCA2	5.3340494549833656e-5	1	13	0	0.1762540154760839	1	1
TSPAN12	1.2717380429938605e-4	0.062404944374883115	15	0	-0.17605965968409837	1	1
TMEM225B	0.04936422434140898	1	14	0	0.1757371328488507	1	1
SWAP70	3.011117906333455e-4	1	5	0	0.1756053521882623	1	1
ZBTB38	0.031479313888992215	1	11	0	0.17307550838975183	1	1
DCN	0.047700060687226924	0	2	2	0.17254293958416012	1	1
KIAA0319L	0.03738198325627909	1	11	0	0.17244964661744333	1	1
PI4KB	0.012646709243615708	1	15	0	-0.17241215129965273	1	1
LOC113248807	0.029391920072745006	1	4	0	0.17216417354938385	1	1
SAT1	6.052509299965861e-4	1	10	0	0.17192719104786058	1	1
BTBD3	0.005172477915076955	1	4	0	0.17171141209027074	1	1
SPARCL1	1.707569825285745e-9	1	6	0	0.17120977914381938	1	1
KLHL24	0.0032109600980540667	1	12	0	-0.17120383607047904	1	1
PNRC2	0.04018104924037331	1	4	0	-0.1710343052774358	1	1
DELE1	0.00623822466228099	1	5	0	-0.17081329996284692	1	1
BNIP2	0.010213187093053102	1	9	0	0.17072461668328204	1	1
ADNP	9.615781937455115e-5	1	6	0	-0.1707024422859065	1	1
PPP2R5C	2.4305146899160013e-5	1	15	0	0.1700027388021921	1	1
ASCC3	0.04566799366098851	1	10	0	0.1699002040279763	1	1
WWTR1	0.0019678758096150434	1	3	0	-0.16979499619596283	1	1
CREB3L2	0.04102635316749038	0.06451146909253154	4	0	0.16946452656729233	1	1
SDHB	0.012218398141811894	1	3	0	0.16877625826189102	1	1
CELF2	0.03980987255562195	1	11	0	-0.16869584440444446	1	1
ATP2C1	0.002678810908417492	1	12	0	-0.16792582339479448	1	1
TRAF7	0.00490659619023723	1	7	0	0.1678656394250584	1	1
EXOC3L1	4.3858216933492124e-5	1	24	0	-0.16781587451302488	1	1
WBP11	0.04936422434140898	1	4	0	-0.16699213211915875	1	1
ABCC9	0.02067850900604112	1	13	0	-0.1668791005506602	1	1
ATXN3	0.014739979209355304	0.20093324537898374	10	0	0.1663998676847756	1	1
TMEM237	0.039491164533889116	1	6	0	-0.16606675950799113	1	1
VCP	3.3233189299398925e-11	1.4071875991646771e-4	5	1	0.16583609479729727	1	1
HNRNPL	0.0064305593891247	0.23641712280420804	6	0	0.16559175827284806	1	1
MTUS1	0.004970373362232388	1	15	0	0.16490684112853823	1	1
PPIG	0.024673894782333106	0.00931333413945122	6	1	0.16468879971138606	1	1
SEMA3B	0.00992843461973021	1	6	0	0.16440441952631935	1	1
CALU	0.012676228448240172	1	7	0	0.16399232720763662	1	1
TRIP12	7.0421496259338e-4	1	12	0	0.16318998222468498	1	1
LRRC61	0.0033837552932934824	1	5	0	-0.1621339949316038	1	1
KDM3A	0.010291672242898953	0.6125498813644393	8	0	-0.1614481422370993	1	1
CLK1	0.013984407269078913	1	7	0	0.16053224545508116	1	1
ACTG2	0.0013994089815247942	1	3	0	0.160407474866336	1	1
LMCD1	0.007131049941576411	1	5	0	0.16025879839415091	1	1
FSTL1	0.023852465402365738	1	3	0	0.16010262424955635	1	1
SPECC1L	1.9400495308113475e-9	1	5	0	0.15960171189713815	1	1
TUBGCP3	0.015095820221044876	1	13	0	-0.15903013414626044	1	1
DOCK1	3.679505197235276e-4	0.2664618353683514	10	0	0.15878519975970762	1	1
ARRDC3	0.038759814844271316	0.004348720716180859	10	1	0.1584361877844923	1	1
TCF7L2	0.03553735148011758	1	21	0	-0.15799827649156947	1	0.6666666666666666
TLN1	0.0023873572526815112	1	6	0	0.1569975333936778	1	1
ATP11B	0.0071240642012145505	0.47660340836872006	7	0	-0.15624910263007127	1	1
ANKRD27	0.04745346607126188	1	15	0	-0.15608809867448045	1	1
NEDD4L	0.022969128935749233	8.880382268934637e-4	9	1	0.15580444381459932	1	1
SKAP2	0.0032109600980540667	1	8	0	0.15550452887513536	1	1
FXR1	0.04264666870696905	0.006283608051825452	9	1	0.15534891375713217	1	1
IBTK	0.025444730178017266	1	12	0	-0.15467387154308493	1	1
CAMK2G	0.01573969908712726	1	7	0	-0.154573872090188	1	1
UBE3A	0.0017228577892753122	1	4	0	-0.15385308892796168	1	1
CAV1	1.6552886413988526e-6	1	5	0	0.15343157504123847	1	1
BICD2	0.026367288633545486	1	3	0	0.15341842990769633	1	1
ND1	0.04264077413406014	0	2	2	0.15310493851609663	1	1
FNTA	4.381893001226774e-5	1	5	0	-0.15254903168490921	1	1
NDRG2	0.039968894846008754	1	9	0	0.1522449442198101	1	1
NFE2L1	0.005832846329591317	1	6	0	0.15209595850565338	1	1
MCRS1	0.013652380041387916	1	12	0	0.15194864460604754	1	1
ZSCAN18	0.006859553214565074	1	7	0	0.15170687657451332	1	1
KCTD10	0.0038049862551946824	1	6	0	0.1515182200848555	1	1
BZW1	5.606170254301483e-7	1	7	0	0.15039111970255872	1	1
NRP1	0.021563665332608725	1	7	0	0.1494156437270349	1	1
RASAL2	0.0032469308105369447	1	4	0	0.14926852041864724	1	1
CDK10	0.04584643424058777	1	9	0	-0.1492251470228591	1	1
LOC113248631	0.011006504825570624	1	7	0	-0.14887160895845786	1	1
SPART	0.01119920655928322	1	10	0	-0.14871317034098952	1	1
OSBPL3	6.738677235177948e-4	1	4	0	-0.14865511242075735	1	1
IL6ST	0.01244753793249144	1	6	0	0.14770971482522866	1	1
AZIN1	0.04125406556873776	1	9	0	-0.14770479967268918	1	1
SYNPO2	3.1839834141547365e-4	1	9	0	0.14762855743668193	1	1
BAG6	0.03442178090757215	1	16	0	0.14758534136339238	1	1
OSBPL9	0.008166342772875975	1	9	0	0.14696459598875888	1	1
ZBTB20	0.033480300236192584	1	11	0	0.1465648414386889	1	1
TMEM43	0.0014467620430433303	1	5	0	0.14652302004801135	1	1
MTSS1	0.015254172450561924	1	10	0	0.14593282065785884	1	1
BRD8	0.048750819907955774	1	24	0	0.14584816713581747	1	1
CUNH1orf159	0.04688165181332173	1	15	0	-0.14530615541405056	1	1
RNF13	0.02855198364853577	1	14	0	0.1450816087642573	1	1
RAF1	0.029521144175598233	1	8	0	0.14402679717902678	1	1
ZMYND11	0.027467280049819194	1	10	0	0.14325049438070303	1	1
SREK1	3.044569449925552e-4	0.026783048936020844	11	1	0.14271573129635354	1	1
PSMD13	0.0020370610373787	1	8	0	0.14146586940007158	1	1
PPP6R3	8.242178040419126e-10	0.4181459382969224	22	0	-0.14142621658809695	1	1
LOC113253249	0.014727553519836923	1	4	0	0.14070549379838293	1	1
NUP98	0.009764592661032034	1	12	0	-0.14034735968388481	1	1
RBM22	0.03454825645029446	1	7	0	0.14014925257938893	1	1
RIOK3	0.01926870581174993	1	12	0	0.1398180425646485	1	1
DDX3X	0.0017395994222057926	0.7051542260530373	6	0	0.1387672854406634	1	1
CTNND1	3.0597716079937885e-20	1	12	0	0.1384816182274521	1	1
GTF2I	0.02587683776895847	1	12	0	0.1383557653384462	1	1
DST	4.430279983941531e-4	1	14	0	0.13828506506281138	1	1
MYOM1	0.028929509227485595	1	18	0	0.1373571426408014	1	1
ANP32A	0.04605670125108921	1	4	0	0.13601439042261282	1	1
CRBN	0.024499506680928304	1	8	0	-0.13535381826676318	1	1
ARHGAP24	0.024111725031585454	1	6	0	0.13374336863796504	1	1
AHSA1	0.010624893611472397	1	3	0	0.1337406032975993	1	1
ATP9A	0.019957998639861446	1	3	0	-0.13311421815322833	1	1
PDLIM7	0.03589294953418552	1	13	0	0.131788622682021	1	1
CALM1	0.02053516410807535	1	4	0	0.13168714117251568	1	1
RNF141	0.0025200784421452274	1	10	0	-0.13071761349241107	1	1
IQGAP1	0.021614703317273807	1	4	0	0.13014863265554868	1	1
GNB4	0.045067716176490136	1	6	0	0.1292475283679457	1	1
MAPK9	0.0240538224024415	1	7	0	0.12816138216692466	1	1
HNRNPU	1.950281179053455e-4	1	6	0	0.12785647406968592	1	1
LOC113249364	0.03873798515053491	1	8	0	0.12628646197539628	1	1
BIRC6	0.02133676814882996	1	10	0	-0.12606314621777737	1	1
ZNF532	0.006491820123933316	1	8	0	-0.12404021378368635	1	1
CCNL1	0.03967413597185686	1	17	0	0.12324689587089613	1	1
EEF1A1	0.007680961617447795	1	3	0	-0.11777480353901493	1	1
TSPAN9	0.014027073741485582	1	10	0	0.11672144715196221	1	1
CAND1	0.04621314539584677	1	6	0	-0.11648527227946398	1	1
