gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Skin-Ventricle)	pct_gene_expr	max_pct_tx_expr
CMPK1	0.013490379790836981	1	3	0	-0.1602165818006139	1	1
COPS3	0.027261018179848117	1	5	0	-0.1594764041565883	1	1
CLTB	0.022026582142038616	0	2	2	0.15717910471990015	1	1
TJP1	0.01431814457228128	1	10	0	0.1562652022749767	1	1
LOC113250851	0.041925337033850076	1	10	0	0.1559384750716853	1	1
SPTBN1	4.588752207861064e-5	0.6750342047443038	6	0	-0.15500412202519973	1	1
BIRC6	0.001899872992004219	1	9	0	0.15481667210343764	1	1
MCRIP2	0.02837951845738337	1	5	0	-0.15439148978155004	1	1
YWHAE	4.725106924557455e-8	1	4	0	-0.15370986624342614	1	1
HSPA9	3.4722640720199488e-6	1	5	0	0.15338227171101823	1	1
CSRP1	0.007712597827900458	1	3	0	-0.15167483798361203	1	1
RRN3	0.0011756828876214676	1	5	0	-0.15150574736574096	1	1
SH3GLB1	0.0010551872204287785	1	8	0	0.15073213601638102	1	1
GSN	5.91162789833558e-5	1	6	0	-0.15021612769741716	1	1
DCP2	0.03724814936824585	1	4	0	0.14996948373853994	1	1
PPP4R3B	0.00554467241576277	1	6	0	0.14924826127776059	1	1
LOC113249039	0.02481272567251233	0	2	2	0.14834193372890514	1	1
ND1	0.048307310192414785	0	2	2	0.14767404214177893	1	1
CA14	0.028560242881617383	1	5	0	-0.14615065013928955	1	1
COQ3	0.02353407653217618	1	6	0	-0.1440878006305583	1	1
OAZ1	0.03801388462117699	1	3	0	0.14300140984203688	1	1
RNF10	0.03274482011043911	1	7	0	0.14263543045256885	1	1
LOC113264927	0.02026037438798631	1	13	0	0.14192052735384805	1	1
ND4	9.364380425228013e-5	1	3	0	-0.1417143034259546	1	1
N4BP1	0.012378823328687599	1	4	0	0.14060486711659512	1	1
ZNF331	0.04288051418022509	1	16	0	0.13918837272999746	1	1
F8	0.011682298577474902	1	5	0	-0.13841167895362247	1	1
HNRNPC	0.01547328304511188	1	13	0	0.13735131260928937	1	1
HNRNPK	0.030658421575916642	0.2807961224248421	7	0	-0.13488973494548584	1	1
CPD	0.0013885589648066873	1	3	0	0.13432715317061392	1	1
PFKM	5.622878665590851e-4	1	7	0	-0.13357867689493935	1	1
SCP2	3.277967074373178e-8	1	5	0	0.13258499467179502	1	1
BNIP1	0.006555268997323797	1	6	0	0.1298345115313717	1	1
HNRNPD	0.02050688669738146	1	6	0	-0.12819802289310867	1	1
NDUFA9	0.031796583048311386	1	3	0	-0.12785262395713948	1	1
HDAC10	0.017048045804789445	1	22	0	-0.12675805449762292	1	0.6666666666666666
DNAJB2	0.035009385514906635	1	6	0	0.12473168761202898	1	1
FUBP1	0.017221183208111557	1	10	0	0.12071435490908788	1	1
NNT	0.012500242920403163	1	8	0	-0.12013846938135962	1	1
CDC42	7.383923480471507e-5	1	5	0	0.11478842607292512	1	1
TRIP12	0.02517702339142262	1	15	0	0.1142548784561248	1	1
ZC3H11A	0.03026715674462368	1	18	0	-0.11375373580189888	1	1
WDFY3	0.01650495809430235	1	5	0	0.11232937752054416	1	1
ZC3H14	0.048221799454645206	1	10	0	-0.11176148011528023	1	1
YBX3	0.048307310192414785	1	4	0	-0.11042395827177946	1	1
NAP1L1	5.4823168110887414e-5	1	7	0	0.10892307198508111	1	1
LAMTOR3	0.003652787063174288	1	6	0	-0.10846969158917698	1	1
VCL	0.02504729787624287	1	3	0	0.10637339799497453	1	1
MYL6	0.016769715078265926	1	3	0	0.10539625115669976	1	1
ATP5PO	0.030337076298602054	0	2	2	-0.10512196087111059	1	1
MITF	0.049862099986967216	0.2680458292196711	7	0	0.10511269392010082	1	1
SLC29A1	0.04000056490524606	1	10	0	-0.10317546365208252	1	1
HSBP1	0.004923296457780395	1	5	0	0.09696672136936631	1	1
RPL13A	1.3448656356209801e-5	1	3	0	-0.08276190329698903	1	1
MSN	0.03274482011043911	1	3	0	-0.08081920067571402	1	1
TMED2	0.048313162872240856	0	2	2	0.07363272228322049	1	1
