gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Kidney_medulla-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
RB1CC1	0.005571688871901964	0.006987138877656395	7	1	0.21703736388661088	1	1
PPP4R3B	0.008536663210570849	1	5	0	-0.21661493493264777	1	1
LOC113246291	0.02285320705669435	0.3572011846360787	10	0	0.21628033381528178	1	1
PTBP1	0.00834861645671956	0.08594277323040603	6	0	0.21609445919078515	1	1
DPH2	0.025368718190234636	1	5	0	-0.21507091010261162	1	1
CCNL1	0.016437808669464905	1	17	0	0.2150359420479625	1	1
MTSS1	0.0011032712706081358	0.02806677853754083	10	1	0.21478457823172828	1	1
CEP350	0.04910242186490276	1	4	0	-0.21467310685436716	1	1
NDUFS2	0.012431575919299042	1	10	0	0.2144799781651588	1	1
NSMAF	0.03926193211770216	1	9	0	0.21361145786208185	1	1
ATP11B	0.014940081043813213	0.05865496205532701	6	0	-0.21349468538544086	1	1
BTBD3	0.03128309853432084	1	4	0	0.21324892939838092	1	1
BORCS8	0.014938838509088628	1	8	0	0.2125505014189103	1	1
HNRNPH3	0.016903596430575017	0.4710919315342797	9	0	-0.21154917319576733	1	1
TAX1BP1	0.009895308987127708	0.12621677189217878	9	0	0.21080633574428642	1	1
ARHGEF10L	0.007181029817230495	1	8	0	0.2099084252307021	1	1
SCAMP4	0.04091239632773802	1	5	0	0.20958293319079646	1	1
PKP4	1.5916393090024111e-7	0.008945225980356814	8	2	0.20907623500597183	1	1
LOC113248431	3.837719044232156e-4	0.04381426261869081	14	1	0.2087749343569098	1	1
MLXIPL	0.04576173486874804	0.5570137233686067	16	0	0.20863532546243316	1	1
SDHA	0.037387454971422936	1	8	0	0.20839489688092472	1	1
KIF2A	0.018765195719214596	0.6406219101680454	5	0	0.20815715099408758	1	1
SNRNP70	0.0050025654391135255	0.21115973595921936	7	0	-0.20778360791156142	1	1
CUNH5orf22	0.007948850291243316	0.3045734199468359	10	0	0.20763242032730705	1	1
MTMR6	0.024370725048340057	0.14466751469433392	9	0	-0.2075865123021687	1	1
FIP1L1	1.3384771794710317e-7	0.11445069924169372	12	0	0.20729641851582287	1	1
AUP1	0.039644662143666236	1	5	0	0.2071477806407359	1	1
COL12A1	1.6463556195648118e-4	0.2182938588373307	7	0	0.20704651038445893	1	1
RBM39	0.04226522938050822	1	10	0	0.2069610787174535	1	1
TANC2	0.017582562340680747	0.6813256630646266	7	0	-0.2069062734927982	1	1
CUL4A	0.0011571553966390055	1	5	0	0.20682655113770643	1	1
SND1	0.004128167497385874	0.047815286593297514	11	1	-0.20674331837254684	1	1
EMC10	0.036985808526552415	0.6065182590025364	3	0	0.20663801776679702	1	1
ADGRF5	0.0019398102859517503	0.7801978813797219	6	0	0.20654824188953522	1	1
VEZT	0.017663426260532855	0.04809653320315089	11	1	-0.206409445452627	1	1
CDC27	0.028250242105295233	1	11	0	0.20626561522775855	1	1
TMEM199	0.04385538616719474	0.04215527738820449	7	1	-0.20613047223956354	1	1
SEC31B	0.04091239632773802	1	15	0	0.20532410884635274	1	1
PXDN	0.016147448693523487	0.0019669956858308943	5	1	-0.20469685288724826	1	1
ARHGEF3	4.135930220008226e-5	0.22745627395131837	14	0	0.20420808885173647	1	1
NCOR1	1.6092537821606908e-4	4.879397455032093e-5	8	1	-0.20401505318549293	1	1
TXN2	0.014166616412171068	1	3	0	0.20381914694588968	1	1
CUNH1orf210	0.011725430342723733	1	4	0	-0.2017623378000181	1	1
SEPT6	0.035440978473909694	0.21600265799872556	6	0	0.2007050933386468	1	1
FAM13A	5.543898949204609e-19	6.911025259135515e-5	16	2	0.20054965105558056	1	1
NFE2L2	4.1090619520786875e-4	0.00974506782616159	7	1	0.2004551470802768	1	1
PNPLA6	0.025001968860320002	1	11	0	-0.20011777861630586	1	1
PFN1	0.03583457474083362	1	3	0	0.19852576035885786	1	1
PPP1R9A	0.03558316317526015	0.3557927858417334	9	0	0.19795003474308742	1	1
TJP1	0.02419213756587538	1	11	0	0.19733224645117958	1	1
SSBP2	0.04341820066359422	1	12	0	0.19703715289360718	1	1
PANK4	0.009098408112471998	1	16	0	0.19690521684270385	1	1
POMT1	0.006460163242056566	1	13	0	0.19663333894252139	1	1
TLN1	7.227177093629785e-10	0.001123371239591268	6	1	0.1952841652331851	1	1
TACC2	0.006920365983286515	1	15	0	-0.19458165807236863	1	1
KHNYN	0.024126285817860763	1	5	0	0.19450109131727014	1	1
LOC113252869	0.0026930333789350783	2.661240108486981e-4	5	1	0.19418799722816638	1	1
LOC113258542	3.975866302324049e-5	1	14	0	-0.19384513528492908	1	1
CSRP1	0.009541155975600277	0.8613379631472015	6	0	0.1936443795842726	1	1
ADGRE5	0.004841401256078932	0.2671303237202398	9	0	0.19362764742996874	1	1
HNRNPU	0.022284635459803255	0.0039855018089923295	6	1	0.1934738766953018	1	1
SNX14	1.6816914303241583e-5	1	20	0	0.19298133241891494	1	1
NEDD1	0.01813802183210425	1	11	0	-0.1924562223428444	1	1
RPL7L1	0.009348087944120896	1	7	0	0.19052495103810327	1	1
BOC	0.02263522266201353	1	7	0	-0.1901990815889728	1	1
RAB1A	0.04929645258129415	1	5	0	0.18978363554708255	1	1
HFE	0.0011850091474906923	0.277217453479751	5	0	-0.18950207627378762	1	1
FN1	0.020671342945759653	1	12	0	-0.18925377625444978	1	1
NUDCD3	0.01481852363340207	1	4	0	0.18717351751564515	1	1
ANKMY2	0.002714577230809754	1	6	0	-0.18668728074153557	1	1
SMU1	0.01614909993559613	0.8155921750560982	7	0	0.18648498229690688	1	1
SH3BGRL2	0.014296802876480797	1	3	0	0.18579646802406782	1	1
FMNL3	0.025279407222829908	0.15627855254274028	7	0	-0.1855224751833055	1	1
MTUS1	0.01614909993559613	1	14	0	0.1854229283697028	1	1
VRK3	0.02869759190010108	1	11	0	0.18517444563610655	1	1
CLIC4	0.0011032712706081358	1	3	0	0.18491604271866816	1	1
BAZ2B	0.0021868077060931508	1	21	0	-0.18472028585609107	1	1
PSMC1	0.011926686843455676	1	6	0	0.18373132333555642	1	1
RBM6	0.0013518557209544904	1	13	0	0.1837012276513335	1	1
HNRNPA1	0.00550408532292706	0.009311867519773124	6	1	-0.1830757416061684	1	1
MECOM	0.04854907618204041	1	9	0	-0.1820202113682358	1	1
TRA2B	0.04884340129895417	0.42863705463917223	5	0	0.1811892546886057	1	1
ADNP	0.04766459112552443	1	6	0	-0.1807713259175832	1	1
SLC25A51	0.023360331035234203	1	16	0	-0.18059595533726672	1	1
GPRC5C	0.011140857445804545	0.08600172744021398	10	0	-0.17994339069220364	1	1
LOC113249104	0.032451013483682185	1	9	0	-0.17916021174884056	1	1
HSDL2	0.0419973433255906	0.09372194456553398	7	0	-0.17879282441066743	1	1
HIPK3	0.01052039916650976	1	7	0	-0.17867798593583256	1	1
ATP2C1	6.671037757947787e-12	1	11	0	-0.17858386154930675	1	1
CAT	0.005625739154158148	1	14	0	-0.1772767635000813	1	1
PTPRF	0.035849026080169905	0.006176692264283696	3	1	-0.17660542175648875	1	1
PHF14	0.013536039771425614	1	10	0	0.1760140612054235	1	1
FNTA	0.006417615146058597	0.3407245796661033	5	0	0.17583600718541212	1	1
LOC113243734	9.548309138312518e-4	1	11	0	0.17582267670636031	1	1
TBC1D4	8.034490854017645e-4	1	5	0	-0.17556111310032793	1	1
PDGFRA	0.002448642348187964	1	9	0	0.17518456408333516	1	1
MAU2	0.02869759190010108	1	3	0	0.17499671080019885	1	1
SZRD1	0.01789470598849541	1	5	0	-0.17418577009633163	1	1
LAMB1	0.01618186291914116	1	13	0	-0.17375492520150967	1	1
PI4KB	0.04009101602280784	1	12	0	0.1724796259374634	1	1
HIBADH	0.005184307421786305	0.7338746453933991	10	0	0.17240120923212746	1	1
IBTK	0.012481584834862681	1	11	0	0.17173967953506672	1	1
SIGIRR	0.019399766736048308	1	9	0	-0.17149866881993273	1	1
ZZZ3	0.03712598822715961	1	14	0	-0.16986663554361453	1	1
FGFR1	0.02894357761860407	1	8	0	-0.16944876986007051	1	1
TRAK1	0.007114933598470306	1	7	0	0.1690131067883897	1	1
PLXNB2	1.5041068903189576e-5	0.318836966371194	10	0	-0.16872635535636415	1	1
BRD8	0.002461350038996965	1	19	0	0.16685558131210526	1	1
LOC113253334	0.01914234377292091	0.993338956250526	5	0	-0.16602056765125411	1	1
LOC113244307	0.03616422390043337	1	13	0	0.16502948413099677	1	1
RPN2	8.937149578675193e-4	1	5	0	-0.1647261238823523	1	1
RAPGEF3	0.03970867588247145	1	13	0	0.16409036043854205	1	1
MATR3	0.007498420967028841	0.22849307926755902	6	0	-0.1636607104781439	1	1
AIDA	0.021718496393883985	1	3	0	0.16336820065376498	1	1
RNF41	0.005530125810687163	1	5	0	-0.16298025789980206	1	1
LOC113244053	0.045036225270905395	0.3682271892490289	9	0	-0.16145155479093018	1	1
TSC2	7.209101762197423e-4	1	6	0	0.15909496582725274	1	1
TEX10	0.03541682849555689	1	9	0	0.15842035000703159	1	1
ADRM1	0.005100129115787469	1	11	0	0.15808406456782667	1	1
SEC63	0.02709011163258785	1	8	0	0.15750328060797125	1	1
SEC31A	0.0036332558689510792	1	19	0	0.15566863143821202	1	1
DNAJC7	0.03802240665356541	1	8	0	0.15432959020941261	1	1
UNK	0.013950690149151295	1	14	0	0.15266381111701055	1	1
PTPRG	4.184334404857255e-5	1	5	0	0.15046084447954222	1	1
COQ9	0.030562921706343987	1	7	0	0.1503713379912441	1	1
OCIAD1	0.030682000981829063	1	7	0	0.1496777983750861	1	1
ADD1	0.02419213756587538	0.39581277036442025	5	0	0.14866249257295183	1	1
EVC2	0.0440570451036756	1	4	0	0.14690048559264024	1	1
PIAS1	0.04737838790707959	1	6	0	0.143756287519954	1	1
HADHB	0.04716888691212205	1	9	0	0.14295277036348047	1	1
CCT5	0.04116450658180638	1	7	0	0.14247876800812015	1	1
CREB3	0.017211819409995836	1	6	0	-0.1419621179242342	1	1
LOC113265126	0.008706879528908737	1	4	0	0.14084808713182195	1	1
LOC113246261	0.024270551610186486	1	12	0	-0.14041357194233012	1	1
ESYT2	0.04766459112552443	1	9	0	0.13986841271479256	1	1
LOC113267890	0.020671342945759653	1	13	0	-0.1397568394729773	1	1
DCAF11	0.029077965067332175	1	14	0	0.13951444701224078	1	1
PRKAR1A	0.0017655244057491503	1	6	0	-0.13924368371474527	1	1
MBNL1	0.01995979519353065	1	10	0	0.13847282168609845	1	1
KDM3A	0.04147830036672494	1	8	0	0.1380714566908594	1	1
TNKS1BP1	0.03480111466345764	1	3	0	0.13702329999945578	1	1
MTCH2	0.04716888691212205	1	6	0	0.13579602987138129	1	1
DDX3X	0.03811704025675186	1	6	0	0.13317990606433294	1	1
RNF141	0.0033697682093914564	1	9	0	-0.13290089960677784	1	1
ATP2B1	0.04665220089555555	1	6	0	0.13206937633019508	1	1
CHPT1	0.03810986513390094	1	3	0	0.12980143283725532	1	1
PC	0.04884796398201195	1	15	0	0.12562501215877608	1	1
SRSF7	0.010536995987497765	1	9	0	-0.12444307807356642	1	1
GTF2I	0.021402549009284504	1	13	0	0.124361073826038	1	1
QKI	0.047050446971477373	1	5	0	0.12142674282458521	1	1
SRP72	0.018765195719214596	1	4	0	0.12080582708782289	1	1
CDC42BPA	3.3574474438960816e-5	1	6	0	-0.11916462501133593	1	1
NSD1	0.011881838693033735	1	9	0	-0.1182160343526284	1	1
SKAP2	0.0011823569919134048	1	8	0	-0.11767509439066265	1	1
CPSF6	0.028544848354660812	1	4	0	0.1176003740008978	1	1
ARHGAP24	0.0015379205283348896	1	7	0	0.11548385444604624	1	1
HDLBP	0.029145649518003143	1	13	0	-0.11533135424602217	1	1
GPI	0.0070227081283876815	1	5	0	0.1105775992421883	1	1
MXRA8	0.035440978473909694	1	3	0	0.11035761094893301	1	1
MTDH	0.041656626785803605	1	3	0	-0.10930667083642992	1	1
FARP1	0.04787175541087836	1	6	0	0.10005230913378499	1	1
