gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Muscle-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
RPS24	0.0025105913232953314	0.00106240178398673	3	1	-0.24297570154242754	1	1
SAFB	1.3176424913225504e-4	0.03162467251310958	12	1	0.24236112372866048	1	1
NCOR1	1.1477530148757473e-5	0.005556103490548386	9	2	0.24197386402779789	1	1
LOC113267246	0.042254916063878434	1	10	0	0.24189330572855017	1	1
ETF1	0.03134278160936239	1	7	0	0.24153746057830128	1	1
CAVIN1	8.967129212292961e-5	0.01588241387502513	5	2	-0.2411384512105616	1	1
DZIP3	0.0022421627385112303	1	11	0	0.24069632311815367	1	1
CCSER2	0.04502705793193264	0.9294116649636873	9	0	0.23966833922008812	1	1
PSMD13	0.0021875390413433195	1	8	0	0.23909281182862696	1	1
RBM39	0.0022464866128758857	1	8	0	0.2380229793762725	1	1
LOC113251315	0.0026599613515977815	1	14	0	-0.2370680990235677	1	1
RAD21	0.029310577354614342	1	10	0	0.2370441728078415	1	1
TANC2	0.022951845837761328	1	9	0	-0.23602059971266834	1	0.75
SHARPIN	0.04368372275735983	1	5	0	0.23553046119441792	1	1
AFDN	1.3263211288543487e-6	0.3364018146031986	13	0	-0.23534095945949574	1	1
SRSF11	0.04646588462760821	1	10	0	0.23514115434070787	1	1
SEC31B	0.003355348621164815	1	16	0	0.2344537790011921	1	1
PCNP	0.00393582313895576	1	9	0	-0.23432914974137983	1	1
SRSF1	0.027220393832573155	1	12	0	-0.23388632860305064	1	1
HSDL2	2.137531260690349e-5	1	7	0	0.23368488635551563	1	1
WDTC1	0.00913729736934745	1	5	0	0.23207108054103695	1	1
DST	0.008292893701327032	0.14801624445277545	14	0	0.23198260287180678	1	1
HAT1	0.046244391902914704	0.308142746583852	5	0	-0.2312346801827154	1	1
ATP2A1	1.5097757148248237e-5	1	16	0	0.22855295984480034	1	0.75
CRYAB	0.00959836470992817	0.14617396380295553	4	0	0.22838382772224464	1	1
ALS2	0.018686677225107768	1	11	0	0.22767365533769418	1	1
EPC1	0.013495524978100519	0.3148384261703665	6	0	-0.2273838216269043	1	1
ATXN3	0.006146614175977676	0.44036166128930737	10	0	0.22727910362607676	1	1
DOCK1	0.013692750013110419	0.04156874585365446	10	1	0.2267054979699204	1	1
ASPSCR1	4.3161054459256036e-4	1	15	0	-0.2265493130514834	1	1
RNF31	0.005610986039138466	0.04695443721396713	7	1	0.22582965591933593	1	1
RPL21	0.029902837675794575	0	2	2	0.22529779551210127	1	1
UACA	1.588630205479819e-5	0.0017428000856837336	8	1	0.22462151427084998	1	1
RPL7L1	0.006314682124901471	0.1417049842011467	7	0	-0.2244972742802441	1	1
SRSF4	0.03134278160936239	1	4	0	-0.22378653129981407	1	1
DCAF8	0.004838839704962547	0.32481298040273293	8	0	0.2235296563524108	1	1
MYO18A	7.160773006519093e-8	0.5064315060545738	7	0	0.2234635716508221	1	1
CSE1L	0.012265432114413484	1	10	0	0.22330175020148868	1	1
UCKL1	0.0017776395778591036	1	15	0	-0.22278878032196678	1	1
RPS6KC1	0.022464163189662975	1	12	0	-0.22250046662464792	1	1
CNBP	0.01252669400692272	0.05599358754696906	9	0	0.22154921663938534	1	1
STOM	0.0061452283121941455	0.02536121032035731	9	1	-0.2208060990921114	1	1
CCDC57	0.03212462528985664	1	9	0	0.2199484719557857	1	0.75
ITSN1	0.0064727915549494044	1	9	0	0.21965297056393213	1	1
PHKB	0.0010216274898574044	1	17	0	0.21956929296026303	1	0.75
LOC113265424	4.2823207860475116e-5	0.7786218798714183	5	0	-0.219260925315827	1	1
U2SURP	0.015997723897695493	0.0018057812930223015	6	1	0.21831100406350235	1	1
ASCC2	0.017188943312016834	1	13	0	-0.2178844731702549	1	1
GLRX3	0.025258984948694285	1	5	0	0.2178434267896031	1	1
RAPGEF3	0.00455363436900375	1	13	0	0.2176587217455582	1	1
HNRNPA1	0.02916712269533423	0.1425627548721117	5	0	0.21726367050262196	1	1
ATP2C1	9.670357683411622e-6	0.723416423383312	10	0	-0.21663174842416844	1	1
DDX42	0.032496262847966195	1	7	0	0.21634904608626265	1	1
SPIN1	0.022789417969151925	1	5	0	0.21625911015107824	1	1
CDV3	4.078283179380526e-6	0.2688415183200593	5	0	0.21625204426075012	1	1
ADNP	0.029748425076942097	1	5	0	0.21552689790117616	1	1
PHLDB2	0.0028049498478057737	0.664647766848017	12	0	-0.21504804535589153	1	1
RAI14	0.025451087535135492	0.19760105713288595	12	0	-0.21475341002950563	1	1
TACC2	1.3413295395890717e-6	0.039435004247812544	15	1	0.21442858567142867	1	1
ARNT	0.006660804091077171	1	12	0	0.2136036821075267	1	1
TRAF3IP2	0.018559724102413463	0.17826561710956326	7	0	0.2135617057966716	1	1
TTPAL	0.022727497477479947	1	6	0	0.21327027567684262	1	1
SLC25A12	1.1795107268883222e-4	1	11	0	-0.21181206482109172	1	1
DGKZ	0.012634010044420966	1	10	0	-0.21161564268254512	1	1
LMCD1	4.7550160638235055e-4	0.01873527261857285	5	1	0.21063667522908613	1	1
MYOM1	5.370964731443123e-6	0.004269627806579041	12	1	0.21026237578835022	1	1
SLC25A36	0.018700045163030386	1	7	0	0.20908988972476852	1	1
SBF1	0.02120300551963558	0.1995591803143125	3	0	0.20729654833169708	1	1
TTC3	0.005896204954604161	9.70044078402441e-4	11	1	0.2072428716764681	1	1
WWP1	6.494061287841562e-4	0.5301756176441048	13	0	0.2071921393120861	1	1
GOLGA4	5.0172032326958e-4	0.04210743188159226	9	1	0.2068602491687922	1	1
ARHGEF7	1.1080752627906457e-15	0.0968582951440599	13	0	0.20624150653672232	1	1
ANKMY2	0.009588055735932239	1	6	0	0.20619759488993838	1	1
SMARCA2	1.2416906586703233e-5	0.08416429757419419	13	0	0.20517905518697435	1	1
BAG6	0.013093072902488625	0.23331325476111736	13	0	-0.20455772071814776	1	1
ATP6V1B2	0.04136494746427659	1	3	0	-0.2041812352247173	1	1
CTNND1	0.032747272804327945	1	14	0	-0.20314510789017481	1	1
COPB1	0.043014296413416184	0.10233838542886517	6	0	0.20224286945927292	1	1
TSC22D1	0.019028871257243066	0.9214487569035893	7	0	0.20173945486216224	1	1
LOC113251245	0.01514275153665806	1	11	0	0.20070706048297304	1	1
LOC113249364	0.002619214083910567	1	8	0	0.2001870593058634	1	1
RBM6	2.2051032750826748e-4	1	15	0	0.1996487481172288	1	1
KANSL3	4.29172367048221e-5	1	16	0	-0.19957390172210857	1	1
ARHGEF10L	0.007136279102965888	0.6673473814722766	8	0	-0.19943130804057718	1	1
POLB	0.018631991293120213	1	6	0	0.19658347870254703	1	1
YBX3	1.834722757335265e-4	0.10506299525233448	6	0	0.19539668988319814	1	1
DELE1	0.04898311447691572	0.02434455085584987	4	1	0.19419602055721552	1	1
CAST	0.011081372171210836	1	13	0	-0.1939582735047254	1	1
LOC113267890	9.914950954275903e-4	1	14	0	-0.1935076708132356	1	1
SRSF5	0.015455087327142328	0.4368173972989909	12	0	0.1933828978458008	1	1
IST1	0.006698958515131446	1	8	0	0.1928546264916342	1	1
LOC113252869	0.015975871015031354	1	6	0	0.1907347509428411	1	1
SLMAP	1.7670134201649238e-16	0.08791512363913744	14	0	0.19066720523260772	1	1
MEF2C	2.000455170929224e-9	1	17	0	0.1893069407457524	1	1
KIF13A	0.03792901101781658	0.8169468572486441	3	0	0.18721611223954138	1	1
CTSB	0.011549185353462041	1	5	0	0.18522723359003246	1	1
CUL4A	0.03263831247845873	1	5	0	0.18433756277804458	1	1
CCT5	0.005978401515809425	1	7	0	0.18357489449150655	1	1
COQ8A	0.0092802018659832	1	8	0	0.1831135918105652	1	1
GIT2	0.02451578003612728	1	13	0	-0.18225810065046763	1	1
RAF1	2.0308519268966632e-4	1	9	0	-0.1803809310372726	1	1
MBD1	0.006696515805333464	1	25	0	0.17980589170720712	1	1
SYNE1	0.02646327202779874	1	9	0	0.17825298654525246	1	1
MPDZ	2.781742873522826e-4	1	11	0	-0.176477847011693	1	1
TPD52L2	0.041774321045631425	1	10	0	-0.17627542586772238	1	1
CALU	0.015506082933356476	1	7	0	0.1761708528892133	1	1
UCHL5	0.012015120466831127	1	9	0	0.17552056959516962	1	1
B3GALNT1	0.03364629951129097	1	14	0	-0.17393509462040135	1	1
TEAD4	0.01473624424771427	0.5094881211210729	5	0	0.17379888475306146	1	1
MTCH2	0.02136739714574691	1	6	0	0.17323958542644247	1	1
FNTA	1.957529965064208e-4	1	6	0	-0.17262408608049054	1	1
PFKM	0.010104662232382636	1	8	0	0.1724933877712824	1	1
PANK4	0.007756104259538091	1	16	0	0.17225224451378293	1	1
DCUN1D1	2.4681433134067445e-4	1	15	0	-0.1702774152345405	1	1
LOC113265994	0.024461439478876936	1	11	0	0.1697589221337451	1	1
USP15	0.029028144927499586	1	14	0	0.16964221766971707	1	1
MPRIP	0.021846191025777388	1	6	0	0.16962945078153174	1	1
FUOM	0.04136494746427659	1	9	0	0.16915477401359225	1	1
SDHA	1.4753366141029235e-4	1	10	0	0.16760622182127316	1	1
PCBP2	0.042737177622139896	1	9	0	-0.16757316707688164	1	1
HADHB	0.00839920819271125	1	10	0	0.16700988142284245	1	1
FNBP1L	0.0357967298205313	1	9	0	-0.16660305000208606	1	1
ARHGAP24	0.002769542887152449	1	7	0	0.16096362845739176	1	1
NAP1L1	0.01681762122748344	1	7	0	0.1592284549218354	1	1
ABCC9	0.0026599613515977815	1	14	0	0.15745080415395696	1	1
UBE2D3	1.5725076323452717e-7	1	11	0	0.15679899486634744	1	1
CAT	0.02288024986573673	1	15	0	0.15494839307139618	1	1
ALDH9A1	0.0024911484823134157	1	7	0	0.15429619404726724	1	1
PIAS2	0.021514055955674797	1	4	0	-0.15343865149852648	1	1
LOC113265126	0.015169578244629377	1	4	0	0.14957992580571522	1	1
PPFIBP1	0.017408021182508664	1	12	0	0.14536957929045816	1	1
AUP1	0.04357841040170002	1	6	0	0.1402681306491237	1	1
HIBADH	0.01705298086777154	0.6274371087583491	10	0	0.13933954242841978	1	1
GPI	0.008840290144448393	1	5	0	0.13673800065945746	1	1
TRIP12	1.403414431683616e-4	1	13	0	0.13599744750153966	1	1
PHF14	0.0016044118361478042	1	10	0	0.13168440772519452	1	1
LMNA	0.02363297852688916	1	4	0	0.12647829542426337	1	1
NCOR2	0.011967987146470932	1	7	0	0.12114078494282943	1	1
STAU2	0.02330139169334139	1	12	0	0.1201688478352911	1	1
BZW1	0.04254524600667872	1	7	0	0.11486264751761677	1	1
PNP	6.551039066949819e-5	1	5	0	0.10328158966141297	1	1
AHNAK	0.028776042856537006	1	4	0	-0.091465627850473	1	1
MATR3	0.03680114085562615	1	4	0	-0.08174393282375711	1	1
