Orthogroup	ailMel.longCDS.prots	homSap.longCDS.prots	ursAme.longCDS.prots	ursArc.longCDS.prots	ursMar.longCDS.prots
OG0019836			transcript_ENSUAMT00000030774		
OG0019837			transcript_ENSUAMT00000013488		
OG0019838			transcript_ENSUAMT00000037181		
OG0019839			transcript_ENSUAMT00000037183		
OG0019840			transcript_ENSUAMT00000028680		
OG0019841			transcript_ENSUAMT00000040674		
OG0019842			transcript_ENSUAMT00000011183		
OG0019843			transcript_ENSUAMT00000034136		
OG0019844			transcript_ENSUAMT00000022766		
OG0019845			transcript_ENSUAMT00000039273		
OG0019846			transcript_ENSUAMT00000010923		
OG0019847			transcript_ENSUAMT00000020406		
OG0019848			transcript_ENSUAMT00000016834		
OG0019849			transcript_ENSUAMT00000018133		
OG0019850			transcript_ENSUAMT00000028499		
OG0019851			transcript_ENSUAMT00000041209		
OG0019852			transcript_ENSUAMT00000041214		
OG0019853			transcript_ENSUAMT00000033380		
OG0019854			transcript_ENSUAMT00000004701		
OG0019855			transcript_ENSUAMT00000002428		
OG0019856			transcript_ENSUAMT00000002435		
OG0019857			transcript_ENSUAMT00000028431		
OG0019858			transcript_ENSUAMT00000040770		
OG0019859			transcript_ENSUAMT00000005722		
OG0019860			transcript_ENSUAMT00000002526		
OG0019861			transcript_ENSUAMT00000002427		
OG0019862			transcript_ENSUAMT00000014963		
OG0019863			transcript_ENSUAMT00000037271		
OG0019864			transcript_ENSUAMT00000033080		
OG0019865			transcript_ENSUAMT00000000310		
OG0019866			transcript_ENSUAMT00000000361		
OG0019867			transcript_ENSUAMT00000024950		
OG0019868			transcript_ENSUAMT00000037794		
OG0019869			transcript_ENSUAMT00000013281		
OG0019870			transcript_ENSUAMT00000040014		
OG0019871			transcript_ENSUAMT00000003995		
OG0019872			transcript_ENSUAMT00000026747		
OG0019873			transcript_ENSUAMT00000000922		
OG0019874			transcript_ENSUAMT00000010552		
OG0019875			transcript_ENSUAMT00000004009		
OG0019876			transcript_ENSUAMT00000020429		
OG0019877			transcript_ENSUAMT00000002486		
OG0019878			transcript_ENSUAMT00000003237		
OG0019879			transcript_ENSUAMT00000015716		
OG0019880			transcript_ENSUAMT00000013487		
OG0019881			transcript_ENSUAMT00000013500		
OG0019882			transcript_ENSUAMT00000002904		
OG0019883			transcript_ENSUAMT00000033679		
OG0019884			transcript_ENSUAMT00000007317		
OG0019885			transcript_ENSUAMT00000021836		
OG0019886			transcript_ENSUAMT00000017481		
OG0019887			transcript_ENSUAMT00000016055		
OG0019888			transcript_ENSUAMT00000019067		
OG0019889			transcript_ENSUAMT00000019070		
OG0019890			transcript_ENSUAMT00000019080		
OG0019891			transcript_ENSUAMT00000011000		
OG0019892			transcript_ENSUAMT00000000242		
OG0019893			transcript_ENSUAMT00000039014		
OG0019894			transcript_ENSUAMT00000039028		
OG0019895			transcript_ENSUAMT00000013562		
OG0019896			transcript_ENSUAMT00000009068		
OG0019897			transcript_ENSUAMT00000031401		
OG0019898			transcript_ENSUAMT00000003525		
OG0019899			transcript_ENSUAMT00000022174		
OG0019900			transcript_ENSUAMT00000008842		
OG0019901			transcript_ENSUAMT00000004282		
OG0019902			transcript_ENSUAMT00000022136		
OG0019903			transcript_ENSUAMT00000024467		
OG0019904			transcript_ENSUAMT00000036999		
OG0019905			transcript_ENSUAMT00000009357		
OG0019906			transcript_ENSUAMT00000034473		
OG0019907			transcript_ENSUAMT00000017010		
OG0019908			transcript_ENSUAMT00000006327		
OG0019909			transcript_ENSUAMT00000035610		
OG0019910			transcript_ENSUAMT00000036151		
OG0019911			transcript_ENSUAMT00000023283		
OG0019912			transcript_ENSUAMT00000024181		
OG0019913			transcript_ENSUAMT00000038712		
OG0019914			transcript_ENSUAMT00000025788		
OG0019915			transcript_ENSUAMT00000002426		
OG0019916			transcript_ENSUAMT00000002436		
OG0019917			transcript_ENSUAMT00000028181		
OG0019918			transcript_ENSUAMT00000030663		
OG0019919			transcript_ENSUAMT00000010498		
OG0019920			transcript_ENSUAMT00000010507		
OG0019921			transcript_ENSUAMT00000003654		
OG0019922			transcript_ENSUAMT00000041022		
OG0019923			transcript_ENSUAMT00000025084		
OG0019924			transcript_ENSUAMT00000039294		
OG0019925			transcript_ENSUAMT00000025991		
OG0019926			transcript_ENSUAMT00000025995		
OG0019927			transcript_ENSUAMT00000031351		
OG0019928			transcript_ENSUAMT00000016629		
OG0019929			transcript_ENSUAMT00000012912		
OG0019930			transcript_ENSUAMT00000008051		
OG0019931			transcript_ENSUAMT00000024411		
OG0019932			transcript_ENSUAMT00000040020		
OG0019933			transcript_ENSUAMT00000018075		
OG0019934			transcript_ENSUAMT00000002618		
OG0019935			transcript_ENSUAMT00000002624		
OG0019936			transcript_ENSUAMT00000020200		
OG0019937			transcript_ENSUAMT00000022822		
OG0019938			transcript_ENSUAMT00000013960		
OG0019939			transcript_ENSUAMT00000003008		
OG0019940			transcript_ENSUAMT00000013715		
OG0019941			transcript_ENSUAMT00000014393		
OG0019942			transcript_ENSUAMT00000041509		
OG0019943			transcript_ENSUAMT00000022664		
OG0019944			transcript_ENSUAMT00000005044		
OG0019945			transcript_ENSUAMT00000032430		
OG0019946			transcript_ENSUAMT00000016891		
OG0019947			transcript_ENSUAMT00000013754		
OG0019948			transcript_ENSUAMT00000017843		
OG0019949			transcript_ENSUAMT00000001609		
OG0019950			transcript_ENSUAMT00000037910		
OG0019951			transcript_ENSUAMT00000040126		
OG0019952			transcript_ENSUAMT00000000058		
OG0019953			transcript_ENSUAMT00000008141		
OG0019954			transcript_ENSUAMT00000007853		
OG0019955			transcript_ENSUAMT00000007866		
OG0019956			transcript_ENSUAMT00000015213		
OG0019957			transcript_ENSUAMT00000038846		
OG0019958			transcript_ENSUAMT00000005764		
OG0019959			transcript_ENSUAMT00000011524		
OG0019960			transcript_ENSUAMT00000002094		
OG0019961			transcript_ENSUAMT00000022445		
OG0019962			transcript_ENSUAMT00000022454		
OG0019963			transcript_ENSUAMT00000018040		
OG0019964			transcript_ENSUAMT00000032538		
OG0019965			transcript_ENSUAMT00000014703		
OG0019966			transcript_ENSUAMT00000035887		
OG0019967			transcript_ENSUAMT00000035891		
OG0019968			transcript_ENSUAMT00000025613		
OG0019969			transcript_ENSUAMT00000025614		
OG0019970			transcript_ENSUAMT00000011792		
OG0019971			transcript_ENSUAMT00000023000		
OG0019972			transcript_ENSUAMT00000016284		
OG0019973			transcript_ENSUAMT00000032288		
OG0019974			transcript_ENSUAMT00000017853		
OG0019975			transcript_ENSUAMT00000007425		
OG0019976			transcript_ENSUAMT00000034663		
OG0019977			transcript_ENSUAMT00000038345		
OG0019978			transcript_ENSUAMT00000010385		
OG0019979			transcript_ENSUAMT00000036345		
OG0019980			transcript_ENSUAMT00000036642		
OG0019981			transcript_ENSUAMT00000014148		
OG0019982			transcript_ENSUAMT00000017543		
OG0019983			transcript_ENSUAMT00000037930		
OG0019984			transcript_ENSUAMT00000041192		
OG0019985			transcript_ENSUAMT00000021766		
OG0019986			transcript_ENSUAMT00000017911		
OG0019987			transcript_ENSUAMT00000017941		
OG0019988			transcript_ENSUAMT00000018435		
OG0019989			transcript_ENSUAMT00000001299		
OG0019990			transcript_ENSUAMT00000011513		
OG0019991			transcript_ENSUAMT00000041173		
OG0019992			transcript_ENSUAMT00000021198		
OG0019993			transcript_ENSUAMT00000015832		
OG0019994			transcript_ENSUAMT00000030625		
OG0019995			transcript_ENSUAMT00000007916		
OG0019996			transcript_ENSUAMT00000039115		
OG0019997			transcript_ENSUAMT00000003759		
OG0019998			transcript_ENSUAMT00000030412		
OG0019999			transcript_ENSUAMT00000012350		
OG0020000			transcript_ENSUAMT00000030596		
OG0020001			transcript_ENSUAMT00000023411		
OG0020002			transcript_ENSUAMT00000030209		
OG0020003			transcript_ENSUAMT00000024552		
OG0020004			transcript_ENSUAMT00000024554		
OG0020005			transcript_ENSUAMT00000000720		
OG0020006			transcript_ENSUAMT00000018646		
OG0020007			transcript_ENSUAMT00000022502		
OG0020008			transcript_ENSUAMT00000038059		
OG0020009			transcript_ENSUAMT00000012197		
OG0020010			transcript_ENSUAMT00000030909		
OG0020011			transcript_ENSUAMT00000019570		
OG0020012			transcript_ENSUAMT00000031053		
OG0020013			transcript_ENSUAMT00000012824		
OG0020014			transcript_ENSUAMT00000020296		
OG0020015			transcript_ENSUAMT00000012077		
OG0020016			transcript_ENSUAMT00000035435		
OG0020017			transcript_ENSUAMT00000012538		
OG0020018			transcript_ENSUAMT00000003577		
OG0020019			transcript_ENSUAMT00000006918		
OG0020020			transcript_ENSUAMT00000038276		
OG0020021			transcript_ENSUAMT00000020159		
OG0020022			transcript_ENSUAMT00000036677		
OG0020023			transcript_ENSUAMT00000000081		
OG0020024			transcript_ENSUAMT00000013431		
OG0020025			transcript_ENSUAMT00000032520		
OG0020026			transcript_ENSUAMT00000034313		
OG0020027			transcript_ENSUAMT00000018530		
OG0020028			transcript_ENSUAMT00000032573		
OG0020029			transcript_ENSUAMT00000013694		
OG0020030			transcript_ENSUAMT00000019990		
OG0020031			transcript_ENSUAMT00000041361		
OG0020032			transcript_ENSUAMT00000001561		
OG0020033			transcript_ENSUAMT00000038831		
OG0020034			transcript_ENSUAMT00000011917		
OG0020035			transcript_ENSUAMT00000032770		
OG0020036			transcript_ENSUAMT00000000061		
OG0020037			transcript_ENSUAMT00000003727		
OG0020038			transcript_ENSUAMT00000023156		
OG0020039			transcript_ENSUAMT00000031964		
OG0020040			transcript_ENSUAMT00000018560		
OG0020041			transcript_ENSUAMT00000032821		
OG0020042			transcript_ENSUAMT00000034328		
OG0020043			transcript_ENSUAMT00000038567		
OG0020044			transcript_ENSUAMT00000004164		
OG0020045			transcript_ENSUAMT00000023352		
OG0020046			transcript_ENSUAMT00000015277		
OG0020047			transcript_ENSUAMT00000017391		
OG0020048			transcript_ENSUAMT00000011494		
OG0020049			transcript_ENSUAMT00000032615		
OG0020050			transcript_ENSUAMT00000039646		
OG0020051			transcript_ENSUAMT00000007025		
OG0020052			transcript_ENSUAMT00000007027		
OG0020053			transcript_ENSUAMT00000007039		
OG0020054			transcript_ENSUAMT00000030772		
OG0020055			transcript_ENSUAMT00000038952		
OG0020056			transcript_ENSUAMT00000038434		
OG0020057			transcript_ENSUAMT00000030104		
OG0020058			transcript_ENSUAMT00000030105		
OG0020059			transcript_ENSUAMT00000030178		
OG0020060			transcript_ENSUAMT00000030181		
OG0020061			transcript_ENSUAMT00000030182		
OG0020062			transcript_ENSUAMT00000001913		
OG0020063			transcript_ENSUAMT00000009541		
OG0020064			transcript_ENSUAMT00000001307		
OG0020065			transcript_ENSUAMT00000013785		
OG0020066			transcript_ENSUAMT00000035259		
OG0020067			transcript_ENSUAMT00000025474		
OG0020068			transcript_ENSUAMT00000015622		
OG0020069			transcript_ENSUAMT00000038930		
OG0020070			transcript_ENSUAMT00000002362		
OG0020071			transcript_ENSUAMT00000006476		
OG0020072			transcript_ENSUAMT00000009824		
OG0020073			transcript_ENSUAMT00000026432		
OG0020074			transcript_ENSUAMT00000021487		
OG0020075			transcript_ENSUAMT00000036072		
OG0020076			transcript_ENSUAMT00000011356		
OG0020077			transcript_ENSUAMT00000039238		
OG0020078			transcript_ENSUAMT00000001989		
OG0020079			transcript_ENSUAMT00000031070		
OG0020080			transcript_ENSUAMT00000020947		
OG0020081			transcript_ENSUAMT00000007744		
OG0020082			transcript_ENSUAMT00000025713		
OG0020083			transcript_ENSUAMT00000019166		
OG0020084			transcript_ENSUAMT00000000440		
OG0020085			transcript_ENSUAMT00000024697		
OG0020086			transcript_ENSUAMT00000005063		
OG0020087			transcript_ENSUAMT00000011576		
OG0020088			transcript_ENSUAMT00000036074		
OG0020089			transcript_ENSUAMT00000021733		
OG0020090			transcript_ENSUAMT00000021746		
OG0020091			transcript_ENSUAMT00000011497		
OG0020092			transcript_ENSUAMT00000025216		
OG0020093			transcript_ENSUAMT00000018994		
OG0020094			transcript_ENSUAMT00000013930		
OG0020095			transcript_ENSUAMT00000019133		
OG0020096			transcript_ENSUAMT00000012676		
OG0020097			transcript_ENSUAMT00000039912		
OG0020098			transcript_ENSUAMT00000037407		
OG0020099			transcript_ENSUAMT00000037507		
OG0020100			transcript_ENSUAMT00000037555		
OG0020101			transcript_ENSUAMT00000031574		
OG0020102			transcript_ENSUAMT00000005523		
OG0020103			transcript_ENSUAMT00000029740		
OG0020104			transcript_ENSUAMT00000016619		
OG0020105			transcript_ENSUAMT00000027673		
OG0020106			transcript_ENSUAMT00000036738		
OG0020107			transcript_ENSUAMT00000000362		
OG0020108			transcript_ENSUAMT00000018710		
OG0020109			transcript_ENSUAMT00000033473		
OG0020110			transcript_ENSUAMT00000031112		
OG0020111			transcript_ENSUAMT00000008238		
OG0020112			transcript_ENSUAMT00000008256		
OG0020113			transcript_ENSUAMT00000035150		
OG0020114			transcript_ENSUAMT00000016862		
OG0020115			transcript_ENSUAMT00000014710		
OG0020116			transcript_ENSUAMT00000001354		
OG0020117			transcript_ENSUAMT00000029083		
OG0020118			transcript_ENSUAMT00000039583		
OG0020119			transcript_ENSUAMT00000029559		
OG0020120			transcript_ENSUAMT00000017390		
OG0020121			transcript_ENSUAMT00000017629		
OG0020122			transcript_ENSUAMT00000035624		
OG0020123			transcript_ENSUAMT00000008235		
OG0020124			transcript_ENSUAMT00000017298		
OG0020125			transcript_ENSUAMT00000006772		
OG0020126			transcript_ENSUAMT00000006796		
OG0020127			transcript_ENSUAMT00000008242		
OG0020128			transcript_ENSUAMT00000024705		
OG0020129			transcript_ENSUAMT00000034390		
OG0020130			transcript_ENSUAMT00000040432		
OG0020131			transcript_ENSUAMT00000026857		
OG0020132			transcript_ENSUAMT00000026877		
OG0020133			transcript_ENSUAMT00000011851		
OG0020134			transcript_ENSUAMT00000017205		
OG0020135			transcript_ENSUAMT00000036383		
OG0020136			transcript_ENSUAMT00000002317		
OG0020137			transcript_ENSUAMT00000009740		
OG0020138			transcript_ENSUAMT00000027151		
OG0020139			transcript_ENSUAMT00000023095		
OG0020140			transcript_ENSUAMT00000003528		
OG0020141			transcript_ENSUAMT00000028710		
OG0020142			transcript_ENSUAMT00000014114		
OG0020143			transcript_ENSUAMT00000033900		
OG0020144			transcript_ENSUAMT00000012210		
OG0020145			transcript_ENSUAMT00000012211		
OG0020146			transcript_ENSUAMT00000028836		
OG0020147			transcript_ENSUAMT00000002455		
OG0020148			transcript_ENSUAMT00000023148		
OG0020149			transcript_ENSUAMT00000015891		
OG0020150			transcript_ENSUAMT00000006043		
OG0020151			transcript_ENSUAMT00000003679		
OG0020152			transcript_ENSUAMT00000021214		
OG0020153			transcript_ENSUAMT00000021217		
OG0020154			transcript_ENSUAMT00000021221		
OG0020155			transcript_ENSUAMT00000028546		
OG0020156			transcript_ENSUAMT00000012732		
OG0020157			transcript_ENSUAMT00000012735		
OG0020158			transcript_ENSUAMT00000012768		
OG0020159			transcript_ENSUAMT00000019707		
OG0020160			transcript_ENSUAMT00000028165		
OG0020161			transcript_ENSUAMT00000011519		
OG0020162			transcript_ENSUAMT00000005699		
OG0020163			transcript_ENSUAMT00000019216		
OG0020164			transcript_ENSUAMT00000011640		
OG0020165			transcript_ENSUAMT00000001807		
OG0020166			transcript_ENSUAMT00000012452		
OG0020167			transcript_ENSUAMT00000016266		
OG0020168			transcript_ENSUAMT00000014071		
OG0020169			transcript_ENSUAMT00000000934		
OG0020170			transcript_ENSUAMT00000037093		
OG0020171			transcript_ENSUAMT00000013062		
OG0020172			transcript_ENSUAMT00000001136		
OG0020173			transcript_ENSUAMT00000023427		
OG0020174			transcript_ENSUAMT00000033299		
OG0020175			transcript_ENSUAMT00000037592		
OG0020176			transcript_ENSUAMT00000024349		
OG0020177			transcript_ENSUAMT00000014626		
OG0020178			transcript_ENSUAMT00000007596		
OG0020179			transcript_ENSUAMT00000041171		
OG0020180			transcript_ENSUAMT00000027020		
OG0020181			transcript_ENSUAMT00000013428		
OG0020182			transcript_ENSUAMT00000007937		
OG0020183			transcript_ENSUAMT00000006453		
OG0020184			transcript_ENSUAMT00000040937		
OG0020185			transcript_ENSUAMT00000024690		
OG0020186			transcript_ENSUAMT00000022763		
OG0020187			transcript_ENSUAMT00000008465		
OG0020188			transcript_ENSUAMT00000003822		
OG0020189			transcript_ENSUAMT00000003825		
OG0020190			transcript_ENSUAMT00000014394		
OG0020191			transcript_ENSUAMT00000012335		
OG0020192			transcript_ENSUAMT00000003449		
OG0020193			transcript_ENSUAMT00000005376		
OG0020194			transcript_ENSUAMT00000006136		
OG0020195			transcript_ENSUAMT00000019013		
OG0020196			transcript_ENSUAMT00000000846		
OG0020197			transcript_ENSUAMT00000034585		
OG0020198			transcript_ENSUAMT00000034589		
OG0020199			transcript_ENSUAMT00000024858		
OG0020200			transcript_ENSUAMT00000021053		
OG0020201			transcript_ENSUAMT00000025620		
OG0020202			transcript_ENSUAMT00000019799		
OG0020203			transcript_ENSUAMT00000013743		
OG0020204			transcript_ENSUAMT00000039335		
OG0020205			transcript_ENSUAMT00000033270		
OG0020206			transcript_ENSUAMT00000007813		
OG0020207			transcript_ENSUAMT00000006507		
OG0020208			transcript_ENSUAMT00000012880		
OG0020209			transcript_ENSUAMT00000012884		
OG0020210			transcript_ENSUAMT00000004296		
OG0020211			transcript_ENSUAMT00000012550		
OG0020212			transcript_ENSUAMT00000002983		
OG0020213			transcript_ENSUAMT00000037232		
OG0020214			transcript_ENSUAMT00000008615		
OG0020215			transcript_ENSUAMT00000009133		
OG0020216			transcript_ENSUAMT00000005194		
OG0020217			transcript_ENSUAMT00000012019		
OG0020218			transcript_ENSUAMT00000026238		
OG0020219			transcript_ENSUAMT00000013345		
OG0020220			transcript_ENSUAMT00000002266		
OG0020221			transcript_ENSUAMT00000003258		
OG0020222			transcript_ENSUAMT00000005282		
OG0020223			transcript_ENSUAMT00000027765		
OG0020224			transcript_ENSUAMT00000002264		
OG0020225			transcript_ENSUAMT00000026525		
OG0020226			transcript_ENSUAMT00000033507		
OG0020227			transcript_ENSUAMT00000033509		
OG0020228			transcript_ENSUAMT00000023491		
OG0020229			transcript_ENSUAMT00000012097		
OG0020230			transcript_ENSUAMT00000014324		
OG0020231			transcript_ENSUAMT00000002783		
OG0020232			transcript_ENSUAMT00000039260		
OG0020233			transcript_ENSUAMT00000031143		
OG0020234			transcript_ENSUAMT00000039701		
OG0020235			transcript_ENSUAMT00000027684		
OG0020236			transcript_ENSUAMT00000039451		
OG0020237			transcript_ENSUAMT00000038869		
OG0020238			transcript_ENSUAMT00000040600		
OG0020239			transcript_ENSUAMT00000022892		
OG0020240			transcript_ENSUAMT00000032117		
OG0020241			transcript_ENSUAMT00000039624		
OG0020242			transcript_ENSUAMT00000015853		
OG0020243			transcript_ENSUAMT00000038689		
OG0020244			transcript_ENSUAMT00000024053		
OG0020245			transcript_ENSUAMT00000041594		
OG0020246			transcript_ENSUAMT00000003099		
OG0020247			transcript_ENSUAMT00000024601		
OG0020248			transcript_ENSUAMT00000024604		
OG0020249			transcript_ENSUAMT00000039562		
OG0020250			transcript_ENSUAMT00000026332		
OG0020251			transcript_ENSUAMT00000003400		
OG0020252			transcript_ENSUAMT00000008968		
OG0020253			transcript_ENSUAMT00000034264		
OG0020254			transcript_ENSUAMT00000023369		
OG0020255			transcript_ENSUAMT00000021036		
OG0020256			transcript_ENSUAMT00000027649		
OG0020257			transcript_ENSUAMT00000020595		
OG0020258			transcript_ENSUAMT00000032079		
OG0020259			transcript_ENSUAMT00000024131		
OG0020260			transcript_ENSUAMT00000039698		
OG0020261			transcript_ENSUAMT00000039700		
OG0020262			transcript_ENSUAMT00000007264		
OG0020263			transcript_ENSUAMT00000000839		
OG0020264			transcript_ENSUAMT00000008625		
OG0020265			transcript_ENSUAMT00000030453		
OG0020266			transcript_ENSUAMT00000007068		
OG0020267			transcript_ENSUAMT00000021817		
OG0020268			transcript_ENSUAMT00000022092		
OG0020269			transcript_ENSUAMT00000000104		
OG0020270			transcript_ENSUAMT00000000141		
OG0020271			transcript_ENSUAMT00000010307		
OG0020272			transcript_ENSUAMT00000034580		
OG0020273			transcript_ENSUAMT00000036416		
OG0020274			transcript_ENSUAMT00000002784		
OG0020275			transcript_ENSUAMT00000032554		
OG0020276			transcript_ENSUAMT00000003097		
OG0020277			transcript_ENSUAMT00000035426		
OG0020278			transcript_ENSUAMT00000012684		
OG0020279			transcript_ENSUAMT00000012687		
OG0020280			transcript_ENSUAMT00000022259		
OG0020281			transcript_ENSUAMT00000023852		
OG0020282			transcript_ENSUAMT00000001754		
OG0020283			transcript_ENSUAMT00000014519		
OG0020284			transcript_ENSUAMT00000026207		
OG0020285			transcript_ENSUAMT00000031046		
OG0020286			transcript_ENSUAMT00000022974		
OG0020287			transcript_ENSUAMT00000010701		
OG0020288			transcript_ENSUAMT00000020602		
OG0020289			transcript_ENSUAMT00000034826		
OG0020290			transcript_ENSUAMT00000038473		
OG0020291			transcript_ENSUAMT00000025437		
OG0020292			transcript_ENSUAMT00000003781		
OG0020293			transcript_ENSUAMT00000022081		
OG0020294			transcript_ENSUAMT00000039968		
OG0020295			transcript_ENSUAMT00000028965		
OG0020296			transcript_ENSUAMT00000035139		
OG0020297			transcript_ENSUAMT00000013144		
OG0020298			transcript_ENSUAMT00000022097		
OG0020299			transcript_ENSUAMT00000013082		
OG0020300			transcript_ENSUAMT00000040315		
OG0020301			transcript_ENSUAMT00000007365		
OG0020302			transcript_ENSUAMT00000009137		
OG0020303			transcript_ENSUAMT00000014875		
OG0020304			transcript_ENSUAMT00000024134		
OG0020305			transcript_ENSUAMT00000019419		
OG0020306			transcript_ENSUAMT00000030871		
OG0020307			transcript_ENSUAMT00000007721		
OG0020308			transcript_ENSUAMT00000010118		
OG0020309			transcript_ENSUAMT00000017576		
OG0020310			transcript_ENSUAMT00000012399		
OG0020311			transcript_ENSUAMT00000008863		
OG0020312			transcript_ENSUAMT00000022220		
OG0020313			transcript_ENSUAMT00000022514		
OG0020314			transcript_ENSUAMT00000036395		
OG0020315			transcript_ENSUAMT00000026921		
OG0020316			transcript_ENSUAMT00000032136		
OG0020317			transcript_ENSUAMT00000008669		
OG0020318			transcript_ENSUAMT00000008673		
OG0020319			transcript_ENSUAMT00000030638		
OG0020320			transcript_ENSUAMT00000031023		
OG0020321			transcript_ENSUAMT00000026629		
OG0020322			transcript_ENSUAMT00000023438		
OG0020323			transcript_ENSUAMT00000020467		
OG0020324			transcript_ENSUAMT00000017319		
OG0020325			transcript_ENSUAMT00000018219		
OG0020326			transcript_ENSUAMT00000018235		
OG0020327			transcript_ENSUAMT00000040477		
OG0020328			transcript_ENSUAMT00000023245		
OG0020329			transcript_ENSUAMT00000000214		
OG0020330			transcript_ENSUAMT00000025921		
OG0020331			transcript_ENSUAMT00000025922		
OG0020332			transcript_ENSUAMT00000025933		
OG0020333			transcript_ENSUAMT00000017338		
OG0020334			transcript_ENSUAMT00000017341		
OG0020335			transcript_ENSUAMT00000017342		
OG0020336			transcript_ENSUAMT00000010718		
OG0020337			transcript_ENSUAMT00000007067		
OG0020338			transcript_ENSUAMT00000025317		
OG0020339			transcript_ENSUAMT00000010124		
OG0020340			transcript_ENSUAMT00000008948		
OG0020341			transcript_ENSUAMT00000018492		
OG0020342			transcript_ENSUAMT00000019085		
OG0020343			transcript_ENSUAMT00000001344		
OG0020344			transcript_ENSUAMT00000018944		
OG0020345			transcript_ENSUAMT00000006785		
OG0020346			transcript_ENSUAMT00000002151		
OG0020347			transcript_ENSUAMT00000002141		
OG0020348			transcript_ENSUAMT00000002639		
OG0020349			transcript_ENSUAMT00000031394		
OG0020350			transcript_ENSUAMT00000017586		
OG0020351			transcript_ENSUAMT00000010969		
OG0020352			transcript_ENSUAMT00000000200		
OG0020353			transcript_ENSUAMT00000038338		
OG0020354			transcript_ENSUAMT00000038340		
OG0020355			transcript_ENSUAMT00000028993		
OG0020356			transcript_ENSUAMT00000026763		
OG0020357			transcript_ENSUAMT00000026083		
OG0020358			transcript_ENSUAMT00000022562		
OG0020359			transcript_ENSUAMT00000003125		
OG0020360			transcript_ENSUAMT00000001582		
OG0020361			transcript_ENSUAMT00000041000		
OG0020362			transcript_ENSUAMT00000004764		
OG0020363			transcript_ENSUAMT00000024185		
OG0020364			transcript_ENSUAMT00000015116		
OG0020365			transcript_ENSUAMT00000015120		
OG0020366			transcript_ENSUAMT00000016077		
OG0020367			transcript_ENSUAMT00000041391		
OG0020368			transcript_ENSUAMT00000004143		
OG0020369			transcript_ENSUAMT00000037376		
OG0020370			transcript_ENSUAMT00000037377		
OG0020371			transcript_ENSUAMT00000033086		
OG0020372			transcript_ENSUAMT00000000574		
OG0020373			transcript_ENSUAMT00000005075		
OG0020374			transcript_ENSUAMT00000035622		
OG0020375			transcript_ENSUAMT00000029755		
OG0020376			transcript_ENSUAMT00000036410		
OG0020377			transcript_ENSUAMT00000002394		
OG0020378			transcript_ENSUAMT00000012678		
OG0020379			transcript_ENSUAMT00000012583		
OG0020380			transcript_ENSUAMT00000026443		
OG0020381			transcript_ENSUAMT00000004067		
OG0020382			transcript_ENSUAMT00000017190		
OG0020383			transcript_ENSUAMT00000028997		
OG0020384			transcript_ENSUAMT00000029002		
OG0020385			transcript_ENSUAMT00000021943		
OG0020386			transcript_ENSUAMT00000007765		
OG0020387			transcript_ENSUAMT00000011880		
OG0020388			transcript_ENSUAMT00000020327		
OG0020389			transcript_ENSUAMT00000018986		
OG0020390			transcript_ENSUAMT00000000377		
OG0020391			transcript_ENSUAMT00000031275		
OG0020392			transcript_ENSUAMT00000001697		
OG0020393			transcript_ENSUAMT00000006681		
OG0020394			transcript_ENSUAMT00000008478		
OG0020395			transcript_ENSUAMT00000002537		
OG0020396			transcript_ENSUAMT00000022173		
OG0020397			transcript_ENSUAMT00000027688		
OG0020398			transcript_ENSUAMT00000041134		
OG0020399			transcript_ENSUAMT00000011433		
OG0020400			transcript_ENSUAMT00000026694		
OG0020401			transcript_ENSUAMT00000026695		
OG0020402			transcript_ENSUAMT00000030611		
OG0020403			transcript_ENSUAMT00000038788		
OG0020404			transcript_ENSUAMT00000016935		
OG0020405			transcript_ENSUAMT00000013403		
OG0020406			transcript_ENSUAMT00000039864		
OG0020407			transcript_ENSUAMT00000007385		
OG0020408			transcript_ENSUAMT00000037834		
OG0020409			transcript_ENSUAMT00000038087		
OG0020410			transcript_ENSUAMT00000039730		
OG0020411			transcript_ENSUAMT00000034332		
OG0020412			transcript_ENSUAMT00000008064		
OG0020413			transcript_ENSUAMT00000033098		
OG0020414			transcript_ENSUAMT00000033365		
OG0020415			transcript_ENSUAMT00000036741		
OG0020416			transcript_ENSUAMT00000016709		
OG0020417			transcript_ENSUAMT00000006446		
OG0020418			transcript_ENSUAMT00000008264		
OG0020419			transcript_ENSUAMT00000025585		
OG0020420			transcript_ENSUAMT00000035639		
OG0020421			transcript_ENSUAMT00000027093		
OG0020422			transcript_ENSUAMT00000013757		
OG0020423			transcript_ENSUAMT00000031712		
OG0020424			transcript_ENSUAMT00000012606		
OG0020425			transcript_ENSUAMT00000022731		
OG0020426			transcript_ENSUAMT00000022734		
OG0020427			transcript_ENSUAMT00000021180		
OG0020428			transcript_ENSUAMT00000011695		
OG0020429			transcript_ENSUAMT00000003288		
OG0020430			transcript_ENSUAMT00000003339		
OG0020431			transcript_ENSUAMT00000009520		
OG0020432			transcript_ENSUAMT00000037227		
OG0020433			transcript_ENSUAMT00000037229		
OG0020434			transcript_ENSUAMT00000016001		
OG0020435			transcript_ENSUAMT00000002892		
OG0020436			transcript_ENSUAMT00000003657		
OG0020437			transcript_ENSUAMT00000003859		
OG0020438			transcript_ENSUAMT00000037437		
OG0020439			transcript_ENSUAMT00000037438		
OG0020440			transcript_ENSUAMT00000020939		
