orthogroup1	humanID	bearID	oneToOne	humanGeneID	bearGeneID
OG0013615	ENST00000275358.7	rna2325	TRUE	ENSG00000146530.11	gene1329
OG0013616	ENST00000396662.5	rna2330	TRUE	ENSG00000122644.12	gene1333
OG0013617	ENST00000405358.8	rna2337	TRUE	ENSG00000006468.13	gene1338
OG0013618	ENST00000342526.7	rna2350	TRUE	ENSG00000187546.13	gene1345
OG0013619	ENST00000262041.5	rna2352	TRUE	ENSG00000106511.5	gene1347
OG0013620	ENST00000396652.1	rna2371	TRUE	ENSG00000171243.7	gene1357
OG0013621	ENST00000401542.2	rna2372	TRUE	ENSG00000205858.9	gene1358
OG0013622	ENST00000306999.6	rna2373	TRUE	ENSG00000106524.8	gene1359
OG0013623	ENST00000262067.4	rna2375	TRUE	ENSG00000106537.7	gene1361
OG0013624	ENST00000428135.7	rna2382	TRUE	ENSG00000071189.21	gene1368
OG0013625	ENST00000275461.3	rna2392	TRUE	ENSG00000146618.3	gene1375
OG0013626	ENST00000222567.5	rna2395	TRUE	ENSG00000105849.5	gene1378
OG0013627	ENST00000405844.5	rna2397	TRUE	ENSG00000173452.13	gene1379
OG0013628	ENST00000400331.9	rna2400	TRUE	ENSG00000183742.12	gene1381
OG0013629	ENST00000222573.4	rna2404	TRUE	ENSG00000105855.9	gene1385
OG0013630	ENST00000222584.7	rna2418	TRUE	ENSG00000105866.13	gene1394
OG0013631	ENST00000406877.7	rna2427	TRUE	ENSG00000164649.19	gene1397
OG0013632	ENST00000344041.10	rna2429	TRUE	ENSG00000136237.18	gene1398
OG0013633	ENST00000339077.9	rna2448	TRUE	ENSG00000122550.17	gene1408
OG0013634	ENST00000413919.1	rna2452	TRUE	ENSG00000136243.16	gene1409
OG0013635	ENST00000381990.6	rna2457	TRUE	ENSG00000136235.15	gene1412
OG0013636	ENST00000307471.7	rna2463	TRUE	ENSG00000169193.11	gene1419
OG0013637	ENST00000344962.8	rna2476	TRUE	ENSG00000188732.10	gene1421
OG0013638	ENST00000242152.6	rna2482	TRUE	ENSG00000122585.7	gene1431
OG0013639	ENST00000342947.7	rna2492	TRUE	ENSG00000105928.13	gene1436
OG0013640	ENST00000313367.6	rna2498	TRUE	ENSG00000070882.12	gene1438
OG0013641	ENST00000305786.6	rna2501	TRUE	ENSG00000172115.8	gene1442
OG0013642	ENST00000409280.5	rna2506	TRUE	ENSG00000153790.11	gene1444
OG0013643	ENST00000222674.2	rna2507	TRUE	ENSG00000105954.2	gene1445
OG0013644	ENST00000056233.3	rna2518	TRUE	ENSG00000050344.8	gene1450
OG0013645	ENST00000446848.6	rna2528	TRUE	ENSG00000086300.15	gene1454
OG0013646	ENST00000345317.6	rna2535	TRUE	ENSG00000005020.12	gene1456
OG0013647	ENST00000343060.4	rna2539	TRUE	ENSG00000105991.7	gene1458
OG0013648	ENST00000222718.6	rna2542	TRUE	ENSG00000105996.6	gene1460
OG0013649	ENST00000610970.1	rna2549	TRUE	ENSG00000197576.13	gene1462
OG0013650	ENST00000222728.3	rna2552	TRUE	ENSG00000106006.6	gene1464
OG0013651	ENST00000343483.6	rna2559	TRUE	ENSG00000078399.17	gene1467
OG0013652	ENST00000006015.3	rna2563	TRUE	ENSG00000005073.5	gene1471
OG0013653	ENST00000265395.6	rna2572	TRUE	ENSG00000106049.8	gene1480
OG0013654	ENST00000357727.6	rna2580	TRUE	ENSG00000146592.16	gene1487
OG0013655	ENST00000265394.9	rna2584	TRUE	ENSG00000106066.14	gene1490
OG0013656	ENST00000434476.6	rna2602	TRUE	ENSG00000136193.16	gene1501
OG0013657	ENST00000222803.9	rna2603	TRUE	ENSG00000106080.10	gene1502
OG0013658	ENST00000440706.2	rna2605	TRUE	ENSG00000106086.18	gene1503
OG0013659	ENST00000222823.8	rna2621	TRUE	ENSG00000106100.10	gene1510
OG0013660	ENST00000598361.4	rna2625	FALSE	ENSG00000281039.1	gene1512
OG0013660	ENST00000275428.8	rna2625	FALSE	ENSG00000006625.17	gene1512
OG0013661	ENST00000389266.7	rna2628	TRUE	ENSG00000106105.13	gene1514
OG0013662	ENST00000265299.6	rna2630	TRUE	ENSG00000106125.14	gene1516
OG0013663	ENST00000326139.6	rna2637	TRUE	ENSG00000106128.18	gene1520
OG0013664	ENST00000409489.5	rna2639	TRUE	ENSG00000078549.14	gene1522
OG0013665	ENST00000297142.3	rna2640	TRUE	ENSG00000164600.6	gene1523
OG0013666	ENST00000451887.6	rna2641	TRUE	ENSG00000180347.13	gene1524
OG0013667	ENST00000342032.7	rna2642	TRUE	ENSG00000106341.10	gene1525
OG0013668	ENST00000450169.6	rna2648	TRUE	ENSG00000106355.9	gene1528
OG0013669	ENST00000318709.8	rna2651	TRUE	ENSG00000105778.18	gene1530
OG0013670	ENST00000304056.8	rna2653	TRUE	ENSG00000170852.10	gene1532
OG0013671	ENST00000538336.5	rna2658	TRUE	ENSG00000122642.10	gene1537
OG0013672	ENST00000620705.4	rna2659	TRUE	ENSG00000122643.18	gene1538
OG0013673	ENST00000242067.10	rna2665	TRUE	ENSG00000122507.20	gene1541
OG0013674	ENST00000297161.6	rna2674	TRUE	ENSG00000164619.8	gene1549
OG0013675	ENST00000381539.3	rna2677	TRUE	ENSG00000187258.13	gene1551
OG0013676	ENST00000408931.3	rna2681	TRUE	ENSG00000164532.10	gene1555
OG0013677	ENST00000396081.5	rna2684	TRUE	ENSG00000122557.9	gene1558
OG0013678	ENST00000350320.10	rna2687	TRUE	ENSG00000122545.18	gene1559
OG0013679	ENST00000297063.10	rna2697	TRUE	ENSG00000164542.12	gene1565
OG0013680	ENST00000265748.6	rna2698	TRUE	ENSG00000011426.10	gene1566
OG0013681	ENST00000617267.4	rna2700	TRUE	ENSG00000136250.11	gene1568
OG0013682	ENST00000415914.3	rna2710	TRUE	ENSG00000177683.13	gene1575
OG0013683	ENST00000249356.3	rna2711	TRUE	ENSG00000128590.4	gene1576
OG0013684	ENST00000405709.6	rna2717	TRUE	ENSG00000184903.9	gene1581
OG0013685	ENST00000308478.9	rna2725	TRUE	ENSG00000173114.12	gene1582
OG0013686	ENST00000361822.7	rna2729	TRUE	ENSG00000198839.9	gene1586
OG0013687	ENST00000005558.8	rna2731	TRUE	ENSG00000006652.13	gene1587
OG0013688	ENST00000439068.6	rna2732	TRUE	ENSG00000181016.9	gene1588
OG0013689	ENST00000312814.10	rna2733	TRUE	ENSG00000146802.12	gene1590
OG0013690	ENST00000610164.1	rna2737	TRUE	ENSG00000164604.12	gene1594
OG0013691	ENST00000284601.3	rna2741	TRUE	ENSG00000154415.7	gene1600
OG0013692	ENST00000408937.7	rna2755	TRUE	ENSG00000128573.24	gene1604
OG0013693	ENST00000257724.7	rna2756	TRUE	ENSG00000135272.10	gene1605
OG0013694	ENST00000265440.11	rna2763	TRUE	ENSG00000105967.15	gene1611
OG0013695	ENST00000358204.8	rna2767	TRUE	ENSG00000135269.17	gene1612
OG0013696	ENST00000222693.4	rna2769	TRUE	ENSG00000105971.14	gene1614
OG0013697	ENST00000341049.6	rna2771	TRUE	ENSG00000105974.11	gene1616
OG0013698	ENST00000318493.10	rna2773	TRUE	ENSG00000105976.14	gene1617
OG0013699	ENST00000265441.7	rna2788	TRUE	ENSG00000105989.8	gene1623
OG0013700	ENST00000284629.6	rna2789	TRUE	ENSG00000154438.7	gene1624
OG0013701	ENST00000003084.10	rna2792	TRUE	ENSG00000001626.14	gene1625
OG0013702	ENST00000160373.7	rna2793	TRUE	ENSG00000077063.10	gene1627
OG0013703	ENST00000417525.5	rna2800	TRUE	ENSG00000106013.14	gene1632
OG0013704	ENST00000222747.7	rna2804	TRUE	ENSG00000106025.8	gene1641
OG0013705	ENST00000315870.9	rna2812	TRUE	ENSG00000071243.15	gene1642
OG0013706	ENST00000310396.9	rna2813	TRUE	ENSG00000106034.17	gene1643
OG0013707	ENST00000222462.2	rna2815	TRUE	ENSG00000002745.12	gene1644
OG0013708	ENST00000359943.7	rna2816	TRUE	ENSG00000196937.10	gene1645
OG0013709	ENST00000393386.6	rna2819	TRUE	ENSG00000106278.11	gene1648
OG0013710	ENST00000393376.5	rna2820	TRUE	ENSG00000008311.14	gene1649
OG0013711	ENST00000442488.6	rna2823	TRUE	ENSG00000128610.11	gene1651
OG0013712	ENST00000340112.2	rna2831	TRUE	ENSG00000188050.2	gene1656
OG0013713	ENST00000434824.1	rna2832	TRUE	ENSG00000235631.1	gene1657
OG0013714	ENST00000194130.6	rna2834	TRUE	ENSG00000081800.8	gene1659
OG0013715	ENST00000466202.5	rna2835	TRUE	ENSG00000164675.10	gene1660
OG0013716	ENST00000451558.5	rna2837	TRUE	ENSG00000146809.12	gene1662
OG0013717	ENST00000458573.2	rna2838	TRUE	ENSG00000170807.11	gene1663
OG0013718	ENST00000223026.8	rna2842	TRUE	ENSG00000106302.9	gene1667
OG0013719	ENST00000340011.9	rna2843	TRUE	ENSG00000106304.15	gene1668
OG0013720	ENST00000455783.2	rna2844	TRUE	ENSG00000234224.2	gene1670
OG0013721	ENST00000303921.2	rna2848	TRUE	ENSG00000170775.2	gene1673
OG0013722	ENST00000393313.5	rna2867	TRUE	ENSG00000048405.9	gene1686
OG0013723	ENST00000321407.2	rna2869	TRUE	ENSG00000179562.2	gene1687
OG0013724	ENST00000265825.5	rna2871	TRUE	ENSG00000106328.9	gene1689
OG0013725	ENST00000639438.1	rna2872	TRUE	ENSG00000106331.15	gene1690
OG0013726	ENST00000354725.7	rna2873	TRUE	ENSG00000197157.10	gene1691
OG0013727	ENST00000249363.3	rna2874	TRUE	ENSG00000128594.7	gene1692
OG0013728	ENST00000308868.4	rna2878	TRUE	ENSG00000174697.4	gene1694
OG0013729	ENST00000223073.6	rna2882	TRUE	ENSG00000106344.8	gene1695
OG0013730	ENST00000435296.2	rna2893	TRUE	ENSG00000135245.9	gene1698
OG0013731	ENST00000477515.2	rna2894	TRUE	ENSG00000205085.10	gene1699
OG0013732	ENST00000315184.9	rna2895	TRUE	ENSG00000135248.15	gene1700
OG0013733	ENST00000542996.6	rna2896	TRUE	ENSG00000128595.16	gene1701
OG0013734	ENST00000249389.2	rna2899	TRUE	ENSG00000128617.2	gene1702
OG0013735	ENST00000297788.8	rna2901	TRUE	ENSG00000128596.16	gene1704
OG0013736	ENST00000492758.1	rna2909	TRUE	ENSG00000128524.4	gene1708
OG0013737	ENST00000610776.4	rna2914	TRUE	ENSG00000135253.13	gene1711
OG0013738	ENST00000489702.6	rna2916	TRUE	ENSG00000128604.19	gene1713
OG0013739	ENST00000627585.2	rna2919	TRUE	ENSG00000064419.13	gene1714
OG0013740	ENST00000486685.2	rna2921	TRUE	ENSG00000158457.5	gene1715
OG0013741	ENST00000249373.7	rna2924	TRUE	ENSG00000128602.9	gene1716
OG0013742	ENST00000311967.6	rna2940	TRUE	ENSG00000106459.14	gene1723
OG0013743	ENST00000355621.7	rna2946	TRUE	ENSG00000186591.11	gene1725
OG0013744	ENST00000358303.8	rna2948	TRUE	ENSG00000091732.15	gene1726
OG0013745	ENST00000335420.9	rna2950	TRUE	ENSG00000128607.13	gene1728
OG0013746	ENST00000397622.6	rna2952	TRUE	ENSG00000146842.16	gene1729
OG0013747	ENST00000297819.3	rna2954	TRUE	ENSG00000165120.3	gene1730
OG0013748	ENST00000222482.8	rna2957	TRUE	ENSG00000128510.10	gene1733
OG0013749	ENST00000461828.5	rna2958	TRUE	ENSG00000158525.15	gene1734
OG0013750	ENST00000223208.9	rna2960	TRUE	ENSG00000106477.18	gene1736
OG0013751	ENST00000223215.8	rna2963	TRUE	ENSG00000106484.14	gene1737
OG0013752	ENST00000456951.5	rna2969	TRUE	ENSG00000213265.8	gene1739
OG0013753	ENST00000352689.10	rna2983	TRUE	ENSG00000128585.17	gene1744
OG0013754	ENST00000378555.7	rna2995	TRUE	ENSG00000128567.16	gene1750
OG0013755	ENST00000253861.4	rna3006	TRUE	ENSG00000131558.14	gene1758
OG0013756	ENST00000285928.2	rna3008	TRUE	ENSG00000155530.2	gene1761
OG0013757	ENST00000344924.7	rna3016	TRUE	ENSG00000172331.11	gene1767
OG0013758	ENST00000361675.6	rna3018	TRUE	ENSG00000122786.19	gene1769
OG0013759	ENST00000436302.6	rna3027	TRUE	ENSG00000146856.14	gene1771
OG0013760	ENST00000275767.3	rna3037	TRUE	ENSG00000146859.6	gene1773
OG0013761	ENST00000354475.4	rna3040	TRUE	ENSG00000105875.13	gene1776
OG0013762	ENST00000275764.3	rna3041	TRUE	ENSG00000146857.3	gene1777
OG0013763	ENST00000541284.5	rna3048	TRUE	ENSG00000080802.18	gene1780
OG0013764	ENST00000285968.10	rna3052	TRUE	ENSG00000155561.14	gene1782
OG0013765	ENST00000507606.2	rna3053	TRUE	ENSG00000243317.7	gene1785
OG0013766	ENST00000354042.8	rna3054	TRUE	ENSG00000164707.15	gene1786
OG0013767	ENST00000338588.7	rna3060	TRUE	ENSG00000189320.8	gene1789
OG0013768	ENST00000393085.3	rna3063	TRUE	ENSG00000105887.10	gene1792
OG0013769	ENST00000445907.6	rna3065	TRUE	ENSG00000181072.11	gene1795
OG0013770	ENST00000348225.6	rna3072	TRUE	ENSG00000105894.11	gene1797
OG0013771	ENST00000330387.10	rna3074	TRUE	ENSG00000182158.14	gene1799
OG0013772	ENST00000242375.7	rna3076	TRUE	ENSG00000122787.14	gene1801
OG0013773	ENST00000343526.8	rna3080	TRUE	ENSG00000122779.17	gene1805
OG0013774	ENST00000419765.3	rna3082	TRUE	ENSG00000157703.15	gene1806
OG0013775	ENST00000275766.1	rna3101	TRUE	ENSG00000146858.7	gene1810
OG0013776	ENST00000464606.5	rna3102	TRUE	ENSG00000105939.12	gene1811
OG0013777	ENST00000464848.5	rna3105	TRUE	ENSG00000105948.13	gene1813
OG0013778	ENST00000473989.7	rna3106	TRUE	ENSG00000157741.14	gene1814
OG0013779	ENST00000297534.6	rna3112	TRUE	ENSG00000164898.12	gene1818
OG0013780	ENST00000422142.6	rna3121	TRUE	ENSG00000236279.6	gene1821
OG0013781	ENST00000416849.6	rna3127	TRUE	ENSG00000059377.16	gene1826
OG0013782	ENST00000263549.7	rna3129	TRUE	ENSG00000059378.12	gene1827
OG0013783	ENST00000397560.6	rna3131	TRUE	ENSG00000006459.10	gene1828
OG0013784	ENST00000326232.13	rna3134	TRUE	ENSG00000157800.17	gene1831
OG0013785	ENST00000537763.5	rna3140	TRUE	ENSG00000146955.10	gene1832
OG0013786	ENST00000255977.6	rna3143	TRUE	ENSG00000133606.10	gene1833
OG0013787	ENST00000275884.10	rna3145	TRUE	ENSG00000146966.12	gene1834
OG0013788	ENST00000072869.8	rna3152	TRUE	ENSG00000133597.10	gene1837
OG0013789	ENST00000476279.5	rna3155	TRUE	ENSG00000090266.12	gene1839
OG0013790	ENST00000288602.10	rna3158	TRUE	ENSG00000157764.12	gene1840
OG0013791	ENST00000324787.9	rna3160	TRUE	ENSG00000090263.15	gene1842
OG0013792	ENST00000565468.5	rna3162	TRUE	ENSG00000261115.5	gene1844
OG0013793	ENST00000536163.5	rna3165	TRUE	ENSG00000257093.6	gene1846
OG0013794	ENST00000397541.6	rna3167	TRUE	ENSG00000214102.7	gene1847
OG0013795	ENST00000265304.10	rna3168	TRUE	ENSG00000106028.10	gene1848
OG0013796	ENST00000247879.2	rna3176	TRUE	ENSG00000127362.2	gene1849
OG0013797	ENST00000247883.5	rna3181	TRUE	ENSG00000127366.5	gene1851
OG0013798	ENST00000350549.7	rna3183	TRUE	ENSG00000165076.13	gene1853
OG0013799	ENST00000546910.5	rna3187	TRUE	ENSG00000258227.6	gene1857
OG0013800	ENST00000547270.1	rna3188	TRUE	ENSG00000257138.1	gene1858
OG0013801	ENST00000547058.6	rna3194	TRUE	ENSG00000258223.6	gene1862
OG0013802	ENST00000619012.4	rna3207	TRUE	ENSG00000106123.11	gene1881
OG0013803	ENST00000458732.1	rna3211	TRUE	ENSG00000165131.6	gene1884
OG0013804	ENST00000355265.6	rna3217	TRUE	ENSG00000197993.7	gene1885
OG0013805	ENST00000418316.1	rna3224	TRUE	ENSG00000225781.1	gene1889
OG0013806	ENST00000291009.3	rna3226	TRUE	ENSG00000159763.3	gene1891
OG0013807	ENST00000446620.1	rna3227	TRUE	ENSG00000236398.2	gene1892
OG0013808	ENST00000479303.1	rna3229	TRUE	ENSG00000197448.13	gene1894
OG0013809	ENST00000409102.5	rna3231	TRUE	ENSG00000178826.10	gene1895
OG0013810	ENST00000310447.9	rna3233	TRUE	ENSG00000106144.19	gene1896
OG0013811	ENST00000443739.6	rna3237	TRUE	ENSG00000159784.17	gene1898
OG0013812	ENST00000322764.9	rna3238	TRUE	ENSG00000159840.15	gene1899
OG0013813	ENST00000275815.3	rna3241	TRUE	ENSG00000146904.8	gene1900
OG0013814	ENST00000408916.1	rna3244	TRUE	ENSG00000221855.1	gene1903
OG0013815	ENST00000408922.3	rna3260	TRUE	ENSG00000221813.3	gene1912
OG0013816	ENST00000467773.1	rna40896	TRUE	ENSG00000106410.14	gene22662
OG0013817	ENST00000360057.7	rna40897	TRUE	ENSG00000196511.14	gene22663
OG0013818	ENST00000409469.5	rna40904	TRUE	ENSG00000055130.15	gene22672
OG0013819	ENST00000475153.5	rna40922	TRUE	ENSG00000197024.8	gene22679
OG0013820	ENST00000335870.6	rna40924	TRUE	ENSG00000170260.8	gene22681
OG0013821	ENST00000434415.5	rna40925	TRUE	ENSG00000204946.9	gene22682
OG0013822	ENST00000247930.4	rna40931	TRUE	ENSG00000196453.7	gene22689
OG0013823	ENST00000458143.6	rna40935	TRUE	ENSG00000181220.15	gene22690
OG0013824	ENST00000496259.5	rna40946	TRUE	ENSG00000133619.17	gene22701
OG0013825	ENST00000302017.3	rna40947	TRUE	ENSG00000181444.12	gene22702
OG0013826	ENST00000378016.4	rna40952	TRUE	ENSG00000197558.11	gene22703
OG0013827	ENST00000223210.4	rna40953	TRUE	ENSG00000106479.10	gene22704
OG0013828	ENST00000323078.7	rna40955	TRUE	ENSG00000127399.14	gene22706
OG0013829	ENST00000343855.5	rna40957	TRUE	ENSG00000188707.5	gene22707
OG0013830	ENST00000223271.7	rna40958	TRUE	ENSG00000106538.9	gene22708
OG0013831	ENST00000489432.6	rna40960	TRUE	ENSG00000214022.11	gene22709
OG0013832	ENST00000492607.5	rna40970	TRUE	ENSG00000106565.17	gene22713
OG0013833	ENST00000484928.5	rna40972	TRUE	ENSG00000002933.7	gene22714
OG0013834	ENST00000416793.6	rna40974	TRUE	ENSG00000002726.20	gene22715
OG0013835	ENST00000605952.5	rna40978	TRUE	ENSG00000181652.19	gene22718
OG0013836	ENST00000297504.10	rna40979	TRUE	ENSG00000197150.12	gene22719
OG0013837	ENST00000485972.5	rna40984	TRUE	ENSG00000164885.12	gene22721
OG0013838	ENST00000297532.10	rna40993	TRUE	ENSG00000164896.19	gene22723
OG0013839	ENST00000297533.8	rna40994	TRUE	ENSG00000164897.12	gene22724
OG0013840	ENST00000297537.4	rna40996	TRUE	ENSG00000164900.4	gene22726
OG0013841	ENST00000420175.2	rna40997	TRUE	ENSG00000146926.10	gene22727
OG0013842	ENST00000615129.4	rna40998	TRUE	ENSG00000278685.4	gene22728
OG0013843	ENST00000222388.6	rna41000	TRUE	ENSG00000033050.7	gene22730
OG0013844	ENST00000035307.6	rna41001	TRUE	ENSG00000033100.16	gene22731
OG0013845	ENST00000568733.5	rna41004	TRUE	ENSG00000013374.15	gene22733
OG0013846	ENST00000469830.2	rna41006	TRUE	ENSG00000187260.15	gene22734
OG0013847	ENST00000337323.2	rna41010	TRUE	ENSG00000127377.8	gene22737
OG0013848	ENST00000262187.9	rna41012	TRUE	ENSG00000106615.9	gene22738
OG0013849	ENST00000287878.8	rna41018	TRUE	ENSG00000106617.13	gene22739
OG0013850	ENST00000431418.6	rna41027	TRUE	ENSG00000106648.13	gene22746
OG0013851	ENST00000430044.6	rna41028	TRUE	ENSG00000178234.12	gene22747
OG0013852	ENST00000262189.10	rna41038	TRUE	ENSG00000055609.17	gene22749
OG0013853	ENST00000359963.4	rna41039	TRUE	ENSG00000198445.4	gene22751
OG0013854	ENST00000359321.1	rna41042	TRUE	ENSG00000196584.2	gene22754
OG0013855	ENST00000377770.7	rna41052	TRUE	ENSG00000130226.16	gene22760
OG0013856	ENST00000404141.5	rna41055	TRUE	ENSG00000157212.18	gene22762
OG0013857	ENST00000287907.2	rna41056	TRUE	ENSG00000157219.3	gene22763
OG0013858	ENST00000401878.7	rna41065	TRUE	ENSG00000184863.10	gene22771
OG0013859	ENST00000432459.6	rna41072	TRUE	ENSG00000105982.16	gene22775
OG0013860	ENST00000415428.5	rna41074	TRUE	ENSG00000105983.20	gene22776
OG0013861	ENST00000275820.3	rna41079	TRUE	ENSG00000146909.7	gene22778
OG0013862	ENST00000348165.9	rna41083	TRUE	ENSG00000009335.17	gene22780
OG0013863	ENST00000459889.5	rna41089	TRUE	ENSG00000105993.14	gene22781
OG0013864	ENST00000409339.3	rna41093	TRUE	ENSG00000146918.19	gene22784
OG0013865	ENST00000613624.1	rna41096	TRUE	ENSG00000117868.15	gene22785
OG0013866	ENST00000402066.5	rna41107	TRUE	ENSG00000106018.13	gene22788
OG0013867	ENST00000272322.8	rna4547	TRUE	ENSG00000143952.19	gene2590
OG0013868	ENST00000445915.6	rna4553	TRUE	ENSG00000169764.15	gene2591
OG0013869	ENST00000379925.7	rna8924	TRUE	ENSG00000103494.12	gene4873
OG0013870	ENST00000526683.5	rna51371	TRUE	ENSG00000179950.13	gene28328
OG0013871	ENST00000399810.6	rna22659	TRUE	ENSG00000215217.6	gene12534
OG0013872	ENST00000540921.5	rna53272	TRUE	ENSG00000166432.14	gene29471
OG0013873	ENST00000543160.5	rna53280	TRUE	ENSG00000184515.10	gene29475
OG0013875	ENST00000246174.6	rna45728	TRUE	ENSG00000125962.14	gene25334
OG0013876	ENST00000415986.5	rna45729	TRUE	ENSG00000198932.12	gene25335
OG0013877	ENST00000457056.5	rna45731	TRUE	ENSG00000198908.11	gene25338
OG0013878	ENST00000409687.4	rna52876	FALSE	ENSG00000186193.8	gene29180
OG0013878	ENST00000409687.4	rna52788	FALSE	ENSG00000186193.8	gene29134
OG0013879	ENST00000587345.1	rna42999	TRUE	ENSG00000099860.8	gene23857
OG0013880	ENST00000417934.6	rna47292	TRUE	ENSG00000160685.13	gene26091
OG0013882	ENST00000445307.4	rna39810	TRUE	ENSG00000234469.4	gene22074
OG0013884	ENST00000396077.7	rna11210	TRUE	ENSG00000185219.16	gene6144
OG0013885	ENST00000305943.7	rna51001	TRUE	ENSG00000168159.11	gene28196
OG0013886	ENST00000366697.6	rna50994	TRUE	ENSG00000162931.11	gene28190
OG0013887	ENST00000366757.3	rna50968	TRUE	ENSG00000185888.5	gene28176
OG0013888	ENST00000366759.8	rna50967	TRUE	ENSG00000143740.14	gene28175
OG0013889	ENST00000366758.7	rna50964	TRUE	ENSG00000081692.12	gene28174
OG0013890	ENST00000344889.3	rna23785	TRUE	ENSG00000187701.3	gene13237
OG0013891	ENST00000342623.4	rna23794	TRUE	ENSG00000189181.4	gene13246
OG0013892	ENST00000590317.3	rna23802	TRUE	ENSG00000259823.5	gene13255
OG0013893	ENST00000366472.5	rna23803	TRUE	ENSG00000175137.10	gene13256
OG0013894	ENST00000306562.7	rna23804	TRUE	ENSG00000171161.12	gene13257
OG0013895	ENST00000451251.5	rna23812	TRUE	ENSG00000171163.15	gene13258
OG0013896	ENST00000329291.5	rna23816	TRUE	ENSG00000185220.11	gene13262
OG0013897	ENST00000333055.8	rna23821	TRUE	ENSG00000131446.16	gene13266
OG0013898	ENST00000502412.1	rna23832	TRUE	ENSG00000196670.13	gene13269
OG0013899	ENST00000274773.11	rna23846	TRUE	ENSG00000146054.17	gene13283
OG0013900	ENST00000315073.9	rna23858	TRUE	ENSG00000146063.19	gene13287
OG0013901	ENST00000611618.1	rna23864	TRUE	ENSG00000183718.5	gene13293
OG0013902	ENST00000261937.10	rna23904	TRUE	ENSG00000037280.15	gene13330
OG0013903	ENST00000292641.3	rna23905	TRUE	ENSG00000161055.3	gene13331
OG0013904	ENST00000361132.8	rna23914	TRUE	ENSG00000146090.15	gene13337
OG0013905	ENST00000522208.6	rna23915	TRUE	ENSG00000113269.13	gene13338
OG0013906	ENST00000389805.8	rna23920	TRUE	ENSG00000161011.19	gene13342
OG0013907	ENST00000337755.9	rna23923	TRUE	ENSG00000161013.16	gene13344
OG0013908	ENST00000292599.3	rna23926	TRUE	ENSG00000161021.11	gene13347
OG0013909	ENST00000319449.8	rna23944	TRUE	ENSG00000176783.14	gene13352
OG0013910	ENST00000308304.2	rna23964	TRUE	ENSG00000175325.2	gene13362
OG0013911	ENST00000274606.7	rna23987	TRUE	ENSG00000145912.8	gene13372
OG0013912	ENST00000274605.5	rna23992	TRUE	ENSG00000145911.5	gene13374
OG0013913	ENST00000161863.8	rna23999	TRUE	ENSG00000047188.15	gene13379
OG0013914	ENST00000282369.7	rna24012	TRUE	ENSG00000152503.9	gene13388
OG0013915	ENST00000419445.5	rna24014	TRUE	ENSG00000164219.9	gene13391
OG0013916	ENST00000379611.9	rna24017	TRUE	ENSG00000164221.12	gene13392
OG0013917	ENST00000274457.4	rna24020	TRUE	ENSG00000145780.7	gene13395
OG0013918	ENST00000250535.4	rna24028	TRUE	ENSG00000129596.4	gene13399
OG0013919	ENST00000509910.1	rna24029	TRUE	ENSG00000145782.12	gene13400
OG0013920	ENST00000357872.8	rna24035	TRUE	ENSG00000172901.19	gene13404
OG0013921	ENST00000274458.8	rna24037	TRUE	ENSG00000145781.8	gene13407
OG0013922	ENST00000257414.12	rna24042	TRUE	ENSG00000092421.16	gene13412
OG0013923	ENST00000510708.5	rna24054	TRUE	ENSG00000169570.9	gene13420
OG0013924	ENST00000513374.1	rna24061	TRUE	ENSG00000145779.7	gene13423
OG0013925	ENST00000504811.5	rna24069	TRUE	ENSG00000133835.14	gene13425
OG0013926	ENST00000407149.6	rna24080	TRUE	ENSG00000184838.14	gene13432
OG0013927	ENST00000321339.2	rna24083	TRUE	ENSG00000181867.2	gene13437
OG0013928	ENST00000339397.4	rna24085	TRUE	ENSG00000151304.5	gene13438
OG0013929	ENST00000231004.4	rna24090	TRUE	ENSG00000113083.13	gene13440
OG0013930	ENST00000296600.4	rna24093	TRUE	ENSG00000164185.5	gene13442
OG0013931	ENST00000261367.11	rna24095	TRUE	ENSG00000064692.18	gene13444
OG0013932	ENST00000379516.6	rna24100	TRUE	ENSG00000205302.6	gene13446
OG0013933	ENST00000306442.4	rna24106	TRUE	ENSG00000168938.5	gene13448
OG0013934	ENST00000407847.4	rna24107	TRUE	ENSG00000061455.10	gene13449
OG0013935	ENST00000306467.9	rna24109	TRUE	ENSG00000168944.15	gene13450
OG0013936	ENST00000306315.9	rna24125	TRUE	ENSG00000168916.15	gene13456
OG0013937	ENST00000513040.5	rna24135	TRUE	ENSG00000155324.9	gene13465
OG0013938	ENST00000636879.1	rna24139	TRUE	ENSG00000164904.17	gene13467
OG0013939	ENST00000357147.3	rna24145	TRUE	ENSG00000196900.4	gene13471
OG0013940	ENST00000308660.5	rna24147	TRUE	ENSG00000173926.5	gene13474
OG0013941	ENST00000535381.5	rna24149	TRUE	ENSG00000164241.13	gene13476
OG0013942	ENST00000503335.6	rna24148	TRUE	ENSG00000145794.16	gene13475
OG0013943	ENST00000512635.2	rna24151	TRUE	ENSG00000164244.20	gene13477
OG0013944	ENST00000379445.7	rna24153	TRUE	ENSG00000205279.8	gene13479
OG0013945	ENST00000262462.8	rna24160	TRUE	ENSG00000113396.12	gene13485
OG0013946	ENST00000173527.5	rna24163	TRUE	ENSG00000066583.11	gene13486
OG0013947	ENST00000564719.1	rna24170	TRUE	ENSG00000186367.6	gene13489
