Orthogroup	ursAme.longCDS.prots	ailMel.longCDS.prots
OG0010870	transcript_ENSUAMT00000018732	rna-XM_034670664.1
OG0010871	transcript_ENSUAMT00000018727	rna-XM_034669594.1
OG0010872	transcript_ENSUAMT00000018718	rna-XM_002920178.4
OG0010873	transcript_ENSUAMT00000018701	rna-XM_002920212.4
OG0010874	transcript_ENSUAMT00000017938	rna-XM_034670839.1
OG0010875	transcript_ENSUAMT00000017929	rna-XM_034669515.1
OG0010876	transcript_ENSUAMT00000017923	rna-XM_034669597.1
OG0010877	transcript_ENSUAMT00000017908	rna-XM_034670673.1
OG0010878	transcript_ENSUAMT00000017898	rna-XM_034670682.1
OG0010879	transcript_ENSUAMT00000017893	rna-XM_034670680.1
OG0010880	transcript_ENSUAMT00000017875	rna-XM_002920171.4
OG0010881	transcript_ENSUAMT00000017871	rna-XM_034670689.1
OG0010882	transcript_ENSUAMT00000017860	rna-XM_034669598.1
OG0010883	transcript_ENSUAMT00000017857	rna-XM_034670698.1
OG0010884	transcript_ENSUAMT00000017856	rna-XM_002920168.4
OG0010885	transcript_ENSUAMT00000017852	rna-XM_034670701.1
OG0010886	transcript_ENSUAMT00000017851	rna-XM_034670718.1
OG0010887	transcript_ENSUAMT00000017831	rna-XM_019800647.2
OG0010888	transcript_ENSUAMT00000028289	rna-XM_034670728.1
OG0010889	transcript_ENSUAMT00000028293	rna-XM_019800646.2
OG0010890	transcript_ENSUAMT00000028298	rna-XM_034669616.1
OG0010891	transcript_ENSUAMT00000028403	rna-XM_034669599.1
OG0010892	transcript_ENSUAMT00000028428	rna-XM_034669600.1
OG0010893	transcript_ENSUAMT00000022264	rna-XM_034670730.1
OG0010894	transcript_ENSUAMT00000022242	rna-XM_034669602.1
OG0010895	transcript_ENSUAMT00000022246	rna-XM_002920192.4
OG0010896	transcript_ENSUAMT00000022252	rna-XM_034670734.1
OG0010897	transcript_ENSUAMT00000022256	rna-XM_002920158.3
OG0010898	transcript_ENSUAMT00000022258	rna-XM_034669603.1
OG0010899	transcript_ENSUAMT00000003017	rna-XM_019800639.2
OG0010900	transcript_ENSUAMT00000002887	rna-XM_002920154.4
OG0010901	transcript_ENSUAMT00000019496	rna-XM_034670741.1
OG0010902	transcript_ENSUAMT00000019508	rna-XM_034670746.1
OG0010903	transcript_ENSUAMT00000019513	rna-XM_034670747.1
OG0010904	transcript_ENSUAMT00000019525	rna-XM_034670750.1
OG0010905	transcript_ENSUAMT00000019529	rna-XM_002920149.4
OG0010906	transcript_ENSUAMT00000017948	rna-XM_034670752.1
OG0010907	transcript_ENSUAMT00000040158	rna-XM_002924700.4
OG0010908	transcript_ENSUAMT00000000233	rna-XM_002924699.4
OG0010909	transcript_ENSUAMT00000000294	rna-XM_002924702.2
OG0010910	transcript_ENSUAMT00000018603	rna-XM_019805373.2
OG0010911	transcript_ENSUAMT00000018602	rna-XM_002924697.4
OG0010912	transcript_ENSUAMT00000018606	rna-XM_002925518.4
OG0010913	transcript_ENSUAMT00000041287	rna-XM_034670759.1
OG0010914	transcript_ENSUAMT00000041250	rna-XM_002925520.4
OG0010915	transcript_ENSUAMT00000030699	rna-XM_034670761.1
OG0010916	transcript_ENSUAMT00000036534	rna-XM_002925512.4
OG0010917	transcript_ENSUAMT00000012708	rna-XM_002922658.4
OG0010918	transcript_ENSUAMT00000041456	rna-XM_011229213.3
OG0010919	transcript_ENSUAMT00000023240	rna-XM_002922664.4
OG0010920	transcript_ENSUAMT00000023232	rna-XM_002922660.4
OG0010921	transcript_ENSUAMT00000018493	rna-XM_011229215.3
OG0010922	transcript_ENSUAMT00000018480	rna-XM_002922663.4
OG0010923	transcript_ENSUAMT00000018443	rna-XM_034670821.1
OG0010924	transcript_ENSUAMT00000017562	rna-XM_002925092.4
OG0010925	transcript_ENSUAMT00000017552	rna-XM_019805792.2
OG0010926	transcript_ENSUAMT00000017550	rna-XM_019805786.2
OG0010927	transcript_ENSUAMT00000022036	rna-XM_034670843.1
OG0010928	transcript_ENSUAMT00000032341	rna-XM_019808363.1
OG0010929	transcript_ENSUAMT00000030605	rna-XM_034670846.1
OG0010930	transcript_ENSUAMT00000028717	rna-XM_002925178.4
OG0010931	transcript_ENSUAMT00000031484	rna-XM_034670871.1
OG0010932	transcript_ENSUAMT00000034776	rna-XM_034670883.1
OG0010933	transcript_ENSUAMT00000034773	rna-XM_011228407.3
OG0010934	transcript_ENSUAMT00000034762	rna-XM_034670887.1
OG0010935	transcript_ENSUAMT00000035601	rna-XM_002929702.4
OG0010936	transcript_ENSUAMT00000035604	rna-XM_002929704.3
OG0010937	transcript_ENSUAMT00000007863	rna-XM_002921970.2
OG0010938	transcript_ENSUAMT00000034174	rna-XM_011228387.3
OG0010940	transcript_ENSUAMT00000007879	rna-XM_002917046.4
OG0010941	transcript_ENSUAMT00000033104	rna-XM_019797275.2
OG0010942	transcript_ENSUAMT00000013883	rna-XM_002917044.4
OG0010943	transcript_ENSUAMT00000013885	rna-XM_002917043.4
OG0010944	transcript_ENSUAMT00000036169	rna-XM_034670908.1
OG0010945	transcript_ENSUAMT00000015142	rna-XM_034670910.1
OG0010946	transcript_ENSUAMT00000027538	rna-XM_019806211.2
OG0010947	transcript_ENSUAMT00000041411	rna-XM_034670916.1
OG0010948	transcript_ENSUAMT00000041410	rna-XM_034670765.1
OG0010949	transcript_ENSUAMT00000018468	rna-XM_034670917.1
OG0010950	transcript_ENSUAMT00000010468	rna-XM_034670922.1
OG0010951	transcript_ENSUAMT00000010462	rna-XM_034670920.1
OG0010952	transcript_ENSUAMT00000024614	rna-XM_034668932.1
OG0010953	transcript_ENSUAMT00000024606	rna-XM_034668939.1
OG0010954	transcript_ENSUAMT00000040460	rna-XM_034668947.1
OG0010955	transcript_ENSUAMT00000013655	rna-XM_034668951.1
OG0010956	transcript_ENSUAMT00000001245	rna-XM_019797635.2
OG0010957	transcript_ENSUAMT00000021601	rna-XM_011222515.3
OG0010958	transcript_ENSUAMT00000025669	rna-XM_002925652.4
OG0010959	transcript_ENSUAMT00000025668	rna-XM_002925651.4
OG0010960	transcript_ENSUAMT00000025667	rna-XM_034668967.1
OG0010961	transcript_ENSUAMT00000025662	rna-XM_019806379.2
OG0010962	transcript_ENSUAMT00000025659	rna-XM_034668964.1
OG0010963	transcript_ENSUAMT00000025654	rna-XM_034670770.1
OG0010964	transcript_ENSUAMT00000020805	rna-XM_034670771.1
OG0010965	transcript_ENSUAMT00000020301	rna-XM_002925647.3
OG0010966	transcript_ENSUAMT00000030448	rna-XM_019806375.2
OG0010967	transcript_ENSUAMT00000030445	rna-XM_034668968.1
OG0010968	transcript_ENSUAMT00000006029	rna-XM_034668975.1
OG0010969	transcript_ENSUAMT00000006031	rna-XM_034668985.1
OG0010970	transcript_ENSUAMT00000019035	rna-XM_002927553.4
OG0010971	transcript_ENSUAMT00000019037	rna-XM_002929845.4
OG0010972	transcript_ENSUAMT00000019038	rna-XM_002929846.4
OG0010973	transcript_ENSUAMT00000012802	rna-XM_011237950.3
OG0010974	transcript_ENSUAMT00000023236	rna-XM_034668992.1
OG0010975	transcript_ENSUAMT00000030775	rna-XM_034668996.1
OG0010976	transcript_ENSUAMT00000021340	rna-XM_034669003.1
OG0010977	transcript_ENSUAMT00000021379	rna-XM_034669612.1
OG0010978	transcript_ENSUAMT00000022232	rna-XM_002917163.4
OG0010979	transcript_ENSUAMT00000001842	rna-XM_034669007.1
OG0010982	transcript_ENSUAMT00000017684	rna-XM_002924099.1
OG0010983	transcript_ENSUAMT00000039491	rna-XM_019804727.2
OG0010984	transcript_ENSUAMT00000039484	rna-XM_034670773.1
OG0010985	transcript_ENSUAMT00000019507	rna-XM_034669038.1
OG0010986	transcript_ENSUAMT00000008762	rna-XM_034669043.1
OG0010987	transcript_ENSUAMT00000019978	rna-XM_002918496.4
OG0010988	transcript_ENSUAMT00000008967	rna-XM_002918500.4
OG0010989	transcript_ENSUAMT00000008964	rna-XM_002918497.4
OG0010990	transcript_ENSUAMT00000008949	rna-XM_011224012.3
OG0010991	transcript_ENSUAMT00000032166	rna-XM_002919683.4
OG0010992	transcript_ENSUAMT00000008963	rna-XM_034669065.1
OG0010993	transcript_ENSUAMT00000008956	rna-XM_002919688.4
OG0010994	transcript_ENSUAMT00000028074	rna-XM_034669079.1
OG0010995	transcript_ENSUAMT00000016188	rna-XM_011219604.3
OG0010996	transcript_ENSUAMT00000011630	rna-XM_034669089.1
OG0010997	transcript_ENSUAMT00000011624	rna-XM_002915135.4
OG0010998	transcript_ENSUAMT00000011623	rna-XM_002915134.4
OG0010999	transcript_ENSUAMT00000033696	rna-XM_034669096.1
OG0011000	transcript_ENSUAMT00000039363	rna-XM_034669097.1
OG0011001	transcript_ENSUAMT00000039364	rna-XM_002915131.4
OG0011002	transcript_ENSUAMT00000005298	rna-XM_034669104.1
OG0011003	transcript_ENSUAMT00000036124	rna-XM_002927506.4
OG0011004	transcript_ENSUAMT00000036118	rna-XM_002927509.1
OG0011005	transcript_ENSUAMT00000023024	rna-XM_011235092.3
OG0011006	transcript_ENSUAMT00000029954	rna-XM_034669124.1
OG0011007	transcript_ENSUAMT00000009833	rna-XM_002923340.4
OG0011008	transcript_ENSUAMT00000009839	rna-XM_034669131.1
OG0011009	transcript_ENSUAMT00000029529	rna-XM_034669138.1
OG0011010	transcript_ENSUAMT00000016916	rna-XM_034670780.1
OG0011011	transcript_ENSUAMT00000033405	rna-XM_019803561.2
OG0011012	transcript_ENSUAMT00000033394	rna-XM_002923020.4
OG0011013	transcript_ENSUAMT00000012728	rna-XM_034669156.1
OG0011014	transcript_ENSUAMT00000020369	rna-XM_034670781.1
OG0011015	transcript_ENSUAMT00000020419	rna-XM_034669157.1
OG0011016	transcript_ENSUAMT00000007714	rna-XM_002923033.4
OG0011017	transcript_ENSUAMT00000024396	rna-XM_011229645.3
OG0011018	transcript_ENSUAMT00000024397	rna-XM_019803559.2
OG0011019	transcript_ENSUAMT00000025247	rna-XM_002923026.4
OG0011020	transcript_ENSUAMT00000033411	rna-XM_034669165.1
OG0011021	transcript_ENSUAMT00000027731	rna-XM_034669171.1
OG0011022	transcript_ENSUAMT00000027729	rna-XM_002922288.4
OG0011023	transcript_ENSUAMT00000027732	rna-XM_002922289.4
OG0011024	transcript_ENSUAMT00000001323	rna-XM_002915073.4
OG0011025	transcript_ENSUAMT00000001261	rna-XM_002915075.4
OG0011026	transcript_ENSUAMT00000001120	rna-XM_002915076.4
OG0011027	transcript_ENSUAMT00000037521	rna-XM_019795062.2
OG0011028	transcript_ENSUAMT00000008375	rna-XM_034669182.1
OG0011029	transcript_ENSUAMT00000008366	rna-XM_002915082.4
OG0011030	transcript_ENSUAMT00000008396	rna-XM_019795065.2
OG0011031	transcript_ENSUAMT00000024940	rna-XM_034669189.1
OG0011032	transcript_ENSUAMT00000024942	rna-XM_034669191.1
OG0011033	transcript_ENSUAMT00000024943	rna-XM_019795071.2
OG0011034	transcript_ENSUAMT00000024873	rna-XM_034669195.1
OG0011035	transcript_ENSUAMT00000024883	rna-XM_002915085.4
OG0011036	transcript_ENSUAMT00000030523	rna-XM_011219537.3
OG0011037	transcript_ENSUAMT00000025635	rna-XM_034670783.1
OG0011038	transcript_ENSUAMT00000005639	rna-XM_034669198.1
OG0011039	transcript_ENSUAMT00000029736	rna-XM_034670785.1
OG0011040	transcript_ENSUAMT00000027355	rna-XM_034669199.1
OG0011041	transcript_ENSUAMT00000034025	rna-XM_034669203.1
OG0011042	transcript_ENSUAMT00000016737	rna-XM_011220928.3
OG0011043	transcript_ENSUAMT00000016729	rna-XM_002912639.4
OG0011044	transcript_ENSUAMT00000025477	rna-XM_034670787.1
OG0011045	transcript_ENSUAMT00000025478	rna-XM_002912638.4
OG0011046	transcript_ENSUAMT00000002119	rna-XM_002912637.4
OG0011047	transcript_ENSUAMT00000002098	rna-XM_034669516.1
OG0011048	transcript_ENSUAMT00000002062	rna-XM_002912635.4
OG0011049	transcript_ENSUAMT00000001527	rna-XM_034669210.1
OG0011050	transcript_ENSUAMT00000001731	rna-XM_002912632.4
OG0011051	transcript_ENSUAMT00000019265	rna-XM_019796178.2
OG0011052	transcript_ENSUAMT00000011951	rna-XM_002912648.4
OG0011053	transcript_ENSUAMT00000011947	rna-XM_002912630.4
OG0011054	transcript_ENSUAMT00000011945	rna-XM_034670788.1
OG0011055	transcript_ENSUAMT00000040058	rna-XM_019796136.2
OG0011056	transcript_ENSUAMT00000040059	rna-XM_034669231.1
OG0011057	transcript_ENSUAMT00000040061	rna-XM_002912626.4
OG0011058	transcript_ENSUAMT00000015621	rna-XM_034669252.1
OG0011059	transcript_ENSUAMT00000038779	rna-XM_034669255.1
OG0011060	transcript_ENSUAMT00000008571	rna-XM_034669259.1
OG0011061	transcript_ENSUAMT00000039164	rna-XM_002922791.4
OG0011062	transcript_ENSUAMT00000010230	rna-XM_011229361.3
OG0011063	transcript_ENSUAMT00000031288	rna-XM_034669608.1
OG0011064	transcript_ENSUAMT00000002557	rna-XM_034669262.1
OG0011065	transcript_ENSUAMT00000002796	rna-XM_034669272.1
OG0011066	transcript_ENSUAMT00000002813	rna-XM_002920512.4
OG0011067	transcript_ENSUAMT00000007857	rna-XM_011226581.3
OG0011068	transcript_ENSUAMT00000007859	rna-XM_019801022.2
OG0011069	transcript_ENSUAMT00000007860	rna-XM_011226576.3
OG0011070	transcript_ENSUAMT00000007888	rna-XM_011226579.3
OG0011071	transcript_ENSUAMT00000007874	rna-XM_002920516.4
OG0011072	transcript_ENSUAMT00000007871	rna-XM_019801017.2
OG0011073	transcript_ENSUAMT00000041330	rna-XM_034669291.1
OG0011074	transcript_ENSUAMT00000021173	rna-XM_002927423.4
OG0011075	transcript_ENSUAMT00000033512	rna-XM_034669298.1
OG0011076	transcript_ENSUAMT00000033513	rna-XM_011226281.3
OG0011077	transcript_ENSUAMT00000033515	rna-XM_002920270.4
OG0011078	transcript_ENSUAMT00000013621	rna-XM_002920269.4
OG0011079	transcript_ENSUAMT00000007092	rna-XM_034669311.1
OG0011080	transcript_ENSUAMT00000013925	rna-XM_034669320.1
OG0011081	transcript_ENSUAMT00000004119	rna-XM_011226270.3
OG0011082	transcript_ENSUAMT00000011193	rna-XM_002928628.4
OG0011083	transcript_ENSUAMT00000011188	rna-XM_002928627.4
OG0011084	transcript_ENSUAMT00000005295	rna-XM_034669349.1
OG0011085	transcript_ENSUAMT00000023796	rna-XM_011236187.3
OG0011086	transcript_ENSUAMT00000036240	rna-XM_034669365.1
OG0011087	transcript_ENSUAMT00000025328	rna-XM_002927152.4
OG0011088	transcript_ENSUAMT00000025332	rna-XM_002927153.4
OG0011089	transcript_ENSUAMT00000025334	rna-XM_002927150.4
OG0011090	transcript_ENSUAMT00000031301	rna-XM_002927151.2
OG0011091	transcript_ENSUAMT00000013029	rna-XM_034669376.1
OG0011092	transcript_ENSUAMT00000038954	rna-XM_011219568.3
OG0011093	transcript_ENSUAMT00000031698	rna-XM_019795111.2
OG0011094	transcript_ENSUAMT00000019436	rna-XM_002915115.4
OG0011095	transcript_ENSUAMT00000032924	rna-XM_034669391.1
OG0011096	transcript_ENSUAMT00000032903	rna-XM_034670793.1
OG0011097	transcript_ENSUAMT00000032884	rna-XM_002915114.4
OG0011098	transcript_ENSUAMT00000032881	rna-XM_034669395.1
OG0011099	transcript_ENSUAMT00000032877	rna-XM_034670794.1
OG0011100	transcript_ENSUAMT00000032873	rna-XM_002915111.4
OG0011101	transcript_ENSUAMT00000014397	rna-XM_011232492.3
OG0011102	transcript_ENSUAMT00000022569	rna-XM_034669406.1
OG0011103	transcript_ENSUAMT00000022343	rna-XM_011232489.3
OG0011104	transcript_ENSUAMT00000022341	rna-XM_034669404.1
OG0011105	transcript_ENSUAMT00000022337	rna-XM_019806069.2
OG0011106	transcript_ENSUAMT00000025878	rna-XM_019806070.2
OG0011107	transcript_ENSUAMT00000008025	rna-XM_034670796.1
OG0011108	transcript_ENSUAMT00000008000	rna-XM_034669413.1
OG0011109	transcript_ENSUAMT00000007757	rna-XM_034669420.1
OG0011110	transcript_ENSUAMT00000018139	rna-XM_002923978.4
OG0011112	transcript_ENSUAMT00000037105	rna-XM_034669427.1
OG0011113	transcript_ENSUAMT00000037104	rna-XM_034670799.1
OG0011114	transcript_ENSUAMT00000032377	rna-XM_034669799.1
OG0011115	transcript_ENSUAMT00000013113	rna-XM_002918698.4
OG0011116	transcript_ENSUAMT00000032220	rna-XM_034669444.1
OG0011117	transcript_ENSUAMT00000017656	rna-XM_034669482.1
OG0011118	transcript_ENSUAMT00000017648	rna-XM_034669483.1
OG0011119	transcript_ENSUAMT00000014007	rna-XM_034669490.1
OG0011120	transcript_ENSUAMT00000014012	rna-XM_011232295.3
OG0011121	transcript_ENSUAMT00000014019	rna-XM_002925219.4
OG0011122	transcript_ENSUAMT00000014240	rna-XM_034669491.1
OG0011123	transcript_ENSUAMT00000032287	rna-XM_011232307.3
OG0011124	transcript_ENSUAMT00000033366	rna-XM_034669499.1
OG0011125	transcript_ENSUAMT00000004160	rna-XM_034669513.1
OG0011127	transcript_ENSUAMT00000009638	rna-XM_034653485.1
OG0011128	transcript_ENSUAMT00000004712	rna-XM_034653228.1
OG0011129	transcript_ENSUAMT00000037076	rna-XM_034652412.1
OG0011130	transcript_ENSUAMT00000032968	rna-XM_034653125.1
OG0011131	transcript_ENSUAMT00000031633	rna-XM_034653573.1
OG0011132	transcript_ENSUAMT00000031627	rna-XM_034653576.1
OG0011133	transcript_ENSUAMT00000031624	rna-XM_034653577.1
OG0011135	transcript_ENSUAMT00000034828	rna-XM_011228438.3
OG0011136	transcript_ENSUAMT00000015969	rna-XM_034665633.1
OG0011137	transcript_ENSUAMT00000015967	rna-XM_034665635.1
OG0011138	transcript_ENSUAMT00000028443	rna-XM_034665636.1
OG0011139	transcript_ENSUAMT00000020601	rna-XM_034665644.1
OG0011140	transcript_ENSUAMT00000023398	rna-XM_002922012.2
OG0011141	transcript_ENSUAMT00000023403	rna-XM_002922022.4
OG0011142	transcript_ENSUAMT00000010056	rna-XM_002922025.4
OG0011143	transcript_ENSUAMT00000010082	rna-XM_002922016.4
OG0011144	transcript_ENSUAMT00000010085	rna-XM_002922017.4
OG0011145	transcript_ENSUAMT00000018706	rna-XM_034665650.1
OG0011146	transcript_ENSUAMT00000018702	rna-XM_034665654.1
OG0011147	transcript_ENSUAMT00000018714	rna-XM_034665662.1
OG0011148	transcript_ENSUAMT00000001280	rna-XM_019802889.2
OG0011149	transcript_ENSUAMT00000001263	rna-XM_011228836.3
OG0011150	transcript_ENSUAMT00000001253	rna-XM_002922345.4
OG0011151	transcript_ENSUAMT00000032273	rna-XM_002928982.4
OG0011152	transcript_ENSUAMT00000032270	rna-XM_034665687.1
OG0011153	transcript_ENSUAMT00000005909	rna-XM_034665616.1
OG0011154	transcript_ENSUAMT00000009258	rna-XM_034665617.1
OG0011155	transcript_ENSUAMT00000009923	rna-XM_034665694.1
OG0011156	transcript_ENSUAMT00000009932	rna-XM_002929159.4
OG0011157	transcript_ENSUAMT00000005649	rna-XM_019809835.2
OG0011158	transcript_ENSUAMT00000019966	rna-XM_034665706.1
OG0011159	transcript_ENSUAMT00000019983	rna-XM_019797682.2
OG0011160	transcript_ENSUAMT00000019997	rna-XM_034665709.1
OG0011161	transcript_ENSUAMT00000038720	rna-XM_019797681.2
OG0011162	transcript_ENSUAMT00000007861	rna-XM_034665712.1
OG0011163	transcript_ENSUAMT00000023810	rna-XM_034665620.1
OG0011164	transcript_ENSUAMT00000023809	rna-XM_034665721.1
OG0011165	transcript_ENSUAMT00000018413	rna-XM_019801644.2
OG0011166	transcript_ENSUAMT00000018417	rna-XM_034665723.1
OG0011167	transcript_ENSUAMT00000018419	rna-XM_002921100.4
OG0011168	transcript_ENSUAMT00000018423	rna-XM_002921105.3
OG0011169	transcript_ENSUAMT00000036266	rna-XM_034667705.1
OG0011170	transcript_ENSUAMT00000036265	rna-XM_011227332.3
OG0011171	transcript_ENSUAMT00000036264	rna-XM_002921099.4
OG0011172	transcript_ENSUAMT00000026513	rna-XM_011227329.3
OG0011173	transcript_ENSUAMT00000026512	rna-XM_034665744.1
OG0011174	transcript_ENSUAMT00000026510	rna-NM_001304874.1
OG0011175	transcript_ENSUAMT00000026506	rna-XM_002921094.4
OG0011176	transcript_ENSUAMT00000026467	rna-XM_034665747.1
OG0011177	transcript_ENSUAMT00000026487	rna-XM_019801654.2
OG0011178	transcript_ENSUAMT00000026488	rna-XM_019801655.2
OG0011179	transcript_ENSUAMT00000026490	rna-XM_019801653.2
OG0011180	transcript_ENSUAMT00000026491	rna-XM_019801651.2
OG0011181	transcript_ENSUAMT00000026495	rna-XM_034665578.1
OG0011182	transcript_ENSUAMT00000004109	rna-XM_034665751.1
OG0011183	transcript_ENSUAMT00000004094	rna-XM_034665621.1
OG0011184	transcript_ENSUAMT00000025733	rna-XM_034665773.1
OG0011185	transcript_ENSUAMT00000025721	rna-XM_002928410.4
OG0011186	transcript_ENSUAMT00000025716	rna-XM_034665791.1
OG0011187	transcript_ENSUAMT00000025709	rna-XM_002928413.4
OG0011188	transcript_ENSUAMT00000025680	rna-XM_034665792.1
OG0011189	transcript_ENSUAMT00000023644	rna-XM_019809146.2
OG0011190	transcript_ENSUAMT00000024202	rna-XM_002926619.4
OG0011191	transcript_ENSUAMT00000027284	rna-XM_034665802.1
OG0011192	transcript_ENSUAMT00000028550	rna-XM_034665809.1
OG0011193	transcript_ENSUAMT00000028547	rna-XM_011225344.3
OG0011194	transcript_ENSUAMT00000028545	rna-XM_002919502.3
OG0011195	transcript_ENSUAMT00000028543	rna-XM_002919494.4
OG0011196	transcript_ENSUAMT00000028541	rna-XM_034665813.1
OG0011197	transcript_ENSUAMT00000028539	rna-XM_034665815.1
OG0011198	transcript_ENSUAMT00000005728	rna-XM_002919492.4
OG0011199	transcript_ENSUAMT00000005741	rna-XM_034665826.1
OG0011200	transcript_ENSUAMT00000005749	rna-XM_002919490.4
OG0011201	transcript_ENSUAMT00000005754	rna-XM_034665827.1
OG0011202	transcript_ENSUAMT00000005759	rna-XM_002919500.4
OG0011203	transcript_ENSUAMT00000005765	rna-XM_002919485.4
OG0011204	transcript_ENSUAMT00000005886	rna-XM_034665834.1
OG0011205	transcript_ENSUAMT00000004514	rna-XM_034665858.1
OG0011206	transcript_ENSUAMT00000004508	rna-XM_011237504.3
OG0011207	transcript_ENSUAMT00000004493	rna-XM_034665625.1
OG0011208	transcript_ENSUAMT00000004476	rna-XM_002927880.4
OG0011209	transcript_ENSUAMT00000004472	rna-XM_002927879.4
OG0011210	transcript_ENSUAMT00000004467	rna-XM_034665871.1
OG0011211	transcript_ENSUAMT00000004464	rna-XM_011235577.3
OG0011212	transcript_ENSUAMT00000004458	rna-XM_011235580.3
OG0011213	transcript_ENSUAMT00000004450	rna-XM_011235576.3
OG0011214	transcript_ENSUAMT00000004337	rna-XM_002927885.4
OG0011215	transcript_ENSUAMT00000004326	rna-XM_034665873.1
OG0011216	transcript_ENSUAMT00000004307	rna-XM_002927875.4
OG0011217	transcript_ENSUAMT00000011021	rna-XM_034665877.1
OG0011218	transcript_ENSUAMT00000011031	rna-XM_034665626.1
OG0011219	transcript_ENSUAMT00000011033	rna-XM_034665879.1
OG0011220	transcript_ENSUAMT00000011067	rna-XM_034665892.1
OG0011221	transcript_ENSUAMT00000040773	rna-XM_034665912.1
OG0011222	transcript_ENSUAMT00000040772	rna-XM_002929603.4
OG0011223	transcript_ENSUAMT00000040771	rna-XM_034665914.1
OG0011224	transcript_ENSUAMT00000040768	rna-XM_034665921.1
OG0011225	transcript_ENSUAMT00000040769	rna-XM_034665923.1
OG0011226	transcript_ENSUAMT00000040766	rna-XM_011237645.3
OG0011227	transcript_ENSUAMT00000040764	rna-XM_002929598.4
OG0011228	transcript_ENSUAMT00000040763	rna-XM_034665928.1
OG0011229	transcript_ENSUAMT00000040762	rna-XM_011237642.3
OG0011230	transcript_ENSUAMT00000020450	rna-XM_002929594.4
OG0011231	transcript_ENSUAMT00000020460	rna-XM_002929592.4
OG0011232	transcript_ENSUAMT00000020466	rna-XM_002929590.4
OG0011233	transcript_ENSUAMT00000020473	rna-XM_002929588.4
OG0011234	transcript_ENSUAMT00000020475	rna-XM_034665957.1
OG0011235	transcript_ENSUAMT00000020476	rna-XM_034665962.1
OG0011236	transcript_ENSUAMT00000019996	rna-XM_034665964.1
OG0011237	transcript_ENSUAMT00000020040	rna-XM_034665966.1
OG0011238	transcript_ENSUAMT00000020042	rna-XM_002914071.4
OG0011239	transcript_ENSUAMT00000020348	rna-XM_034665969.1
OG0011240	transcript_ENSUAMT00000020384	rna-XM_019793142.2
OG0011241	transcript_ENSUAMT00000022786	rna-XM_011216734.2
OG0011242	transcript_ENSUAMT00000022714	rna-XM_019793178.2
OG0011243	transcript_ENSUAMT00000037115	rna-XM_019793190.2
OG0011244	transcript_ENSUAMT00000037114	rna-XM_034665983.1
OG0011245	transcript_ENSUAMT00000036250	rna-XM_011216814.3
OG0011246	transcript_ENSUAMT00000017200	rna-XM_034665989.1
OG0011247	transcript_ENSUAMT00000038371	rna-XM_002914078.4
OG0011248	transcript_ENSUAMT00000038865	rna-XM_034665628.1
OG0011249	transcript_ENSUAMT00000031840	rna-XM_034665992.1
OG0011250	transcript_ENSUAMT00000031837	rna-XM_011216893.3
OG0011251	transcript_ENSUAMT00000031835	rna-XM_034665997.1
OG0011252	transcript_ENSUAMT00000031834	rna-XM_002914081.4
OG0011253	transcript_ENSUAMT00000031826	rna-XM_034665648.1
OG0011254	transcript_ENSUAMT00000033565	rna-XM_034666000.1
OG0011255	transcript_ENSUAMT00000033563	rna-XM_019793289.2
OG0011256	transcript_ENSUAMT00000033562	rna-XM_034666007.1
OG0011257	transcript_ENSUAMT00000033561	rna-XM_019793394.1
OG0011258	transcript_ENSUAMT00000027997	rna-XM_002928217.4
OG0011259	transcript_ENSUAMT00000027996	rna-XM_019808980.1
OG0011260	transcript_ENSUAMT00000027995	rna-XM_002928194.3
OG0011261	transcript_ENSUAMT00000027992	rna-XM_002928215.2
OG0011263	transcript_ENSUAMT00000027994	rna-XM_002928213.2
OG0011264	transcript_ENSUAMT00000019156	rna-XM_034666009.1
OG0011265	transcript_ENSUAMT00000019107	rna-XM_002928191.1
OG0011266	transcript_ENSUAMT00000024256	rna-XM_019804619.1
OG0011267	transcript_ENSUAMT00000024248	rna-XM_002923981.4
OG0011268	transcript_ENSUAMT00000024244	rna-XM_002923982.4
OG0011269	transcript_ENSUAMT00000036598	rna-XM_002923983.4
OG0011270	transcript_ENSUAMT00000031463	rna-XM_034666024.1
OG0011271	transcript_ENSUAMT00000001403	rna-XM_019804603.2
OG0011272	transcript_ENSUAMT00000003428	rna-XM_034667715.1
OG0011273	transcript_ENSUAMT00000003245	rna-XM_002924001.4
OG0011274	transcript_ENSUAMT00000025322	rna-XM_002924002.4
OG0011275	transcript_ENSUAMT00000025658	rna-XM_034666039.1
OG0011276	transcript_ENSUAMT00000008220	rna-XM_034666040.1
OG0011277	transcript_ENSUAMT00000008085	rna-XM_011230759.3
OG0011278	transcript_ENSUAMT00000008101	rna-XM_034666043.1
OG0011279	transcript_ENSUAMT00000008159	rna-XM_002923994.4
OG0011280	transcript_ENSUAMT00000008203	rna-XM_011230763.3
OG0011281	transcript_ENSUAMT00000008209	rna-XM_019804620.2
OG0011282	transcript_ENSUAMT00000014991	rna-XM_011233872.3
OG0011283	transcript_ENSUAMT00000020838	rna-XM_034665719.1
OG0011284	transcript_ENSUAMT00000012783	rna-XM_019807192.2
OG0011285	transcript_ENSUAMT00000013780	rna-XM_034666049.1
OG0011286	transcript_ENSUAMT00000007069	rna-XM_002926455.4
